,city,streets,rooms,size,floor,date_builded,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
36,באר שבע,אברהם אבינו 11,3,66.0,3.0,1970,"390,000",none,500000,533250,none,none,none,none,none,none,none,none,none,none
37,באר שבע,אברהם אבינו 12,3,80.0,3.0,1970,none,none,none,none,none,none,none,"715,000",none,none,none,"770,000",none,none
38,באר שבע,אברהם אבינו 13,3,655.0,2.0,1960,none,"480,000",none,none,"530,000",none,"830,000","765,000",none,none,795000,747500,809500,none
39,באר שבע,אברהם אבינו 14,3,74.0,2.0,1960,none,none,none,none,"503,014",none,none,"710,000",none,none,none,none,none,none
40,באר שבע,אברהם אבינו 15,3,47.0,,1960,354972,"435,000",none,none,none,none,none,755000,none,none,none,none,none,none
41,באר שבע,אברהם אבינו 16,3,666.0,,1960,"285,000","480,000",none,505000,556250,none,none,none,"760,000",none,790000,none,798333,810000
42,באר שבע,אברהם אבינו 17,3,66.0,2.0,1960,none,none,none,"530,000",none,none,none,none,none,none,none,none,none,none
43,באר שבע,אברהם אבינו 18,3,666.0,100.0,0,392500,"450,000",461000,none,none,none,none,none,none,770000,none,805000,792500,none
44,באר שבע,אברהם אבינו 19,3,56.0,,1960,"325,000",432500,none,none,"620,000","665,000",none,"775,000",none,none,none,none,none,none
45,באר שבע,אברהם אבינו 2,3,648.0,100.0,0,"200,000",406250,402500,592500,377500,"727,000",none,none,none,none,815000,780000,877500,none
46,באר שבע,אברהם אבינו 20,3,666.0,100.0,0,none,515000,none,"480,000",none,"620,000",none,"780,000","760,000",775000,772333,774666,880000,none
47,באר שבע,אברהם אבינו 21,3,63.0,,1960,none,441666,"480,000","540,000","550,000","600,000",none,none,none,none,none,none,none,none
48,באר שבע,אברהם אבינו 22,3,53.0,3.0,1960,"370,000",425000,none,none,none,none,none,none,"775,000",none,none,none,none,none
49,באר שבע,אברהם אבינו 23,3,655.0,100.0,0,none,"425,000",none,none,none,none,none,none,752500,675000,800000,613750,753333,none
50,באר שבע,אברהם אבינו 24,3,74.0,3.0,1970,none,none,none,none,none,none,none,none,none,"730,000",none,none,none,none
51,באר שבע,אברהם אבינו 25,3,70.0,,1900,"395,393",415000,"460,000",none,none,none,none,none,none,none,none,none,none,none
52,באר שבע,אברהם אבינו 26,3,65.0,4.0,1970,"240,000",none,none,none,none,none,none,none,none,none,none,none,none,none
53,באר שבע,אברהם אבינו 27,3,55.0,,1950,none,none,466000,none,none,"567,000",none,none,none,none,none,none,none,none
54,באר שבע,אברהם אבינו 29,3,52.0,5.0,1900,"320,000",none,none,"310,000",none,none,none,none,none,none,none,none,none,none
55,באר שבע,אברהם אבינו 3,3,655.0,3.0,1900,"380,000",367416,464070,517500,"570,000",none,"665,000",none,702500,755000,700000,650000,none,850000
56,באר שבע,אברהם אבינו 31,3,658.0,2.0,1962,383000,"505,000",477720,496666,"565,000",none,567500,"630,000",none,715000,680000,763750,730000,none
57,באר שבע,אברהם אבינו 33,3,665.0,3.0,1970,"360,000",408333,493365,493087,"650,000","710,000",none,"688,000",none,660000,790000,700000,775000,none
58,באר שבע,אברהם אבינו 34,3,645.0,,1960,"450,000",425000,none,none,none,none,none,none,none,1400000,none,none,none,none
59,באר שבע,אברהם אבינו 35,3,29.0,2.0,1960,"310,000",none,none,"390,000","530,000",492500,none,none,none,none,none,none,none,none
60,באר שבע,אברהם אבינו 38,3,664.0,100.0,0,none,"480,000",none,none,none,none,none,none,none,none,none,630666,822500,none
61,באר שבע,אברהם אבינו 39,3,40.0,2.0,1970,"310,000",none,"387,500",none,none,none,none,none,none,none,none,none,none,none
62,באר שבע,אברהם אבינו 40,3,644.0,100.0,0,"260,000",358500,415000,457500,425000,none,none,none,563493,595000,"650,000",565500,630000,530000
63,באר שבע,אברהם אבינו 41,3,642.0,,1970,364000,none,none,none,none,none,none,none,none,590000,none,none,722500,none
64,באר שבע,אברהם אבינו 43,3,40.0,2.0,1960,"341,000",none,"350,000",none,none,none,none,none,none,none,none,none,none,none
65,באר שבע,אברהם אבינו 44,3,64.0,,1960,none,"500,000",none,none,none,none,none,none,none,none,none,none,none,none
66,באר שבע,אברהם אבינו 45,3,640.0,3.0,1900,"275,000","350,000",none,none,"380,000",none,"550,000",none,none,546666,648333,500000,682500,none
67,באר שבע,אברהם אבינו 48,3,685.0,100.0,0,none,none,none,none,none,none,none,none,none,100000,none,none,none,none
68,באר שבע,אברהם אבינו 49,3,640.0,2.0,1957,none,none,302500,none,526250,none,"570,000","637,000",none,647500,none,none,670800,580000
69,באר שבע,אברהם אבינו 5,3,1.0,,1900,"390,000","460,000","360,000","500,000",none,none,none,"735,000",none,none,none,none,none,none
70,באר שבע,אברהם אבינו 50,3,54.0,1.0,1900,"440,000",none,"440,000",none,none,none,none,none,none,none,none,none,none,none
71,באר שבע,אברהם אבינו 51,3,40.0,3.0,1900,267500,none,none,none,none,none,none,"735,000",none,none,none,none,none,none
72,באר שבע,אברהם אבינו 53,3,40.0,,1970,none,402500,none,none,none,none,none,"502,000",none,none,none,none,none,none
73,באר שבע,אברהם אבינו 54,3,65.0,1.0,1960,"310,000",none,"432,000",none,none,"420,000",none,none,none,none,none,none,none,none
74,באר שבע,אברהם אבינו 55,3,45.0,,1960,none,337500,none,none,none,none,565000,none,none,none,none,none,none,none
75,באר שבע,אברהם אבינו 57,3,642.0,100.0,0,none,443750,none,none,none,"700,000",none,408500,630000,610000,none,985000,550000,none
76,באר שבע,אברהם אבינו 6,3,643.0,2.0,1960,"340,000",none,none,"487,000","717,873",none,none,none,none,none,none,697500,none,none
77,באר שבע,אברהם אבינו 60,3,644.0,1.0,1900,"345,000","320,000",none,368000,480000,none,none,none,none,"475,000",none,592500,535000,none
78,באר שבע,אברהם אבינו 61,3,42.0,,1900,none,none,"350,000",none,none,none,none,none,none,none,none,none,none,none
79,באר שבע,אברהם אבינו 62,3,644.0,100.0,0,none,"295,000",none,none,none,none,none,542500,none,none,725000,622500,615000,none
80,באר שבע,אברהם אבינו 63,3,639.0,1.0,1976,"315,000",344500,none,"400,000",none,none,none,none,none,none,none,none,615000,none
81,באר שבע,אברהם אבינו 65,3,639.0,100.0,0,none,"340,000","245,000",none,none,none,none,none,none,268274,none,none,570000,none
82,באר שבע,אברהם אבינו 67,3,57.0,1.0,1960,none,265000,437500,"325,000",467500,none,none,none,none,none,"548,000",none,none,none
83,באר שבע,אברהם אבינו 69,3,38.0,2.0,1969,none,"380,000",none,none,none,"450,000",none,none,"440,000",none,none,none,none,none
84,באר שבע,אברהם אבינו 7,3,55.0,1.0,1900,none,none,403333,none,"700,000",none,none,none,none,none,none,none,none,none
85,באר שבע,אברהם אבינו 71,3,639.0,100.0,0,none,"225,000",none,none,none,none,none,"450,450","440,000",661250,610000,none,640000,none
86,באר שבע,אברהם אבינו 75,3,61.0,1.0,1980,none,none,none,"390,000","410,000",none,none,none,none,none,none,none,none,none
87,באר שבע,אברהם אבינו 79,3,647.0,2.0,1970,none,none,none,none,none,none,none,none,none,none,600000,525000,none,none
88,באר שבע,אברהם אבינו 8,3,670.0,2.0,1960,none,none,453125,none,"550,000",none,none,none,none,none,792500,none,none,none
89,באר שבע,אברהם אבינו 85,3,32.0,1.0,1970,none,none,"310,000",none,none,"610,000",none,none,none,none,none,none,none,none
90,באר שבע,אברהם אבינו 9,3,55.0,3.0,1970,none,none,465000,none,none,none,none,"825,000","817,500",none,none,none,none,none
91,באר שבע,אבשלום 12,3,679.0,3.0,1900,none,none,none,none,none,"725,000","785,783",none,none,770000,none,862500,none,none
92,באר שבע,אבשלום 14,3,668.0,1.0,1995,none,none,none,"615,000",none,none,none,none,850000,none,none,none,none,none
93,באר שבע,אבשלום 16,3,668.0,1.0,1900,none,520258,"540,000",none,none,none,"910,000",none,none,860000,860000,none,none,none
94,באר שבע,אבשלום 24,3,102.0,3.0,1990,none,"385,000",none,none,none,none,none,none,none,none,none,none,none,none
95,באר שבע,אבשלום 36,3,673.0,100.0,0,none,none,none,none,none,none,none,none,none,none,840000,none,none,none
96,באר שבע,אבשלום 38,3,102.0,2.0,1900,none,none,none,none,"785,000",none,none,none,none,none,none,none,none,none
97,באר שבע,אבשלום 44,3,662.0,100.0,0,none,"550,000",none,"550,000",none,"715,000",none,none,"760,000",none,none,none,none,850000
98,באר שבע,אבשלום 46,3,668.0,1.0,1995,none,none,none,none,none,none,none,none,"716,000",none,870000,none,none,none
99,באר שבע,אבשלום 49,3,675.0,100.0,0,none,"650,000",none,none,none,none,none,none,900000,none,none,none,none,none
100,באר שבע,אבשלום 50,3,102.0,2.0,1990,none,none,none,none,"670,000",none,none,none,none,none,none,none,none,none
101,באר שבע,אבשלום 55,3,110.0,1.0,1990,none,"650,000",none,none,none,"1,010,000",none,none,"900,000",none,none,none,none,none
102,באר שבע,אבשלום 58,3,684.0,100.0,0,none,none,none,none,none,none,none,none,none,1040000,none,none,none,none
103,באר שבע,אבשלום 64,3,75.0,,2000,none,none,none,none,none,none,none,none,"716,000",none,"870,000",none,none,none
104,באר שבע,אבשלום 8,3,70.0,2.0,1995,"432,394",none,none,none,none,none,none,none,none,none,none,none,none,none
105,באר שבע,אגן,3,79.0,3.0,1991,none,none,none,none,none,"578,000",none,none,none,none,none,none,none,none
106,באר שבע,אגן 1,3,68.0,3.0,1993,none,none,445000,545000,none,none,none,none,none,none,none,none,none,none
107,באר שבע,אגן 2,3,668.0,100.0,0,none,none,none,none,none,none,none,none,870000,none,none,none,none,none
108,באר שבע,אגן 4,3,668.0,3.0,1993,none,none,none,"500,000",none,none,none,none,none,none,887000,none,none,none
109,באר שבע,אגן 7,3,112.0,3.0,1992,none,none,none,none,"585,000",none,none,none,none,none,none,none,none,none
110,באר שבע,אהרונסון 10,3,671.0,3.0,1995,none,none,none,"508,000","780,000","500,000",none,none,none,none,none,none,none,1000000
111,באר שבע,אהרונסון 12,3,71.0,,1997,none,"586,000",none,none,none,none,none,none,none,none,none,none,none,none
112,באר שבע,אהרונסון 14,3,671.0,100.0,0,none,none,none,none,none,none,none,none,none,none,838000,none,none,none
113,באר שבע,אהרונסון 16,3,677.0,100.0,0,none,none,none,none,none,none,none,none,none,none,1070000,none,none,none
114,באר שבע,אהרונסון 17,3,660.0,100.0,0,none,none,none,none,none,none,none,none,none,465000,none,none,none,none
115,באר שבע,אהרונסון 18,3,677.0,2.0,1996,none,"541,500",none,none,none,none,none,none,"850,000",none,none,1060000,none,none
116,באר שבע,אהרונסון 22,3,79.0,1.0,1996,"788,000",none,none,none,none,none,none,none,none,none,none,none,none,none
117,באר שבע,אהרונסון 24,3,69.0,1.0,1900,none,"550,000",none,"615,000","800,000",none,none,none,none,none,none,none,none,none
118,באר שבע,אהרונסון 25,3,710.0,100.0,0,none,none,none,none,none,none,none,none,none,none,935000,none,none,none
119,באר שבע,אהרונסון 26,3,669.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,none,985000,none
120,באר שבע,אהרונסון 28,3,669.0,100.0,0,none,none,none,none,none,none,none,none,none,none,860000,none,none,none
121,באר שבע,אהרונסון 32,3,658.0,100.0,0,none,"720,000",none,none,none,none,none,none,none,890000,none,1100000,none,none
122,באר שבע,אהרונסון 34,3,658.0,100.0,0,none,none,none,none,none,none,none,none,none,none,860000,none,none,none
123,באר שבע,אהרונסון 37,3,680.0,,2000,none,none,none,none,none,none,none,none,none,795000,none,none,none,none
124,באר שבע,אהרונסון 46,3,69.0,1.0,1900,none,none,"590,000",none,none,none,none,none,none,none,none,none,none,none
125,באר שבע,אהרונסון 50,3,669.0,100.0,0,none,none,"530,000",none,none,none,"1,000,000",none,none,none,815000,950000,1105000,none
126,באר שבע,אהרונסון 8,3,85.0,,2003,none,none,none,none,none,none,"1,200,000",none,none,none,none,none,none,none
127,באר שבע,אהרונסון 9,3,660.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,none,675000,none
128,באר שבע,אוכמנית 31,3,285.0,,1900,"1,285,000",none,none,none,none,none,none,none,none,none,none,none,none,none
129,באר שבע,אוסישקין 1,3,78.0,,1950,none,none,none,none,none,none,none,none,none,none,"695,000",none,none,none
130,באר שבע,אוסישקין 2,3,659.0,4.0,1970,none,376333,524333,"435,000",504375,"530,000",none,none,"706,000",685000,650000,none,808333,none
131,באר שבע,אוסישקין 20,3,100.0,1.0,1985,none,none,none,none,none,none,none,"1,048,000",none,none,none,none,none,none
132,באר שבע,אוסישקין 22,3,685.0,100.0,0,none,none,none,none,none,none,none,none,600000,none,none,none,none,none
133,באר שבע,אוסישקין 4,3,676.0,100.0,0,none,"755,000",none,none,none,none,none,none,none,none,none,1130000,none,none
134,באר שבע,אוסישקין 72,3,59.0,4.0,1900,none,none,"392,000",none,none,none,none,none,none,none,none,none,none,none
135,באר שבע,אחזיה 4,3,659.0,100.0,0,none,none,none,none,none,none,none,none,none,401000,none,715000,none,none
136,באר שבע,אחזיה 5,3,661.0,100.0,0,none,none,none,none,none,"600,000",none,none,none,none,none,620000,740000,none
137,באר שבע,אחזיה 6,3,659.0,100.0,0,none,none,none,none,none,none,none,none,none,520000,700000,none,474000,none
138,באר שבע,אחזיה 7,3,661.0,100.0,0,none,none,none,none,none,none,none,none,none,567500,none,none,none,none
139,באר שבע,אחזיה 8,3,661.0,100.0,0,none,none,none,none,none,none,none,none,none,none,700000,655000,650000,none
140,באר שבע,אחזיה}יא{ 3,3,82.0,3.0,2018,none,none,none,none,none,none,none,none,"1,262,700",none,none,none,none,none
141,באר שבע,אחימאיר אבא 216,3,85.0,,1960,none,none,none,none,none,none,none,none,none,none,"770,000",none,none,none
142,באר שבע,אחינועם 10,3,660.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,398000,none,none
143,באר שבע,אטד 10,3,140.0,,1960,none,none,none,none,none,none,none,none,none,"1,212,127",none,none,none,none
144,באר שבע,אטד 12,3,140.0,,1960,"850,000",none,none,none,none,none,none,none,none,"1,212,127",none,none,none,none
145,באר שבע,אטד 34,3,69.0,,1960,none,"800,000",none,none,none,none,none,none,none,none,none,none,none,none
146,באר שבע,איזנשטדט 28,3,676.0,1.0,2000,none,"680,000",none,none,"760,000",none,"950,000","980,000",none,none,none,1042500,none,none
147,באר שבע,אילה 1,3,65.0,2.0,1900,"283,000",none,none,"485,000",none,none,none,none,none,none,none,none,none,none
148,באר שבע,אילה 11,3,65.0,4.0,1970,"361,360","380,000",none,none,none,none,none,none,none,none,none,none,none,none
149,באר שבע,אילה 17,3,76.0,,1970,"380,000",none,none,none,none,none,none,none,none,none,none,none,none,none
150,באר שבע,אילה 181,3,75.0,1.0,1970,none,none,none,none,none,"550,000",none,none,none,none,none,none,none,none
151,באר שבע,אילה 19,3,74.0,2.0,1900,none,none,"330,000",none,"575,000",none,none,none,none,none,none,none,none,none
152,באר שבע,אילה 23,3,65.0,3.0,1900,none,"395,000",none,none,"487,000",none,"620,000",none,none,"740,000",none,none,none,none
153,באר שבע,אילה 3,3,65.0,3.0,1970,none,none,none,"445,000",none,none,none,"655,000",none,none,none,none,none,none
154,באר שבע,אילה 4,3,94.0,,1993,"720,000",none,none,none,none,none,none,none,none,none,none,none,none,none
155,באר שבע,אילה 5,3,65.0,4.0,1980,none,"400,000",none,none,none,none,"515,000",none,none,none,none,none,none,none
156,באר שבע,אילה 9,3,63.0,,1970,"372,600","445,000",none,none,none,none,none,none,none,none,none,none,none,none
157,באר שבע,אילת 11 (דרך),3,65.0,,1980,"361,000",none,none,none,none,none,none,none,none,none,none,none,none,none
158,באר שבע,אימבר 20,3,74.0,,1980,637500,none,none,none,none,"850,000",none,none,none,none,none,none,none,none
159,באר שבע,אימבר 3,3,1.0,2.0,2004,"650,000",none,none,none,none,none,none,none,none,none,none,none,none,none
160,באר שבע,אינשטין 10,3,634.0,100.0,0,none,none,none,none,none,none,none,none,none,600000,none,none,none,none
161,באר שבע,אינשטין 12,3,664.0,1.0,1960,none,none,none,none,none,none,none,none,832500,none,none,none,none,none
162,באר שבע,אינשטין 14,3,64.0,,1960,none,none,none,none,none,none,none,none,"835,000",none,none,none,none,none
163,באר שבע,אינשטין 15,3,46.0,,1900,"400,000",none,none,none,none,none,none,none,none,none,none,none,none,none
164,באר שבע,אינשטין 17,3,634.0,100.0,0,none,none,none,"568,375",none,none,none,none,"810,000",none,890000,900000,919000,none
165,באר שבע,אינשטין 20,3,34.0,,1900,none,"449,000",none,none,none,none,none,none,none,none,none,none,none,none
166,באר שבע,אינשטין 22,3,53.0,2.0,1980,none,none,none,none,none,none,none,"570,000",none,none,none,none,none,none
167,באר שבע,אינשטין 34,3,56.0,2.0,1980,none,"432,500",none,none,none,none,none,none,none,none,none,none,none,none
168,באר שבע,אינשטין 6,3,94.0,,1955,none,"650,000","653,922",none,none,none,none,none,none,none,none,none,none,none
169,באר שבע,אינשטין 8,3,59.0,1.0,1980,none,none,none,none,none,816403,none,none,none,none,none,none,none,none
170,באר שבע,אלכסנדרוני 1,3,659.0,100.0,0,none,"375,000","330,330",none,"430,000",none,none,none,none,none,472500,635000,652500,none
171,באר שבע,אלכסנדרוני 11,3,72.0,3.0,1900,none,none,388500,none,none,none,none,none,none,none,none,none,none,none
172,באר שבע,אלכסנדרוני 13,3,659.0,100.0,0,none,none,none,none,none,"570,000",none,none,none,none,690000,695000,660000,none
173,באר שבע,אלכסנדרוני 15,3,59.0,2.0,1900,none,none,"430,000",none,none,none,none,none,none,none,none,none,none,none
174,באר שבע,אלכסנדרוני 5,3,59.0,3.0,1970,319000,none,none,none,none,none,none,"600,000",none,none,"650,000",none,none,none
175,באר שבע,אלפסי,3,59.0,,1970,none,none,none,none,"494,000",none,none,none,none,none,580000,none,none,none
176,באר שבע,אלפסי 1,3,660.0,100.0,0,"300,000",none,"370,000",none,none,"480,000",none,none,630000,none,685000,573500,none,none
177,באר שבע,אלפסי 10,3,71.0,2.0,1980,none,none,"340,000",none,"465,000",467500,none,none,none,none,none,none,none,none
178,באר שבע,אלפסי 11,3,660.0,1.0,1970,none,none,none,none,"490,000",none,none,605000,none,560000,none,none,735000,630000
179,באר שבע,אלפסי 13,3,660.0,100.0,0,none,"460,000","425,000","385,000",518500,"555,000",none,"512,000",none,680000,none,none,656500,none
180,באר שבע,אלפסי 131,3,60.0,1.0,1980,301700,362500,466666,"425,000","453,000",none,none,none,none,none,none,none,none,none
181,באר שבע,אלפסי 16,3,64.0,4.0,1970,none,none,"382,000",none,none,none,none,none,"650,000","630,000",none,none,none,none
182,באר שבע,אלפסי 17,3,660.0,2.0,1980,none,"385,384",none,"405,000",none,none,none,none,none,none,none,none,630000,none
183,באר שבע,אלפסי 18,3,664.0,,1970,309500,380750,none,"350,000",499125,"550,000",none,none,none,none,none,620000,720000,none
184,באר שבע,אלפסי 19,3,60.0,4.0,1980,331000,none,none,none,none,none,none,"600,000","600,000",none,none,none,none,none
185,באר שבע,אלפסי 2,3,57.0,1.0,1960,none,"615,000",none,401000,477500,"465,000",none,"650,000",none,none,none,none,none,none
186,באר שבע,אלפסי 20,3,664.0,5.0,1980,320333,none,none,none,none,none,none,none,none,none,none,630000,none,none
187,באר שבע,אלפסי 21,3,660.0,100.0,0,none,none,none,none,"515,000",none,none,none,620000,600000,none,none,none,none
188,באר שבע,אלפסי 22,3,68.0,1.0,1900,"387,000",none,none,"375,000",none,532500,none,none,none,none,none,none,none,none
189,באר שבע,אלפסי 226,3,75.0,3.0,1900,none,"310,000",none,none,none,none,none,none,none,none,none,none,none,none
190,באר שבע,אלפסי 23,3,660.0,100.0,0,336000,none,"330,000","430,000","530,000",none,none,none,none,none,none,none,672500,none
191,באר שבע,אלפסי 232,3,69.0,4.0,1900,none,none,none,none,"415,000",none,none,none,none,none,none,none,none,none
192,באר שבע,אלפסי 24,3,62.0,1.0,1980,none,none,none,none,553000,none,none,none,none,none,none,none,none,none
193,באר שבע,אלפסי 25,3,60.0,3.0,1980,"345,000",none,none,"437,000",none,none,none,"700,000",none,none,none,none,none,none
194,באר שבע,אלפסי 26,3,72.0,3.0,1960,none,none,none,none,none,"570,000",none,none,none,none,none,none,none,none
195,באר שבע,אלפסי 27,3,660.0,100.0,0,"300,000",none,none,none,none,"530,000","615,000",none,none,none,574000,610000,690000,none
196,באר שבע,אלפסי 29,3,71.0,1.0,1980,none,"340,000",none,"430,000",none,none,none,none,none,none,none,none,none,none
197,באר שבע,אלפסי 3,3,660.0,1.0,1980,none,none,none,417333,"485,000","600,000",none,none,"610,000",590000,none,none,656000,none
198,באר שבע,אלפסי 31,3,660.0,100.0,0,"150,000",362500,none,none,none,none,none,none,none,none,595000,640000,597500,none
199,באר שבע,אלפסי 33,3,76.0,1.0,1970,none,"425,000","400,000",none,"380,000",none,none,none,"580,000",none,"600,000",none,none,none
200,באר שבע,אלפסי 37,3,60.0,3.0,1900,292500,"360,360",none,421500,"465,000","650,000",none,none,none,none,none,none,none,none
201,באר שבע,אלפסי 5,3,660.0,100.0,0,286000,"260,000",none,none,none,none,none,none,none,590000,563333,none,665000,none
202,באר שבע,אלפסי 6,3,78.0,,1978,315000,none,none,none,none,none,none,none,none,none,none,none,none,none
203,באר שבע,אלפסי 7,3,660.0,3.0,1970,none,none,none,none,"480,000",none,none,510666,none,none,none,600000,680000,none
204,באר שבע,אלפסי 9,3,660.0,4.0,1980,none,"349,000",none,none,504453,"476,000",none,none,none,none,none,none,none,650000
205,באר שבע,אלתרמן 16,3,70.0,1.0,1980,"390,000",none,none,none,none,none,none,none,none,none,none,none,none,none
206,באר שבע,אמיר אברהם 21,3,80.0,4.0,1900,none,none,none,none,none,none,none,"1,060,000",none,none,none,none,none,none
207,באר שבע,אמיר אברהם 45,3,99.0,2.0,2002,none,"675,000","815,000",none,none,none,none,none,none,none,none,none,none,none
208,באר שבע,אמיר אברהם 51,3,101.0,4.0,2004,none,none,none,none,none,none,"1,205,000",none,none,none,none,none,none,none
209,באר שבע,אמיר אברהם 58,3,130.0,1.0,1900,none,"1,720,000",none,none,none,none,none,none,none,none,none,none,none,none
210,באר שבע,אמנון 22,3,675.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,1000000,none,none
211,באר שבע,אמציה 12,3,661.0,100.0,0,none,"365,000",none,none,none,none,none,none,none,none,none,none,770000,none
212,באר שבע,אמציה 15,3,661.0,100.0,0,"338,000",none,none,none,none,none,none,none,700000,none,none,639750,none,none
213,באר שבע,אמציה 17,3,75.0,4.0,1990,none,none,none,"490,000",none,none,"545,000","660,000",none,none,none,none,none,none
214,באר שבע,אמציה 4,3,71.0,3.0,1980,"335,000",none,none,none,"470,000",485000,none,none,none,none,none,none,none,none
215,באר שבע,אמציה 5,3,661.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,none,680000,none
216,באר שבע,אמציה 6,3,661.0,100.0,0,none,none,"370,000",none,none,none,"577,000",none,650000,none,680000,none,none,none
217,באר שבע,אמציה 8,3,661.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,652500,600000,none
218,באר שבע,אסא 20,3,160.0,1.0,1900,"1,000,000",none,none,none,none,none,none,none,none,none,none,none,none,none
219,באר שבע,אסא 34,3,63.0,,1973,none,none,none,"465,000","450,000",none,none,none,"625,000","615,000",none,none,none,none
220,באר שבע,אסף 14,3,61.0,3.0,1900,"365,000",none,none,none,none,none,none,none,none,none,none,none,none,none
