,city,streets,rooms,size,floor,date_builded,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
36,ראשון לציון,אברמוביץ 4,3,668.0,100.0,0,none,none,none,"1,080,000","1,040,000","1,260,000",none,none,none,1450000,1495000,1483333,none,none
37,ראשון לציון,אברמוביץ 5,3,76.0,6.0,1970,"975,000",none,"1,000,000",none,"1,200,000",none,"1,500,000","1,545,000",none,none,none,none,none,none
38,ראשון לציון,אברמוביץ 6,3,70.0,4.0,1980,none,"990,000","1,018,000","1,060,000",none,none,none,none,"1,356,177",none,none,none,none,none
39,ראשון לציון,אברמוביץ 7,3,80.0,3.0,1975,"1,050,000",none,none,none,none,none,none,"1,400,000","1,681,681",none,none,none,none,none
40,ראשון לציון,אברמוביץ 9,3,678.0,100.0,0,none,none,none,"1,250,000",none,"1,350,000",none,none,none,none,none,1512500,1785000,930000
41,ראשון לציון,אבשלום,3,58.0,,1973,none,none,none,none,"1,120,000",none,none,none,none,none,none,none,none,none
42,ראשון לציון,אבשלום 1,3,659.0,3.0,1971,"820,000","820,000",none,none,none,"1,045,000","1,185,000",none,"1,350,000",none,none,1520000,none,none
43,ראשון לציון,אבשלום 3,3,62.0,2.0,1970,none,none,"920,000","1,045,000","893,400",none,none,none,none,none,none,none,none,none
44,ראשון לציון,אבשלום 5,3,61.0,3.0,1976,none,none,none,none,none,none,none,"1,180,000",none,none,none,none,none,none
45,ראשון לציון,אבשלום 6,3,669.0,100.0,0,none,none,"1,000,000",none,none,none,none,none,"1,395,000",1350000,1500000,1410000,none,none
46,ראשון לציון,אבשלום 7,3,658.0,100.0,0,820000,none,none,none,none,none,none,none,none,none,1355000,1680000,none,none
47,ראשון לציון,אבשלום 8,3,688.0,5.0,2018,none,"1,050,000",none,"1,000,000",none,none,none,none,1645000,none,none,1788333,none,none
48,ראשון לציון,אבשלום 9,3,661.0,3.0,1975,none,none,"980,000",992500,none,none,none,none,none,none,none,1490000,none,none
49,ראשון לציון,אדר 71,3,75.0,9.0,2019,none,none,none,none,none,none,none,none,none,"935,075",none,none,none,none
50,ראשון לציון,אהרונוביץ,3,77.0,11.0,2020,none,none,none,none,none,none,none,none,none,none,"1,041,785",none,none,none
51,ראשון לציון,אהרונוביץ 23,3,90.0,,1900,none,none,"2,200,000",none,none,none,none,none,none,none,none,none,none,none
52,ראשון לציון,אונטרמן 6,3,67.0,2.0,1998,none,none,none,none,none,none,none,"1,650,000",none,none,none,none,none,none
53,ראשון לציון,אוסטשינסקי 17,3,70.0,1.0,1980,none,none,none,"950,000",none,none,none,none,none,none,none,none,none,none
54,ראשון לציון,אוסטשינסקי 3,3,62.0,3.0,1960,none,none,none,none,none,"1,115,000",none,none,none,none,none,none,none,none
55,ראשון לציון,אוסישקין,3,64.0,1.0,1980,none,none,none,none,"1,160,000",none,none,none,none,none,none,none,none,none
56,ראשון לציון,אוסישקין 1,3,664.0,100.0,0,none,none,none,none,none,none,none,none,none,1000000,none,none,none,none
57,ראשון לציון,אוסישקין 12,3,74.0,2.0,1969,none,none,"1,050,000",none,none,none,none,none,none,none,none,none,none,none
58,ראשון לציון,אוסישקין 13,3,61.0,3.0,2000,"825,000",none,none,none,none,none,none,none,none,none,none,none,none,none
59,ראשון לציון,אוסישקין 17,3,64.0,,1980,none,none,"900,000",none,none,none,none,none,none,none,none,none,none,none
60,ראשון לציון,אוסישקין 18,3,656.0,3.0,1960,"830,000",none,955000,none,none,"1,300,000",none,none,none,1100000,1515000,1540000,none,none
61,ראשון לציון,אוסישקין 21,3,76.0,3.0,1971,none,none,none,none,"1,235,000",none,none,none,none,none,none,none,none,none
62,ראשון לציון,אוסישקין 25,3,79.0,3.0,2013,none,none,none,1611837,"1,500,000",none,none,none,none,none,none,none,none,none
63,ראשון לציון,אוסישקין 26,3,662.0,100.0,0,none,"1,120,000","1,050,000","980,000","1,180,000",none,none,"1,209,500",none,1370000,none,none,none,none
64,ראשון לציון,אוסישקין 27,3,66.0,2.0,1950,none,"990,000",none,none,"1,240,000",none,none,none,none,none,none,none,none,none
65,ראשון לציון,אוסישקין 3,3,663.0,3.0,1967,none,"808,228",none,"880,000",none,none,"1,170,000",none,none,1350000,none,none,none,none
66,ראשון לציון,אוסישקין 31,3,662.0,100.0,0,none,"825,000",none,"970,000",none,none,none,none,1200000,1150000,none,none,467000,none
67,ראשון לציון,אוסישקין 33,3,665.0,2.0,1977,"900,000",none,none,none,none,"1,310,000",none,none,none,1310000,none,none,none,none
68,ראשון לציון,אוסישקין 34,3,50.0,3.0,1900,"885,000","915,000",none,"980,000",none,none,"1,375,000",none,none,none,none,none,none,none
69,ראשון לציון,אוסישקין 39,3,661.0,100.0,0,none,none,867500,none,"1,100,000","1,260,000","1,270,000","1,200,000",none,1300000,none,1650000,none,none
70,ראשון לציון,אוסישקין 41,3,660.0,100.0,0,"840,000",952500,"950,000",none,none,none,none,"1,480,000",none,none,none,1677500,1959000,1787000
71,ראשון לציון,אוסישקין 43,3,62.0,,1975,none,none,none,none,none,none,none,"1,200,000",none,none,none,none,none,none
72,ראשון לציון,אוסישקין 9,3,85.0,2.0,1970,none,none,none,none,none,none,none,none,"1,310,000","1,350,000",none,none,none,none
73,ראשון לציון,אושה 2,3,74.0,3.0,1990,none,none,none,"1,325,000",none,none,none,none,none,none,none,none,none,none
74,ראשון לציון,אושה 4,3,74.0,3.0,2007,none,none,"935,000","1,325,000",none,none,none,none,none,none,none,none,none,none
75,ראשון לציון,אושה 5,3,663.0,3.0,1980,none,none,"1,000,000",none,none,none,none,none,none,1530000,none,none,none,none
76,ראשון לציון,אושה 7,3,77.0,2.0,1999,"1,125,000",none,none,none,none,none,none,none,none,none,none,none,none,none
77,ראשון לציון,אזר 1,3,65.0,6.0,2000,"835,000",none,"1,031,030",none,"1,065,000",none,none,none,none,none,none,none,none,none
78,ראשון לציון,אזר 10,3,673.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,1580000,none,none
79,ראשון לציון,אזר 14,3,59.0,3.0,1970,none,none,none,none,none,none,none,"1,285,000",none,none,none,none,none,none
80,ראשון לציון,אזר 16,3,65.0,4.0,1960,none,none,none,"900,000",none,none,none,none,none,none,none,none,none,none
81,ראשון לציון,אזר 3,3,73.0,3.0,1961,"950,000",none,"796,304",none,none,none,"1,260,000",none,none,none,none,none,none,none
82,ראשון לציון,אזר 4,3,677.0,2.0,1957,none,"940,000",none,none,none,none,"1,150,000",none,"1,370,000",none,none,1570000,none,none
83,ראשון לציון,אזר 5,3,675.0,3.0,1975,none,none,none,none,"1,156,000",none,none,none,none,none,none,1425000,none,none
84,ראשון לציון,אזר 7,3,663.0,100.0,0,none,"895,894","805,000",none,none,none,none,1312500,none,1360000,none,1350000,none,none
85,ראשון לציון,אזר 8,3,676.0,100.0,0,none,none,none,none,"1,160,000","1,190,000","1,160,000",none,1098322,1530000,1525362,none,none,none
86,ראשון לציון,אחיעזר,3,78.0,14.0,2020,none,none,none,none,none,none,none,none,none,none,"933,950",none,none,none
87,ראשון לציון,אחיעזר 3,3,661.0,100.0,0,none,none,"980,000",none,"900,000",none,none,"1,162,666","1,210,000",1200000,none,none,725000,none
88,ראשון לציון,אחיעזר 4,3,668.0,2.0,1970,"875,000",none,"803,210","950,000",898500,"910,000",none,1450000,none,1390000,823654,1470000,none,none
89,ראשון לציון,אחיעזר 5,3,684.0,100.0,0,"685,000",none,872500,none,none,none,none,1295000,none,1525000,none,1130000,none,none
90,ראשון לציון,איזנבנד 2,3,690.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,none,8000000,none
91,ראשון לציון,איזנבנד 7,3,669.0,4.0,1994,"852,500","1,111,000","960,000","960,000",none,"1,410,000",none,none,1450000,none,1480000,1610000,1690000,none
92,ראשון לציון,אילון 10,3,63.0,3.0,1990,"1,040,000",none,none,none,none,none,none,none,none,none,none,none,none,none
93,ראשון לציון,אילון 2,3,663.0,100.0,0,none,none,none,none,none,none,none,none,none,1415000,none,700000,none,none
94,ראשון לציון,אילון 8,3,663.0,3.0,1995,none,none,none,none,"1,200,000",none,none,none,none,none,1500000,none,none,none
95,ראשון לציון,אילון 9,3,63.0,3.0,1991,none,none,none,none,none,none,"1,390,000",none,none,none,none,none,none,none
96,ראשון לציון,אימבר 6,3,677.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,none,1990000,none
97,ראשון לציון,אימבר 8,3,662.0,100.0,0,none,none,none,none,none,none,none,none,none,1350000,none,none,none,none
98,ראשון לציון,אלחריזי 10,3,72.0,3.0,1996,none,none,"1,400,000",none,none,none,none,none,none,none,none,none,none,none
99,ראשון לציון,אלחריזי 26,3,110.0,2.0,2000,none,"1,740,000",none,none,none,none,none,none,"2,160,000",none,none,none,none,none
100,ראשון לציון,אלקבץ 1,3,665.0,6.0,1997,"1,170,000",none,"1,220,000","1,330,000","1,280,000",none,"1,480,000",none,none,none,1725000,none,none,2200000
101,ראשון לציון,אלקבץ 13,3,65.0,3.0,2004,"1,110,000",none,"1,170,000",none,none,none,none,none,none,none,none,none,none,none
102,ראשון לציון,אלקבץ 15,3,65.0,4.0,2005,none,"1,220,000","1,175,000",none,"1,300,000",none,none,none,none,none,none,none,none,none
103,ראשון לציון,אלקבץ 17,3,65.0,8.0,2000,"1,100,000",none,none,none,none,none,none,none,none,none,none,none,none,none
104,ראשון לציון,אלקבץ 3,3,666.0,100.0,0,none,none,1257500,"1,340,000","1,350,000",none,none,none,none,1720000,1780000,none,2130000,none
105,ראשון לציון,אלקבץ 5,3,666.0,2.0,2000,none,none,none,none,none,none,"1,625,000","1,630,000",none,none,1767000,none,none,none
106,ראשון לציון,אלקבץ 7,3,65.0,4.0,2000,none,"1,200,000",none,"1,330,000",none,none,"1,480,000",none,none,none,none,none,none,none
107,ראשון לציון,אלקבץ 9,3,65.0,8.0,1996,none,none,1125000,"1,350,000","1,290,000",none,none,none,none,none,none,none,none,none
108,ראשון לציון,אלקלעי 18,3,64.0,2.0,1900,none,none,none,none,"1,125,000",none,none,none,none,none,none,none,none,none
109,ראשון לציון,אלקלעי 22,3,76.0,2.0,1970,none,none,none,none,none,none,none,none,"1,430,000",none,none,none,none,none
110,ראשון לציון,אלקלעי 28,3,673.0,100.0,0,none,none,"160,000",none,"830,000",none,none,"173,250","1,265,000",none,none,none,750000,none
111,ראשון לציון,אלקלעי 29,3,70.0,1.0,1940,none,none,none,"1,600,000",none,none,none,none,none,none,none,none,none,none
112,ראשון לציון,אלקלעי 31,3,72.0,1.0,1975,none,none,"1,000,000",none,none,"1,320,000",none,none,none,none,none,none,none,none
113,ראשון לציון,אלקלעי 39,3,66.0,1.0,2000,none,none,none,none,"1,240,000",none,none,none,none,none,none,none,none,none
114,ראשון לציון,אלקלעי 43,3,668.0,100.0,0,none,none,none,1087500,none,none,none,none,none,none,none,none,2230000,none
115,ראשון לציון,אלקלעי 50,3,70.0,,2000,none,"1,075,000",none,none,none,none,none,none,none,none,none,none,none,none
116,ראשון לציון,אלרואי,3,48.0,1.0,1972,none,none,none,none,none,"823,295",none,none,none,none,none,none,none,none
117,ראשון לציון,אלרואי 1,3,65.0,3.0,1968,none,none,none,none,"494,032",none,none,none,none,none,none,none,none,none
118,ראשון לציון,אלרואי 10,3,651.0,4.0,1975,780000,none,none,720000,none,none,"950,000",none,none,1080000,none,1100000,none,none
119,ראשון לציון,אלרואי 11,3,648.0,3.0,1970,"750,000",none,none,none,910000,none,"1,000,000",none,"1,125,000",none,1050000,none,none,none
120,ראשון לציון,אלרואי 12,3,651.0,2.0,1969,605000,none,none,"800,000",none,none,none,none,1290000,none,none,none,none,none
121,ראשון לציון,אלרואי 13,3,648.0,100.0,0,"700,000",none,825000,none,"830,000",none,none,none,none,none,1175000,1342500,1450000,none
122,ראשון לציון,אלרואי 14,3,651.0,1.0,1970,none,"670,000","752,000",none,none,none,none,none,none,none,1250000,none,1475000,none
123,ראשון לציון,אלרואי 15,3,648.0,2.0,1960,"226,800",none,none,"773,000",none,none,"253,850",none,none,513220,none,none,1430000,none
124,ראשון לציון,אלרואי 16,3,53.0,2.0,1970,none,none,none,none,none,"950,000",none,none,"1,080,000",none,none,none,none,none
125,ראשון לציון,אלרואי 19,3,44.0,1.0,1950,none,none,none,none,none,none,none,none,none,none,"1,140,000",none,none,none
126,ראשון לציון,אלרואי 4,3,648.0,100.0,0,none,"780,000",none,762500,none,none,none,none,"396,536",none,1270000,1350000,none,none
127,ראשון לציון,אלרואי 5,3,49.0,1.0,1975,none,none,none,none,"860,000",none,none,none,none,none,none,none,none,none
128,ראשון לציון,אלרואי 6,3,648.0,2.0,1950,"660,000",none,none,none,"845,000",none,none,none,none,none,none,1230000,none,none
129,ראשון לציון,אלרואי 7,3,80.0,1.0,1965,"750,750",none,none,none,none,none,"965,000",none,none,none,none,none,none,none
130,ראשון לציון,אלרואי 8,3,48.0,1.0,1972,none,none,none,none,none,"823,295",none,none,none,none,none,none,none,none
131,ראשון לציון,אלרואי 9,3,649.0,100.0,0,none,"790,000",none,702500,none,"791,000",none,none,none,1070000,1205000,1338333,none,none
132,ראשון לציון,אלתרמן 12,3,65.0,,2000,none,none,none,"1,130,000",none,none,none,none,none,none,none,none,none,none
133,ראשון לציון,אלתרמן 14,3,65.0,1.0,1998,none,none,none,none,"1,185,000",none,none,none,none,none,none,none,none,none
134,ראשון לציון,אלתרמן 22,3,64.0,1.0,1900,none,none,"1,265,000",none,none,none,none,none,none,none,none,none,none,none
135,ראשון לציון,אלתרמן 4,3,65.0,1.0,1900,none,none,none,"1,253,177",none,none,none,none,none,none,none,none,none,none
136,ראשון לציון,אלתרמן 5,3,664.0,1.0,1998,"1,172,500",none,"1,240,000",none,none,none,none,none,none,none,none,none,none,2450000
137,ראשון לציון,אלתרמן 6,3,665.0,1.0,1995,"1,050,000",none,none,none,none,none,none,none,1565000,none,none,none,none,none
138,ראשון לציון,אלתרמן 8,3,65.0,1.0,1998,none,none,none,"1,250,000",none,none,none,none,none,none,none,none,none,none
139,ראשון לציון,אמזלג 2,3,87.0,5.0,2013,none,none,none,1302500,none,none,none,none,none,none,none,none,none,none
140,ראשון לציון,אמזלג 3,3,68.0,3.0,1978,none,"970,000","1,055,000",none,"1,070,000",none,none,none,"1,320,000",none,none,none,none,none
141,ראשון לציון,אמזלג 5,3,76.0,2.0,1970,none,none,none,none,none,none,none,none,"1,435,000",none,none,none,none,none
142,ראשון לציון,אנילביץ,3,63.0,2.0,1970,none,none,none,none,none,855000,none,none,none,none,none,none,none,none
143,ראשון לציון,אנילביץ 10,3,658.0,100.0,0,none,none,none,"735,000",none,none,"1,050,000",none,none,1325000,none,none,none,none
144,ראשון לציון,אנילביץ 11,3,640.0,100.0,0,none,none,none,none,none,none,none,none,none,840000,none,none,none,none
145,ראשון לציון,אנילביץ 13,3,640.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,none,1440000,none
146,ראשון לציון,אנילביץ 14,3,665.0,100.0,0,none,none,none,none,none,none,none,none,none,1300000,none,1400000,none,none
147,ראשון לציון,אנילביץ 16,3,57.0,,1975,none,"695,000",none,"730,729",none,none,"1,100,000",none,none,none,none,none,none,none
148,ראשון לציון,אנילביץ 17,3,35.0,3.0,2000,"660,000",none,none,none,none,none,none,none,none,none,none,none,none,none
149,ראשון לציון,אנילביץ 18,3,665.0,100.0,0,none,none,none,none,none,none,none,none,none,none,1031250,1650000,1700000,none
150,ראשון לציון,אנילביץ 19,3,676.0,100.0,0,none,"750,000",none,none,none,none,none,none,none,none,none,none,none,2000000
151,ראשון לציון,אנילביץ 21,3,643.0,100.0,0,none,none,none,none,none,none,none,none,910000,none,1392500,none,none,none
152,ראשון לציון,אנילביץ 23,3,635.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,1200000,none,none
153,ראשון לציון,אנילביץ 24,3,657.0,100.0,0,none,none,none,none,none,none,none,none,none,1300000,none,none,none,none
154,ראשון לציון,אנילביץ 25,3,635.0,100.0,0,none,none,none,none,none,none,none,none,none,1100000,1190000,none,none,none
155,ראשון לציון,אנילביץ 26,3,664.0,100.0,0,none,none,none,none,none,none,none,none,none,none,1300000,none,none,none
156,ראשון לציון,אנילביץ 28,3,664.0,100.0,0,none,none,none,"770,000",none,none,none,none,none,none,1000000,none,none,none
157,ראשון לציון,אנילביץ 33,3,47.0,1.0,1980,none,"350,000",none,none,none,none,none,none,none,none,none,none,none,none
158,ראשון לציון,אנילביץ 39,3,656.0,100.0,0,none,none,none,none,none,none,"1,200,000",none,none,1100000,none,none,none,none
159,ראשון לציון,אנילביץ 4,3,676.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,1355000,none,none
160,ראשון לציון,אנילביץ 41,3,657.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,1300000,none,none
161,ראשון לציון,אנילביץ 45,3,656.0,2.0,1950,none,none,none,none,none,none,none,"1,004,012",none,none,1270000,none,1200000,none
162,ראשון לציון,אנילביץ 47,3,57.0,,1950,none,none,none,none,none,none,none,"1,004,012",none,none,none,none,none,none
163,ראשון לציון,אנילביץ 5,3,648.0,2.0,1970,none,none,none,770000,none,none,none,none,none,none,1110000,1390000,1280000,none
164,ראשון לציון,אנילביץ 53,3,656.0,100.0,0,none,none,none,none,none,none,none,none,none,1162500,1550000,none,none,none
165,ראשון לציון,אנילביץ 6,3,684.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,1402500,1710000,none
166,ראשון לציון,אנילביץ 8,3,664.0,3.0,1970,none,"740,000",none,"770,000",none,none,none,none,none,1260000,none,none,none,none
167,ראשון לציון,אסא 5,3,68.0,3.0,1960,none,"850,000",none,none,none,none,none,none,none,none,none,none,none,none
168,ראשון לציון,אסא 8,3,62.0,1.0,1971,none,"1,000,000",none,none,none,none,none,none,none,none,none,none,none,none
169,ראשון לציון,ארלוזורוב 108,3,80.0,3.0,2000,769333,none,none,none,none,none,none,none,none,none,none,none,none,none
170,ראשון לציון,ארלוזורוב 3,3,661.0,1.0,2000,"900,000",none,none,"875,000",none,"800,000",none,none,none,1407000,1418000,none,none,none
171,ראשון לציון,ארלוזורוב 37,3,78.0,3.0,1980,none,"970,000",none,none,none,none,none,none,none,none,none,none,none,none
172,ראשון לציון,ארלוזורוב 4,3,62.0,2.0,2019,none,none,none,none,none,none,none,none,none,1635000,none,none,none,none
173,ראשון לציון,ארלוזורוב 5,3,79.0,1.0,1970,none,none,none,none,"1,000,000",none,none,none,none,none,none,none,none,none
174,ראשון לציון,ארלוזורוב 6,3,662.0,100.0,0,none,"950,000",none,none,none,none,none,none,none,none,none,none,1600000,none
175,ראשון לציון,ארנון 5,3,61.0,2.0,1963,none,none,none,"850,000",none,none,none,none,none,none,none,none,none,none
176,ראשון לציון,אשר אורנבך 1,3,90.0,7.0,2012,none,none,"1,488,000",none,none,none,none,none,none,none,none,none,none,none
177,ראשון לציון,אשר אורנבך 2,3,705.0,6.0,2011,none,none,none,"1,791,000","1,685,000","1,920,000",none,none,none,1950000,none,none,none,none
178,ראשון לציון,ביאליק 10,3,61.0,3.0,1969,"830,000","935,000","350,000","1,075,000",none,none,none,none,"1,100,000",none,none,none,none,none
179,ראשון לציון,ביאליק 11,3,70.0,2.0,1980,none,"870,000",none,none,none,none,none,none,none,none,none,none,none,none
180,ראשון לציון,ביאליק 12,3,56.0,3.0,1990,none,none,"950,000",none,none,"1,020,000",none,none,none,none,none,none,none,none
181,ראשון לציון,ביאליק 13,3,62.0,7.0,2013,none,none,none,none,"1,405,000","1,350,000",none,none,none,none,none,none,none,none
182,ראשון לציון,ביאליק 14,3,61.0,,1969,none,none,none,none,none,none,none,none,"1,100,000",none,none,none,none,none
183,ראשון לציון,ביאליק 17,3,83.0,2.0,2015,none,none,none,"1,620,000","1,610,000","1,700,000",none,none,none,none,none,none,none,none
184,ראשון לציון,ביאליק 2,3,663.0,7.0,1974,none,none,none,none,none,"1,500,000",none,none,"1,320,000",none,none,none,1800000,none
185,ראשון לציון,ביאליק 3,3,63.0,5.0,1970,none,none,none,none,"1,020,000","1,020,000",none,none,none,none,none,none,none,none
186,ראשון לציון,ביאליק 42,3,63.0,4.0,1972,none,none,none,"960,000",none,none,none,none,none,none,none,none,none,none
187,ראשון לציון,ביאליק 9,3,46.0,1.0,1959,none,none,none,none,"970,000",none,none,none,none,none,none,none,none,none
188,ראשון לציון,בילו 1,3,668.0,100.0,0,806500,none,none,none,"990,000",none,none,1307500,none,1276000,1380000,1420000,1450000,none
189,ראשון לציון,בילו 12,3,686.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,1851250,none,none
190,ראשון לציון,בילו 15,3,69.0,3.0,1980,none,none,"890,000",none,1072500,none,none,none,none,none,none,none,none,none
191,ראשון לציון,בילו 17,3,61.0,1.0,1975,none,none,none,"1,040,000",none,"1,280,000",none,"1,040,000",none,none,none,none,none,none
192,ראשון לציון,בילו 2,3,70.0,2.0,1997,none,none,"935,000",none,none,none,none,none,none,none,none,none,none,none
193,ראשון לציון,בילו 20,3,669.0,3.0,1985,none,none,none,"1,150,000",none,none,none,none,none,1440000,none,none,none,none
194,ראשון לציון,בילו 22,3,81.0,7.0,2010,"751,049",none,none,none,none,"1,090,000",none,none,none,none,none,none,none,none
195,ראשון לציון,בילו 48,3,80.0,1.0,1952,"1,710,000",none,none,none,none,none,none,none,none,none,none,none,none,none
196,ראשון לציון,ביתר 12,3,57.0,6.0,1974,none,"1,085,000","970,000",none,none,none,"1,200,000",none,none,none,none,none,none,none
197,ראשון לציון,ביתר 2,3,61.0,3.0,1966,"722,500",none,none,none,none,none,none,none,none,none,none,none,none,none
198,ראשון לציון,ביתר 4,3,62.0,3.0,1900,none,none,none,"970,000",none,none,none,none,none,none,none,none,none,none
199,ראשון לציון,ביתר 5,3,60.0,2.0,1975,"850,000","921,473",none,"845,000",none,none,none,none,none,none,none,none,none,none
200,ראשון לציון,ביתר 9,3,56.0,4.0,1970,none,none,"840,000",none,none,none,none,none,none,none,none,none,none,none
201,ראשון לציון,בלבן אליעזר 1,3,661.0,1.0,2013,none,none,none,"1,075,000",none,1286250,"1,000,000",none,none,1480000,1532500,1475000,1890000,none
202,ראשון לציון,בלבן אליעזר 2,3,70.0,4.0,2000,none,none,"985,000",none,"1,130,000",none,none,none,none,none,none,none,none,none
203,ראשון לציון,בלבן אליעזר 6,3,672.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,2070000
204,ראשון לציון,בלפור 14,3,89.0,4.0,1970,none,none,none,none,none,none,none,none,none,none,"1,590,000",none,none,none
205,ראשון לציון,בלפור 17,3,76.0,,1970,none,none,none,none,none,none,none,"1,450,000",none,none,none,none,none,none
206,ראשון לציון,בלפור 19,3,676.0,100.0,0,none,none,none,"1,000,000",none,none,"1,510,000","1,450,000",none,1180000,1552500,812500,none,none
207,ראשון לציון,בלפור 2,3,674.0,100.0,0,none,none,none,none,none,none,none,none,none,1325000,none,none,none,none
