,city,streets,rooms,size,floor,date_builded,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
65,תל אביב יפו,אוסישקין 42,3,58.0,,2006,none,none,"2,080,000",none,none,none,none,none,none,none,none,none,none,none
66,תל אביב,אוסישקין 44,3,654.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,none,4170000,none
67,תל אביב יפו,אוסישקין 54,3,54.0,3.0,1949,none,none,none,none,"1,800,000",none,none,none,none,none,none,none,none,none
68,תל אביב,אוסישקין 72,3,660.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,4380000,75000,none
69,תל אביב,אוסישקין 8,3,600.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,1236000,none,none
70,תל אביב יפו,אוסישקין 92,3,65.0,4.0,1960,"2,208,831",none,none,"2,600,000",none,none,none,none,none,none,none,none,none,none
71,תל אביב יפו,אוסישקין 94,3,68.0,3.0,1966,none,"2,388,000",none,none,"2,950,000",none,none,none,none,none,none,none,none,none
72,תל אביב יפו,אוסישקין 96,3,39.0,,1960,none,none,none,none,none,none,"1,970,000",none,none,none,none,none,none,none
73,תל אביב יפו,אוסישקין 98,3,53.0,2.0,1960,none,"1,670,000",none,none,none,none,none,none,none,none,none,none,none,none
74,תל אביב יפו,אורי 14,3,86.0,2.0,1950,none,none,none,none,none,"2,900,000",none,"87,393",none,none,none,none,none,none
75,תל אביב יפו,אורי 16,3,70.0,,1990,none,"2,563,500",none,none,none,none,none,none,none,none,none,none,none,none
76,תל אביב יפו,אורי 20,3,57.0,3.0,1960,none,none,none,none,none,"2,815,000",none,none,none,none,none,none,none,none
77,תל אביב יפו,אורי 4,3,698.0,8.0,1970,none,"4,580,000","3,800,000","3,250,000",none,none,none,none,none,none,none,none,6250000,none
78,תל אביב יפו,אורי 6,3,97.0,4.0,1970,none,none,"3,000,000",none,"4,850,000",none,none,none,none,none,none,none,none,none
79,תל אביב יפו,אורי 8,3,97.0,1.0,1977,3231000,"5,750,000",none,"4,370,000",none,none,none,none,none,none,none,none,none,none
80,תל אביב יפו,אורים 51,3,55.0,1.0,1950,none,none,none,"300,000",none,none,none,none,none,none,none,none,none,none
81,תל אביב,אושה 11,3,695.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,none,4870000,none
82,תל אביב,אחימאיר אבא 1,3,676.0,100.0,0,none,none,none,none,none,none,none,none,none,"3,675,850",none,4697088,none,none
83,תל אביב יפו,אחימאיר אבא 10,3,62.0,2.0,1970,none,none,"2,373,333",none,none,"2,450,000",none,"2,650,000",none,none,none,none,none,none
84,תל אביב יפו,אחימאיר אבא 12,3,59.0,2.0,1970,none,none,none,"1,960,000",none,none,none,none,"2,750,000",none,none,none,none,none
85,תל אביב יפו,אחימאיר אבא 14,3,61.0,1.0,1995,none,none,none,none,"2,250,000",none,none,none,none,none,none,none,none,none
86,תל אביב יפו,אחימאיר אבא 4,3,63.0,2.0,1970,none,"1,700,000",none,none,none,none,none,none,none,none,none,none,none,none
87,תל אביב יפו,אחימאיר אבא 8,3,80.0,2.0,2004,"1,800,000",none,none,none,"2,050,000",none,none,none,none,none,none,none,none,none
88,תל אביב יפו,אחימעץ 10,3,80.0,1.0,1993,none,940000,none,none,none,none,none,none,none,none,none,none,none,none
89,תל אביב יפו,אחימעץ 30,3,60.0,1.0,1966,none,none,none,"3,300,000",none,none,none,none,none,none,none,none,none,none
90,תל אביב יפו,אחימעץ 36,3,90.0,1.0,1970,none,none,"1,185,000",none,none,none,none,none,none,none,none,none,none,none
91,תל אביב יפו,אחיעזר 1,3,44.0,2.0,2014,none,"150,000","138,000",none,862857,none,none,none,none,none,none,none,none,none
92,תל אביב יפו,אחיעזר 10,3,75.0,1.0,1950,none,"1,204,819",none,none,none,"1,290,000",none,none,none,none,none,none,none,none
93,תל אביב יפו,אחיעזר 14,3,52.0,,1950,none,"673,750",none,none,none,none,none,none,none,none,none,none,none,none
94,תל אביב יפו,אחיעזר 15,3,96.0,2.0,2012,none,none,594750,none,none,none,none,none,none,none,none,none,none,none
95,תל אביב יפו,אחיעזר 16,3,75.0,1.0,2000,none,none,912500,none,none,none,none,none,none,none,none,none,none,none
96,תל אביב יפו,אחיעזר 18,3,60.0,2.0,1970,none,"680,000",none,none,none,none,"780,000",none,none,none,none,none,none,none
97,תל אביב יפו,אחיעזר 3,3,75.0,3.0,1950,none,none,"2,631,578",none,none,none,none,none,none,none,none,none,none,none
98,תל אביב יפו,אחיעזר 4,3,85.0,,1950,"800,000",none,none,none,none,none,none,none,none,none,none,none,none,none
99,תל אביב יפו,אחיעזר 7,3,75.0,1.0,1970,none,"600,000",none,none,none,none,none,none,none,none,none,none,none,none
100,תל אביב יפו,איבשיץ 10,3,75.0,2.0,1979,none,"2,200,000",none,none,none,none,none,none,none,none,none,none,none,none
101,תל אביב יפו,איבשיץ 6,3,69.0,4.0,2014,none,none,none,none,"2,725,135",none,none,none,none,none,none,none,none,none
102,תל אביב,איבשיץ 8,3,700.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,none,6360000,none
103,תל אביב יפו,איגר 17,3,54.0,,1960,none,none,none,none,none,none,"1,585,000",none,none,none,none,none,none,none
104,תל אביב יפו,אידלסון 10,3,82.0,2.0,1970,none,none,"1,820,000",none,none,none,none,none,none,none,none,none,none,none
105,תל אביב יפו,אידלסון 18,3,69.0,2.0,1970,none,none,none,none,none,none,"2,200,000",none,none,none,none,none,none,none
106,תל אביב יפו,אידלסון 27,3,71.0,2.0,1965,none,none,none,"2,510,000",none,none,none,none,none,none,none,none,none,none
107,תל אביב יפו,אידלסון 32,3,67.0,2.0,1934,none,none,none,none,"2,825,000",none,none,none,none,none,none,none,none,none
108,תל אביב,אידלסון אברהם 18,3,690.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,none,2537500,none
109,תל אביב יפו,אידמית 14,3,57.0,1.0,1970,none,none,none,"1,500,000",none,none,none,none,none,none,none,none,none,none
110,תל אביב יפו,אידמית 22,3,110.0,3.0,1950,none,none,none,none,none,none,none,"2,150,000",none,none,none,none,none,none
111,תל אביב יפו,אילת,3,84.0,3.0,1970,none,none,none,none,none,"2,350,000",none,none,none,none,none,none,none,none
112,תל אביב יפו,אילת 22,3,64.0,6.0,2008,"1,472,500",none,none,none,none,none,none,none,none,none,none,none,none,none
113,תל אביב יפו,אילת 32,3,84.0,1.0,1970,none,none,none,none,none,"288,450",none,none,none,none,none,none,none,none
114,תל אביב יפו,אילת 38,3,61.0,,2010,"1,178,486",none,none,none,none,none,none,none,none,none,none,none,none,none
115,תל אביב יפו,אילת 40,3,70.0,2.0,1989,none,none,none,none,none,"2,030,000",none,none,none,none,none,none,none,none
116,תל אביב יפו,אילת 56,3,93.0,7.0,2014,none,none,none,none,"2,081,968",none,none,none,none,none,none,none,none,none
117,תל אביב יפו,אילת 58,3,74.0,2.0,2014,none,none,none,none,2002607,none,none,none,none,none,none,none,none,none
118,תל אביב יפו,אילת 61,3,653.0,32.0,2005,none,"2,750,000","3,910,000","3,212,100",none,none,none,none,none,none,"4,522,000",none,4342400,none
119,תל אביב יפו,אינשטין 10,3,75.0,1.0,2013,none,none,none,none,"2,060,570",none,none,none,none,none,none,none,none,none
120,תל אביב,אינשטין 21,3,658.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,none,3900000,none
121,תל אביב יפו,אינשטין 51,3,54.0,4.0,1960,"1,650,000",none,none,none,none,none,none,none,none,none,none,none,none,none
122,תל אביב,אינשטין 63,3,668.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,none,3657400,none
123,תל אביב יפו,אינשטין 69,3,61.0,2.0,1950,none,none,none,none,"1,900,000",none,none,none,none,none,none,none,none,none
124,תל אביב יפו,איסרליש 14,3,75.0,3.0,2008,"1,300,000",none,none,none,none,none,none,none,none,none,none,none,none,none
125,תל אביב יפו,איר 33,3,121.0,,1950,none,none,none,none,none,none,none,none,"200,000",none,none,none,none,none
126,תל אביב,איר 36,3,657.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,none,1340000,none
127,תל אביב,אירוס 10,3,649.0,100.0,0,none,"850,000",none,none,none,none,none,none,none,none,none,1060000,none,none
128,תל אביב,אירוס 11,3,667.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,1950000,none,none
129,תל אביב,אירוס 13,3,660.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,none,2400000,none
130,תל אביב,אירוס 15,3,667.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,none,2275000,none
131,תל אביב יפו,אירוס 2,3,49.0,,1940,none,"820,000",none,none,none,none,none,none,none,none,none,none,none,none
132,תל אביב יפו,אירוס 6,3,649.0,4.0,1966,none,none,none,none,none,"980,000",none,none,none,none,none,1500000,none,none
133,תל אביב יפו,איתיאל 1,3,75.0,1.0,2008,none,none,none,none,"2,621,359",none,none,none,none,none,none,none,none,none
134,תל אביב יפו,איתיאל 15,3,666.0,1.0,2018,none,none,none,none,none,none,none,none,none,"6,961,130",none,1800000,none,none
135,תל אביב,איתיאל 25,3,650.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,none,1940000,none
136,תל אביב יפו,איתיאל 32,3,55.0,2.0,1960,none,"950,000",none,none,none,none,none,none,none,none,none,none,none,none
137,תל אביב יפו,אלול 1,3,65.0,1.0,1950,none,none,none,"1,103,784",none,none,none,none,none,none,none,none,none,none
138,תל אביב,אלול 21,3,695.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,none,750000,none
139,תל אביב,אלול 23,3,680.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,2448000,none,none
140,תל אביב יפו,אלול 30,3,50.0,1.0,1950,none,none,none,none,"800,000",none,none,none,none,none,none,none,none,none
141,תל אביב יפו,אלוף 1,3,60.0,2.0,1950,none,none,none,none,none,none,none,"1,470,000",none,none,none,none,none,none
142,תל אביב יפו,אלוף 11,3,60.0,2.0,1957,none,none,none,none,none,"1,041,039",none,none,none,none,none,none,none,none
143,תל אביב יפו,אלוף 2,3,60.0,,1960,none,none,none,none,none,none,none,none,none,none,"1,850,000",none,none,none
144,תל אביב יפו,אלחריזי 1,3,60.0,3.0,1948,none,none,none,none,"1,925,000",none,none,none,none,none,none,none,none,none
145,תל אביב יפו,אלחריזי 11,3,99.0,2.0,1940,none,none,none,"2,502,501",none,none,none,none,none,none,none,none,none,none
146,תל אביב יפו,אלחריזי 13,3,61.0,3.0,1960,none,none,none,"1,771,771",none,none,none,none,none,none,none,none,none,none
147,תל אביב יפו,אלחריזי 15,3,10.0,3.0,1957,"1,605,000",none,none,none,none,none,none,none,none,none,none,none,none,none
148,תל אביב יפו,אלחריזי 19,3,55.0,3.0,1970,"1,300,000",none,none,none,none,none,none,none,none,none,none,none,none,none
149,תל אביב יפו,אלחריזי 3,3,75.0,2.0,1949,none,none,none,"2,170,000",none,none,none,none,none,none,none,none,none,none
150,תל אביב,אלחריזי 5,3,678.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,3765000,none,none
151,תל אביב יפו,אלחריזי 7,3,56.0,3.0,1946,none,none,none,none,none,none,"3,220,000",none,none,none,none,none,none,none
152,תל אביב יפו,אלחריזי 8,3,79.0,1.0,1950,none,none,none,none,none,"3,350,000",none,none,none,none,none,none,none,none
153,תל אביב יפו,אליפלט 23,3,69.0,3.0,2008,none,none,"1,850,000","2,000,000",none,none,none,none,none,none,none,none,none,none
154,תל אביב יפו,אליפלט 26,3,90.0,10.0,2014,none,none,none,none,"2,954,752",none,none,none,none,none,none,none,none,none
155,תל אביב יפו,אליקום 13,3,70.0,,1940,none,none,"1,800,000",none,none,none,none,none,none,none,none,none,none,none
156,תל אביב יפו,אלישיב 23,3,60.0,1.0,1922,none,none,none,1255366,none,none,none,none,none,none,none,none,none,none
157,תל אביב יפו,אלמגור,3,46.0,3.0,1960,none,none,none,"950,000",none,none,none,none,none,none,none,none,none,none
158,תל אביב יפו,אלמגור 10,3,52.0,3.0,1970,none,none,none,"1,300,000",none,none,none,none,none,none,none,none,none,none
159,תל אביב יפו,אלמגור 12,3,53.0,1.0,1970,none,none,none,none,none,"1,650,000",none,"114,000",none,none,none,none,none,none
160,תל אביב יפו,אלמגור 14,3,52.0,3.0,1970,"1,080,000",none,none,none,none,none,none,none,none,none,none,none,none,none
161,תל אביב יפו,אלמגור 16,3,53.0,,1970,"895,000",none,none,"1,165,000",none,none,none,"114,000",none,none,none,none,none,none
162,תל אביב יפו,אלמגור 8,3,57.0,2.0,1999,none,1115000,"1,120,000",none,none,none,none,none,none,none,none,none,none,none
163,תל אביב,אלמונית 7,3,669.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,4670000
164,תל אביב יפו,אלנבי 11,3,75.0,1.0,2014,none,none,none,none,"5,057,969",none,none,none,none,none,none,none,none,none
165,תל אביב יפו,אלנבי 111,3,196.0,17.0,2011,none,"8,687,489",none,none,none,none,none,none,none,none,none,none,none,none
166,תל אביב יפו,אלנבי 120,3,75.0,5.0,2011,none,"921,859",none,none,none,none,none,none,none,none,none,none,none,none
167,תל אביב,אלנבי 13,3,677.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,none,5250000,none
168,תל אביב,אלנבי 32,3,657.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,1170000,none,none
169,תל אביב יפו,אלנבי 36,3,655.0,1.0,1999,none,none,"1,300,000",none,none,none,none,none,none,none,none,none,3000000,none
170,תל אביב,אלנבי 59,3,666.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,none,2650000,none
171,תל אביב,אלנבי 69,3,661.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,none,3580000,none
172,תל אביב יפו,אלנבי 73,3,63.0,6.0,2000,"1,810,000",none,none,none,none,none,none,none,none,none,none,none,none,none
173,תל אביב,אלנבי 85,3,678.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,3340000,none,none
174,תל אביב יפו,אלנבי 9,3,85.0,2.0,2015,none,none,none,none,none,none,"4,205,000",none,none,none,none,none,none,none
175,תל אביב יפו,אלנקוה 11,3,74.0,3.0,1980,none,none,"805,000",none,none,none,none,none,none,none,none,none,none,none
176,תל אביב יפו,אלנקוה 16,3,61.0,6.0,1970,none,none,none,none,none,none,"1,340,000",none,none,none,none,none,none,none
177,תל אביב יפו,אלנקוה 35,3,57.0,6.0,1983,"850,000",none,"1,100,000",none,"1,000,000","1,410,000","1,350,000",none,none,none,"1,630,000",none,none,none
178,תל אביב יפו,אלנקוה 5,3,60.0,4.0,1960,none,none,none,none,none,none,none,none,none,none,"1,310,000",none,none,none
179,תל אביב יפו,אלנקוה 6,3,60.0,3.0,1975,none,none,none,none,none,none,"1,285,000",none,none,none,none,none,none,none
180,תל אביב,אלקלעי 5,3,650.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,none,3925000,none
181,תל אביב,אלשיך 9,3,670.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,1575000,none,none
182,תל אביב,אמזלג 28,3,700.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,none,6300000,none
183,תל אביב יפו,אמסטרדם 1,3,55.0,1.0,1957,none,none,none,"2,330,000",none,none,none,none,none,none,none,none,none,none
184,תל אביב יפו,אמסטרדם 11,3,57.0,1.0,1960,none,"1,850,000",none,none,none,none,none,none,none,none,none,none,none,none
185,תל אביב יפו,אמסטרדם 14,3,120.0,9.0,1963,2665875,"2,126,000","4,000,000","2,542,000",none,none,none,none,"2,720,000",none,none,none,none,none
186,תל אביב,אמסטרדם 15,3,634.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,2500000,none,none
187,תל אביב יפו,אמסטרדם 20,3,83.0,3.0,1950,none,"56,250","2,300,000",none,none,none,none,none,none,none,none,none,none,none
188,תל אביב יפו,אמסטרדם 22,3,61.0,2.0,1958,"1,740,000",none,none,none,none,none,none,none,none,none,none,none,none,none
189,תל אביב יפו,אמסטרדם 28,3,78.0,1.0,1995,none,"1,700,000",none,none,none,"3,650,000",none,none,none,none,none,none,none,none
190,תל אביב יפו,אמסטרדם 3,3,61.0,,1950,none,none,none,none,none,none,none,none,none,none,"3,350,000",none,none,none
191,תל אביב יפו,אמסטרדם 4,3,60.0,3.0,1947,none,none,none,none,none,"2,002,000",none,none,none,none,none,none,none,none
192,תל אביב יפו,אמסטרדם 53,3,82.0,,1960,none,"3,150,000",none,none,none,none,none,none,none,none,none,none,none,none
193,תל אביב יפו,אמסטרדם 6,3,662.0,4.0,1974,none,none,"2,850,000",none,none,none,none,none,none,none,none,none,4800000,none
194,תל אביב יפו,אמסטרדם 7,3,668.0,1.0,1960,none,none,none,none,none,"2,928,000",none,none,none,none,none,none,4000000,none
195,תל אביב יפו,אנדרוס 2,3,62.0,1.0,1960,none,"850,000",none,none,none,none,none,none,none,none,none,none,none,none
196,תל אביב יפו,אנדרסן 10,3,89.0,2.0,1950,none,none,none,none,none,none,none,none,"3,000,000",none,none,none,none,none
197,תל אביב יפו,אנדרסן 16,3,89.0,,1950,none,none,none,none,none,none,none,none,"3,000,000",none,none,none,none,none
198,תל אביב יפו,אנדרסן 21,3,79.0,1.0,1999,none,"2,180,000",none,none,none,none,none,none,none,none,none,none,none,none
199,תל אביב יפו,אנדרסן 4,3,63.0,1.0,1971,none,none,none,none,none,none,"2,550,000",none,none,none,none,none,none,none
200,תל אביב יפו,אנדרסן 5,3,108.0,3.0,1981,none,"2,500,000",none,none,none,none,none,none,none,none,none,none,none,none
201,תל אביב יפו,אנטוקולסקי 1,3,101.0,3.0,2010,3379519,none,none,none,none,none,none,none,none,none,none,none,none,none
202,תל אביב,אנטוקולסקי 12,3,678.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,4700000,none,none
203,תל אביב יפו,אנטוקולסקי 13,3,106.0,3.0,1955,none,none,none,none,none,"3,050,000",none,none,none,none,none,none,none,none
204,תל אביב יפו,אנטוקולסקי 15,3,70.0,3.0,1960,none,"2,150,000",none,none,none,none,none,none,none,none,none,none,none,none
205,תל אביב יפו,אנטוקולסקי 19,3,90.0,2.0,1961,none,none,"2,320,000",none,none,none,none,none,none,none,none,none,none,none
206,תל אביב יפו,אנטוקולסקי 21,3,76.0,1.0,1956,"2,300,000",none,"2,451,507",none,none,none,"3,900,000",none,none,none,none,none,none,none
207,תל אביב יפו,אנטוקולסקי 3,3,101.0,2.0,2011,"2,848,720",none,none,4448062,none,none,none,none,none,none,none,none,none,none
208,תל אביב יפו,אנטוקולסקי 6,3,54.0,,1950,none,none,"2,193,000",none,none,none,none,none,none,none,none,none,none,none
209,תל אביב יפו,אנטוקולסקי 7,3,100.0,3.0,2010,none,none,none,none,"6,260,000",none,none,none,none,none,none,none,none,none
210,תל אביב יפו,אנטוקולסקי 8,3,83.0,1.0,1960,none,none,none,"3,500,000",none,none,none,none,none,none,none,none,none,none
211,תל אביב,אנטיגונוס 1,3,683.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,none,6300000,none
212,תל אביב יפו,אנטיגונוס 10,3,57.0,2.0,1970,none,none,none,none,none,"3,200,000",none,none,none,none,none,none,none,none
213,תל אביב יפו,אנטיגונוס 13,3,57.0,1.0,1950,none,none,none,none,"2,250,000",none,none,none,none,none,none,none,none,none
214,תל אביב יפו,אנטיגונוס 16,3,70.0,1.0,1961,"1,914,000",none,none,none,none,none,none,none,none,none,none,none,none,none
