,index,prices,streets,cities,floors,sizes,terraces,floors_in_building,parkings,aircondition,bars,elevators,water_headers,accessibility,shelters,renovated,storages,tadiran,furnitures,status,time_enter,sea_view,sukka
0,1,"2,295,000 ₪",אהבת ציון 3 מפה,"דירה, שעריה, פתח תקווה",7,75,"מרפסות
1","קומות בבנין
8","חניות
1",1,0,1,1,1,1,0,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,1
1,2,"2,295,000 ₪",אהבת ציון 3 מפה,"דירה, שעריה, פתח תקווה",7,75,"מרפסות
1","קומות בבנין
8","חניות
1",1,0,1,1,1,1,0,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,1
2,3,"1,750,000 ₪",איכילוב מפה,"דירה, לב המושבה / מרכז העיר, פתח תקווה",3,80,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,0,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
3,4,לא צוין מחיר,אלתרמן 12 מפה,"דירה, קרית אליעזר פרי, פתח תקווה",1,65,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
4,5,"1,795,000 ₪",אמיר בנימיני 3 מפה,"דירה, עין גנים, פתח תקווה",2,62,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
5,6,"1,795,000 ₪",אמיר בנימיני 3 מפה,"דירה, עין גנים, פתח תקווה",2,62,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
6,7,"1,820,000 ₪",אמיר בנימיני מפה,"דירה, עין גנים, פתח תקווה",2,70,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
7,8,"1,690,000 ₪",אסף שמחוני מפה,"דירה, אחדות, פתח תקווה",3,65,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
8,9,"1,720,000 ₪",אסתר המלכה 2 מפה,"דירה, יוספטל, פתח תקווה",3,60,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
01/01/2024",0,0
9,10,"1,950,000 ₪",ביאליק מפה,"דירה, מחנה יהודה, פתח תקווה",3,80,none,"קומות בבנין
3","חניות
1",1,0,0,1,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
10,11,"2,000,000 ₪","ביל""ו מפה","דירה, פתח תקווה",1,80,"מרפסות
1","קומות בבנין
4","חניות
1",1,0,1,0,1,1,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
11,12,"2,000,000 ₪","ביל""ו מפה","דירה, פתח תקווה",1,80,"מרפסות
1","קומות בבנין
4","חניות
1",1,0,1,0,1,1,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
12,13,"1,850,000 ₪",בכור שטרית 4,"דירה, אחדות, פתח תקווה",1,70,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,0,1,none,"תאריך כניסה
כניסה מיידית",0,0
13,14,"2,200,000 ₪",בכור שטרית 6 מפה,"דירה, אחדות, פתח תקווה",1,103,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
14,15,"1,890,000 ₪",בכור שטרית 6 מפה,"דירה, אחדות, פתח תקווה",3,70,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
15,16,"1,890,000 ₪",בכור שטרית 6 מפה,"דירה, אחדות, פתח תקווה",3,70,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
16,17,"1,900,000 ₪",בכור שטרית 7 מפה,"דירה, אחדות, פתח תקווה",2,70,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
17,18,"1,900,000 ₪",בכור שטרית 7 מפה,"דירה, אחדות, פתח תקווה",2,70,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
18,19,"1,850,000 ₪",בלפור 8 מפה,"דירה, המרכז השקט / מרכז העיר, פתח תקווה",3,67,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,0,0,1,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
19,20,"1,800,000 ₪",בנימין מינץ 27 מפה,"דירה, אחדות, פתח תקווה",1,60,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
20,21,"1,750,000 ₪",בנימין מינץ 50 מפה,"דירה, אחדות, פתח תקווה",4,75,none,"קומות בבנין
4","חניות
ללא",1,0,1,1,1,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
21,22,לא צוין מחיר,בנימין מינץ מפה,"דירה, פתח תקווה",4,60,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
22,23,"1,850,000 ₪",בנימין מינץ מפה,"דירה, פתח תקווה",1,75,none,"קומות בבנין
5","חניות
ללא",1,0,1,1,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
23,24,לא צוין מחיר,בנימין מינץ מפה,"דירה, פתח תקווה",4,60,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
24,25,"1,850,000 ₪",בנימין מינץ מפה,"דירה, פתח תקווה",1,75,none,"קומות בבנין
5","חניות
ללא",1,0,1,1,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
25,26,"1,850,000 ₪",בנימין מינץ מפה,"דירה, אחדות, פתח תקווה",3,78,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
26,27,"1,870,000 ₪",בנימין מינץ מפה,"דירה, אחדות, פתח תקווה",2,75,none,"קומות בבנין
5","חניות
1",1,0,1,0,1,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
27,28,"1,660,000 ₪",בעל שם טוב,"דירה, מחנה יהודה, פתח תקווה",3,75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
28,29,"2,360,000 ₪",בעל שם טוב 24 מפה,"דירה, מחנה יהודה, פתח תקווה",2,75,"מרפסות
1","קומות בבנין
6","חניות
1",1,0,1,0,0,1,0,1,0,1,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
29,30,"2,500,000 ₪",בעל שם טוב 31,"דירה, מחנה יהודה, פתח תקווה",1,79,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,1,0,none,"תאריך כניסה
כניסה גמישה",0,0
30,31,"1,660,000 ₪",בעל שם טוב מפה,"דירה, מחנה יהודה, פתח תקווה",3,75,none,"קומות בבנין
3","חניות
1",1,1,0,1,0,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
31,32,"1,780,000 ₪",ברוך שפינוזה 1 מפה,"דירה, פתח תקווה",2,65,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
32,33,"1,950,000 ₪",בריגדיר קיש מפה,"דירה, שעריה, פתח תקווה",1,85,none,"קומות בבנין
5","חניות
1",1,1,1,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
33,34,"1,950,000 ₪",ברל כצנלסון 1 מפה,"דירה, רמת ורבר, פתח תקווה",2,60,none,"קומות בבנין
2","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
34,35,"1,670,000 ₪",ברנר 1 מפה,"דירה, יוספטל, פתח תקווה",3,55,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
35,36,"1,770,000 ₪",ברנר 25 מפה,"דירה, יוספטל, פתח תקווה",3,50,none,"קומות בבנין
3","חניות
1",1,0,0,1,0,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
36,37,"1,690,000 ₪",ברנר 25 מפה,"דירה, יוספטל, פתח תקווה",1,55,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
37,38,"1,690,000 ₪",ברנר 25 מפה,"דירה, יוספטל, פתח תקווה",1,55,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
38,39,"2,170,000 ₪",ברנר מפה,"דירה, יוספטל, פתח תקווה",7,92,none,"קומות בבנין
9","חניות
1",0,0,1,0,1,1,1,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
01/11/2023",0,0
39,40,"2,170,000 ₪",ברנר מפה,"דירה, יוספטל, פתח תקווה",7,92,none,"קומות בבנין
9","חניות
1",0,0,1,0,1,1,1,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
01/11/2023",0,0
40,41,"1,650,000 ₪",ברנר מפה,"דירה, יוספטל, פתח תקווה",3,58,none,"קומות בבנין
3","חניות
ללא",0,0,0,1,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה גמישה",0,0
41,42,"1,650,000 ₪",ברנר מפה,"דירה, יוספטל, פתח תקווה",3,58,none,"קומות בבנין
3","חניות
ללא",0,0,0,1,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה גמישה",0,0
42,43,"2,450,000 ₪",גדרה מפה,"דירה, הדר המושבות הותיקה / אם המושבות הותיקה, פתח תקווה",4,70,"מרפסות
1","קומות בבנין
5","חניות
1",1,0,1,1,1,1,1,1,1,1,"מצב הנכס
במצב שמור","תאריך כניסה
01/08/2023",0,0
43,44,"2,220,000 ₪",גוש חלב 23 מפה,"דירה, קרית מטלון, פתח תקווה",2,74,"מרפסות
3","קומות בבנין
2","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
44,45,"2,100,000 ₪",גייסות השריון מפה,"דירה, רמת ורבר, פתח תקווה",1,70,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
45,46,"1,600,000 ₪",גרשון אגרון מפה,"דירה, תקומה / קרית חזני, פתח תקווה",2,65,none,"קומות בבנין
3","חניות
1",0,0,0,0,0,0,0,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
01/07/2023",0,0
46,47,"1,600,000 ₪",גרשון אגרון מפה,"דירה, תקומה / קרית חזני, פתח תקווה",2,65,none,"קומות בבנין
3","חניות
1",0,0,0,0,0,0,0,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
01/07/2023",0,0
47,48,"1,690,000 ₪","ד""ר וייסבורג מפה","דירה, יוספטל, פתח תקווה",2,60,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
48,49,"2,080,000 ₪",דב הוז מפה,"דירה, כפר גנים א, פתח תקווה",2,90,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
15/11/2023",0,0
49,50,"1,600,000 ₪",דגל ראובן מפה,"דירה, כפר גנים א, פתח תקווה",1,70,none,"קומות בבנין
5","חניות
1",1,1,1,1,1,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
50,51,"1,850,000 ₪",דוד וולפסון 46 מפה,"דירה, המרכז השקט / מרכז העיר, פתח תקווה",3,65,none,"קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
51,52,"1,820,000 ₪",דוד וולפסון מפה,"דירה, לב המושבה / מרכז העיר, פתח תקווה",4,80,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,0,0,0,0,0,1,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
52,53,"1,820,000 ₪",דוד וולפסון מפה,"דירה, לב המושבה / מרכז העיר, פתח תקווה",4,80,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,0,0,0,0,0,1,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
53,54,"1,680,000 ₪",דוד מאיר גוטמן מפה,"דירה, לב המושבה / מרכז העיר, פתח תקווה",1,85,none,"קומות בבנין
4","חניות
ללא",0,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
54,55,"1,850,000 ₪",דוד מאיר גוטמן מפה,"דירה, פתח תקווה",4,75,none,"קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
55,56,"1,850,000 ₪",דוד פרנקפורטר 5 מפה,"דירה, המרכז השקט / מרכז העיר, פתח תקווה",3,95,"מרפסות
2","קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",0,0
56,57,"1,790,000 ₪",דוד פרנקפורטר מפה,"דירה, לב המושבה / מרכז העיר, פתח תקווה",1,90,"מרפסות
1","קומות בבנין
2","חניות
ללא",1,0,0,0,0,0,0,0,0,1,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה גמישה",0,0
57,58,"2,380,000 ₪",דוד צבי פנקס מפה,"דירה, המרכז השקט / מרכז העיר, פתח תקווה",7,77,"מרפסות
1","קומות בבנין
9","חניות
1",0,0,1,1,1,1,1,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0
58,59,"2,190,000 ₪",דון יצחק אברבנאל 13 מפה,"דירה, פתח תקווה",5,83,"מרפסות
2","קומות בבנין
6","חניות
1",1,1,1,1,1,1,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
59,60,"2,290,000 ₪",דרך זאב ז'בוטינסקי 11 מפה,"דירה, לב המושבה / מרכז העיר, פתח תקווה",1,80,none,"קומות בבנין
8","חניות
ללא",1,0,1,0,0,0,0,1,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
60,61,"1,820,000 ₪",דרך זאב ז'בוטינסקי 5 מפה,"דירה, לב המושבה / מרכז העיר, פתח תקווה",1,85,none,"קומות בבנין
4","חניות
1",1,0,0,1,0,0,0,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
61,62,"1,940,000 ₪",דרך זאב ז'בוטינסקי 9 מפה,"דירה, לב המושבה / מרכז העיר, פתח תקווה",5,85,none,"קומות בבנין
8","חניות
ללא",1,1,1,1,0,0,1,1,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
62,63,"1,800,000 ₪",דרך זאב ז'בוטינסקי מפה,"דירה, לב המושבה / מרכז העיר, פתח תקווה",2,60,none,"קומות בבנין
2","חניות
ללא",0,0,0,1,0,0,0,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
63,64,"2,100,000 ₪",דרך זאב ז'בוטינסקי מפה,"דירה, רמת ורבר, פתח תקווה",3,68,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
64,65,"2,100,000 ₪",דרך זאב ז'בוטינסקי מפה,"דירה, רמת ורבר, פתח תקווה",3,68,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
65,66,לא צוין מחיר,דרך מנחם בגין 29 מפה,"דירה, הדר גנים, פתח תקווה",1,86,"מרפסות
1","קומות בבנין
5","חניות
1",1,1,1,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
66,67,"2,100,000 ₪",דרך מנחם בגין 46 מפה,"דירה, הדר גנים, פתח תקווה",2,70,"מרפסות
1","קומות בבנין
6","חניות
1",1,0,1,1,0,1,0,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
01/08/2023",0,0
67,68,"2,100,000 ₪",דרך מנחם בגין 46 מפה,"דירה, הדר גנים, פתח תקווה",2,70,"מרפסות
1","קומות בבנין
6","חניות
1",1,0,1,1,0,1,0,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
01/08/2023",0,0
68,69,"2,090,000 ₪",דרך מנחם בגין מפה,"דירה, הדר גנים, פתח תקווה",3,76,none,"קומות בבנין
4","חניות
1",1,0,1,1,1,0,0,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,1
69,70,"2,100,000 ₪","הגר""א 16 מפה","דירה, קרית הרב סלומון, פתח תקווה",3,70,"מרפסות
1","קומות בבנין
6","חניות
1",1,0,1,1,1,1,1,0,1,1,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
70,71,"2,100,000 ₪","הגר""א 16 מפה","דירה, קרית הרב סלומון, פתח תקווה",3,70,"מרפסות
1","קומות בבנין
6","חניות
1",1,0,1,1,1,1,1,0,1,1,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
71,72,"1,889,000 ₪","הגר""א מפה","דירה, קרית הרב סלומון, פתח תקווה",2,80,"מרפסות
1","קומות בבנין
4","חניות
1",1,1,1,1,1,1,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
72,73,"1,889,000 ₪","הגר""א מפה","דירה, קרית הרב סלומון, פתח תקווה",2,80,"מרפסות
1","קומות בבנין
4","חניות
1",1,1,1,1,1,1,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
73,74,"1,990,000 ₪",הדר גנים מפה,"דירה, הדר גנים, פתח תקווה",1,72,none,"קומות בבנין
5","חניות
1",1,1,1,1,1,1,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
74,75,"2,450,000 ₪",הדר המושבות הותיקה / אם המושבות הותיקה מפה,"דירה, הדר המושבות הותיקה / אם המושבות הותיקה, פתח תקווה",2,83,"מרפסות
1","קומות בבנין
3","חניות
1",1,1,1,1,1,1,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
75,76,"2,450,000 ₪",הדר המושבות הותיקה / אם המושבות הותיקה מפה,"דירה, הדר המושבות הותיקה / אם המושבות הותיקה, פתח תקווה",2,83,"מרפסות
1","קומות בבנין
3","חניות
1",1,1,1,1,1,1,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
76,77,"2,450,000 ₪",הדר המושבות הותיקה / אם המושבות הותיקה מפה,"דירה, הדר המושבות הותיקה / אם המושבות הותיקה, פתח תקווה",2,83,"מרפסות
1","קומות בבנין
3","חניות
1",1,1,1,1,1,1,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
77,78,"2,330,000 ₪",הדר המושבות הותיקה / אם המושבות הותיקה מפה,"דירה, הדר המושבות הותיקה / אם המושבות הותיקה, פתח תקווה",2,80,"מרפסות
1","קומות בבנין
6","חניות
1",1,0,1,1,1,1,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
78,79,"2,450,000 ₪",הדר המושבות הותיקה / אם המושבות הותיקה מפה,"דירה, הדר המושבות הותיקה / אם המושבות הותיקה, פתח תקווה",2,83,"מרפסות
1","קומות בבנין
3","חניות
1",1,1,1,1,1,1,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
79,80,"2,700,000 ₪",הדר המושבות החדשה / אם המושבות החדשה מפה,"דירה, הדר המושבות החדשה / אם המושבות החדשה, פתח תקווה",2,93,"מרפסות
1","קומות בבנין
9","חניות
1",1,0,1,1,1,1,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
80,81,"1,640,000 ₪",ההגנה 12 מפה,"דירה, לב המושבה / מרכז העיר, פתח תקווה",2,65,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,0,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
81,82,"1,610,000 ₪",ההגנה מפה,"דירה, לב המושבה / מרכז העיר, פתח תקווה",4,60,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,0,0,0,1,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",0,0
82,83,לא צוין מחיר,הזוהר מפה,"דירה, מחנה יהודה, פתח תקווה",3,77,none,"קומות בבנין
3","חניות
1",1,1,0,1,0,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
83,84,"2,050,000 ₪",הירקונים מפה,"דירה, פתח תקווה",3,74,"מרפסות
1","קומות בבנין
4","חניות
1",1,0,1,1,1,1,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
15/08/2023",0,0
84,85,"1,820,000 ₪",המורים 1 מפה,"דירה, לב המושבה / מרכז העיר, פתח תקווה",1,85,none,"קומות בבנין
4","חניות
1",1,0,0,1,0,0,0,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
85,86,"2,290,000 ₪",המכבים 3 מפה,"דירה, לב המושבה / מרכז העיר, פתח תקווה",14,70,"מרפסות
1","קומות בבנין
14","חניות
1",1,0,1,1,1,1,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",1,0
86,87,"1,850,000 ₪",המכבים מפה,"דירה, לב המושבה / מרכז העיר, פתח תקווה",4,70,"מרפסות
1","קומות בבנין
14","חניות
1",0,0,1,0,1,1,0,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
87,88,"1,790,000 ₪",המכבים מפה,"דירה, שיפר, פתח תקווה",2,68,"מרפסות
1","קומות בבנין
4","חניות
1",1,0,1,1,1,1,0,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
31/08/2023",0,0
88,89,"1,790,000 ₪",המכבים מפה,"דירה, שיפר, פתח תקווה",2,68,"מרפסות
1","קומות בבנין
4","חניות
1",1,0,1,1,1,1,0,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
31/08/2023",0,0
89,90,"1,750,000 ₪",המרכז השקט / מרכז העיר מפה,"דירה, המרכז השקט / מרכז העיר, פתח תקווה",4,60,none,"קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
90,91,"1,800,000 ₪",המרכז השקט / מרכז העיר מפה,"דירה, המרכז השקט / מרכז העיר, פתח תקווה",1,78,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,1,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
91,92,"1,900,000 ₪",המרכז השקט / מרכז העיר מפה,"דירה, המרכז השקט / מרכז העיר, פתח תקווה",3,80,none,"קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
92,93,"1,900,000 ₪",המרכז השקט / מרכז העיר מפה,"דירה, המרכז השקט / מרכז העיר, פתח תקווה",3,80,none,"קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
93,94,"2,300,000 ₪",הנביאים 14 מפה,"דירה, שעריה, פתח תקווה",3,92,"מרפסות
1","קומות בבנין
9","חניות
1",1,0,1,1,1,1,1,0,1,1,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
94,95,"1,550,000 ₪",הנביאים מפה,"דירה, שעריה, פתח תקווה",3,75,none,"קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
95,96,"1,550,000 ₪",הנביאים מפה,"דירה, שעריה, פתח תקווה",3,75,none,"קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
96,97,"1,550,000 ₪",הנביאים מפה,"דירה, שעריה, פתח תקווה",3,75,none,"קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
97,98,"1,550,000 ₪",הנביאים מפה,"דירה, שעריה, פתח תקווה",3,75,none,"קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
98,99,"1,550,000 ₪",הנביאים מפה,"דירה, שעריה, פתח תקווה",3,75,none,"קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
99,100,"1,550,000 ₪",הנביאים מפה,"דירה, שעריה, פתח תקווה",3,75,none,"קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
100,101,"1,550,000 ₪",הנביאים מפה,"דירה, שעריה, פתח תקווה",3,75,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
101,102,"1,550,000 ₪",הנביאים מפה,"דירה, שעריה, פתח תקווה",3,75,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
102,103,"1,872,000 ₪",הנרייטה סולד 11 מפה,"דירה, מחנה יהודה, פתח תקווה",2,61,none,"קומות בבנין
4","חניות
1",1,0,0,1,0,0,0,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
