,city,street,rooms,size,floor,date_builded,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
22,באר שבע,אבידום מנחם 19,3,70.0,,1995,none,none,none,none,none,none,none,none,none,none,none,none,none,none
23,באר שבע,אבידום מנחם 36,3,60.0,1.0,1995,none,none,none,7000,none,none,none,none,none,none,none,none,none,none
24,באר שבע,אביה השופט 1,3,83.0,12.0,2008,none,none,"6,000",none,none,none,none,none,none,none,none,none,none,none
25,באר שבע,אביה השופט 10,3,98.0,1.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
26,באר שבע,אביה השופט 11,3,33.0,1.0,1990,none,none,none,20454,none,none,none,none,none,none,none,none,none,none
27,באר שבע,אביה השופט 17,3,44.0,1.0,1960,none,"7,386",none,none,none,"12,909",none,none,none,none,none,none,none,none
28,באר שבע,אביה השופט 204,3,44.0,1.0,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
29,באר שבע,אביה השופט 6,3,77.0,1.0,1980,none,none,none,none,8311,none,none,none,none,none,none,none,none,none
30,באר שבע,אביה השופט 62,3,54.0,1.0,1900,none,5908,8650,none,none,none,none,none,none,none,none,none,none,none
31,באר שבע,אביה השופט 63,3,54.0,3.0,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
32,באר שבע,אביה השופט 9,3,96.0,1.0,1970,none,none,none,none,none,7395,none,none,none,none,none,none,none,none
33,באר שבע,אביטל 1,3,72.0,8.0,1995,none,7326,none,none,none,none,none,none,none,none,none,none,none,none
34,באר שבע,אביטל 10,3,75.0,,1993,none,none,none,none,none,none,none,none,none,none,none,none,none,none
35,באר שבע,אביטל 26,3,60.0,1.0,1993,none,none,none,none,none,none,none,none,none,none,none,none,none,none
36,באר שבע,אביטל 28,3,70.0,3.0,1900,none,none,"6,876","6,280",none,none,none,none,none,none,none,none,none,none
37,באר שבע,אביטל 3,3,82.0,,1996,"6,461",none,none,"6,792",none,none,none,none,none,none,none,none,none,none
38,באר שבע,אביטל 5,3,65.0,1.0,2008,none,"7,307",none,none,none,none,none,none,none,none,none,none,none,none
39,באר שבע,אבישג 3,3,60.0,,1994,none,none,none,none,none,none,none,none,none,none,none,none,none,none
40,באר שבע,אבן ארי מיכאל 45,3,70.0,1.0,1998,none,none,none,none,none,none,none,none,none,none,none,none,none,none
41,באר שבע,אבן גבירול,3,70.0,3.0,1964,none,none,none,none,none,none,none,none,none,none,none,none,none,none
42,באר שבע,אבן גבירול 1,3,70.0,1.0,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
43,באר שבע,אבן גבירול 10,3,48.0,,1989,none,none,11458,none,none,none,none,none,none,none,none,none,none,none
44,באר שבע,אבן גבירול 11,3,72.0,1.0,1960,none,11899,none,9305,"11,145",none,none,"12,458",none,none,none,none,none,none
45,באר שבע,אבן גבירול 12,3,62.0,2.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
46,באר שבע,אבן גבירול 13,3,48.0,,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
47,באר שבע,אבן גבירול 14,3,48.0,3.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
48,באר שבע,אבן גבירול 2,3,48.0,,1980,8008,10624,7095,"10,526",none,"13,445",none,none,none,none,none,none,none,none
49,באר שבע,אבן גבירול 3,3,62.0,3.0,1966,none,7749,7919,none,none,11935,none,none,none,none,none,none,none,none
50,באר שבע,אבן גבירול 4,3,50.0,2.0,1960,8028,none,"11,935",none,none,none,none,none,none,none,none,none,none,none
51,באר שבע,אבן גבירול 5,3,75.0,,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
52,באר שבע,אבן גבירול 6,3,48.0,1.0,1900,none,"8,951",12200,none,none,none,"11,111",none,none,none,none,none,none,none
53,באר שבע,אבן גבירול 7,3,72.0,1.0,1960,"8,709",none,none,9914,9777,none,none,"10,897",none,none,14475,none,none,none
54,באר שבע,אבן גבירול 8,3,72.0,2.0,1970,7257,"8,193",8951,none,"12,338",none,none,"11,458","11,111",none,none,none,none,none
55,באר שבע,אבן עזרא 10,3,69.0,1.0,1973,none,none,none,none,none,none,none,none,none,none,none,none,none,none
56,באר שבע,אבן עזרא 41,3,92.0,1.0,1962,none,none,none,none,none,none,none,none,none,none,none,none,none,none
57,באר שבע,אבן עזרא 59,3,87.0,,1983,none,none,none,none,none,none,none,none,none,none,none,none,none,none
58,באר שבע,אבן עזרא 6,3,69.0,1.0,1973,none,none,1449,"6,866",none,none,none,none,none,none,none,none,none,none
59,באר שבע,אבן עזרא 87,3,80.0,2.0,1980,3831,"5,131",none,none,none,5375,none,none,none,none,none,none,none,none
60,באר שבע,אבן עזרא 89,3,70.0,4.0,1900,"5,000",4142,none,4810,5666,"6,785",6933,none,"8,196",none,none,none,none,none
61,באר שבע,אבן עזרא 9,3,70.0,3.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
62,באר שבע,אבן עזרא 91,3,61.0,,1900,4354,6393,none,"6,142",none,"7,419","8,219",none,none,none,none,none,none,none
63,באר שבע,אבנר 1,3,59.0,3.0,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
64,באר שבע,אבנר 2,3,75.0,,1970,none,none,none,none,none,none,none,none,none,"7,941",none,none,none,none
65,באר שבע,אבנר 20,3,61.0,3.0,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
66,באר שבע,אבנר 44,3,59.0,3.0,1982,none,none,none,none,none,none,none,none,none,none,none,none,none,none
67,באר שבע,אבנר 89,3,60.0,,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
68,באר שבע,אברבנאל,3,10.0,3.0,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
69,באר שבע,אברבנאל 1,3,76.0,4.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
70,באר שבע,אברבנאל 10,3,73.0,4.0,1980,none,"6,065",5940,none,"6,944",none,none,none,none,none,none,none,none,none
71,באר שבע,אברבנאל 12,3,61.0,,1980,none,none,"6,229",none,none,none,none,none,"10,983",none,none,none,none,none
72,באר שבע,אברבנאל 14,3,81.0,4.0,1995,none,none,none,none,none,none,none,none,none,none,none,none,none,none
73,באר שבע,אברבנאל 16,3,46.0,2.0,1976,none,none,none,none,none,none,none,none,none,none,none,none,none,none
74,באר שבע,אברבנאל 18,3,70.0,,1970,5113,none,none,none,none,none,none,none,none,"7,534",none,none,none,none
75,באר שבע,אברבנאל 22,3,75.0,5.0,1985,none,"5,970","6,825","7,854",none,none,none,none,none,none,none,none,none,none
76,באר שבע,אברבנאל 3,3,62.0,,1900,none,none,none,"5,881","6,756",none,none,none,none,none,none,none,none,none
77,באר שבע,אברבנאל 5,3,76.0,,1970,none,"6,190",none,none,none,none,none,none,none,none,none,none,none,none
78,באר שבע,אברבנאל 6,3,61.0,,1980,3521,"6,278",none,5219,none,none,none,none,none,none,none,none,none,none
79,באר שבע,אברבנאל 7,3,62.0,3.0,1976,none,none,none,none,none,none,none,none,none,none,none,none,none,none
80,באר שבע,אברבנאל 8,3,61.0,3.0,1900,none,"6,229",6188,"5,616",none,none,none,none,none,none,none,none,none,none
81,באר שבע,אברבנאל 9,3,66.0,3.0,1980,5334,"6,048",none,none,none,none,none,none,none,none,none,none,none,none
82,באר שבע,אברבנאל יא 12,3,73.0,4.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
83,באר שבע,אברבנאל יא 14,3,61.0,,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
84,באר שבע,אברבנאל יא 16,3,60.0,2.0,1979,none,none,none,none,none,none,none,none,none,none,none,"8,428",none,none
85,באר שבע,אברבנאל יא 18,3,72.0,3.0,1977,none,none,none,none,none,none,none,none,none,none,none,none,none,none
86,באר שבע,אברבנאל יא 22,3,73.0,8.0,1990,5745,"5,970",none,none,none,none,none,none,none,none,none,none,none,none
87,באר שבע,אברבנאל יא 8,3,73.0,3.0,1980,none,none,none,none,none,none,none,"8,611",none,none,none,none,none,none
88,באר שבע,אברבנל 10,3,70.0,4.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
89,באר שבע,אברהם אבינו,3,65.0,1.0,1900,none,none,none,none,none,"10,295",none,none,none,none,none,none,none,none
90,באר שבע,אברהם אבינו 1,3,57.0,2.0,1980,"6,818",8636,10987,9176,11832,none,none,none,none,none,none,none,none,none
91,באר שבע,אברהם אבינו 10,3,54.0,2.0,1900,5530,7512,6218,8384,"7,027",none,none,none,"10,200",none,"10,945",none,none,none
92,באר שבע,אברהם אבינו 11,3,55.0,,1980,none,none,7417,7989,none,none,none,none,none,none,none,none,none,none
93,באר שבע,אברהם אבינו 12,3,77.0,2.0,1970,none,none,none,none,none,none,none,none,none,none,none,"9,625",none,none
94,באר שבע,אברהם אבינו 13,3,55.0,1.0,1900,none,none,none,none,"8,030",none,"12,388","13,909",none,none,"12,238",none,none,none
95,באר שבע,אברהם אבינו 14,3,65.0,4.0,1960,none,none,none,none,none,none,none,"9,594",none,none,none,none,none,none
96,באר שבע,אברהם אבינו 15,3,47.0,,1960,7191,"7,767",none,none,none,none,none,13482,none,none,none,none,none,none
97,באר שבע,אברהם אבינו 16,3,65.0,2.0,1950,"4,384",none,none,7268,7821,none,none,none,"14,339",none,none,none,none,none
98,באר שבע,אברהם אבינו 17,3,66.0,2.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
99,באר שבע,אברהם אבינו 18,3,65.0,,1969,5653,"6,923",5823,none,none,none,none,none,none,"11,846",none,none,none,none
100,באר שבע,אברהם אבינו 19,3,56.0,,1960,"5,803",8025,none,none,"11,481","12,090",none,"13,839",none,none,none,none,none,none
101,באר שבע,אברהם אבינו 2,3,40.0,3.0,1900,none,8142,7630,10722,5202,13218,none,none,none,none,none,none,none,none
102,באר שבע,אברהם אבינו 20,3,65.0,3.0,1960,none,7923,none,"6,400",none,"8,266",none,"10,400","14,339",none,11272,"9,625",none,none
103,באר שבע,אברהם אבינו 21,3,64.0,1.0,1950,none,7636,none,"8,709","8,461","10,714",none,none,none,none,none,none,none,none
104,באר שבע,אברהם אבינו 22,3,65.0,2.0,1900,"5,692",7592,none,none,none,none,none,none,"12,916",none,none,none,none,none
105,באר שבע,אברהם אבינו 23,3,58.0,3.0,1965,none,none,none,none,none,none,none,none,"14,196",none,none,none,none,none
106,באר שבע,אברהם אבינו 24,3,74.0,3.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
107,באר שבע,אברהם אבינו 25,3,57.0,,1900,none,7545,"6,571",none,none,none,none,none,none,none,none,none,none,none
108,באר שבע,אברהם אבינו 26,3,65.0,4.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
109,באר שבע,אברהם אבינו 27,3,55.0,,1950,none,none,8472,none,none,"10,309",none,none,none,none,none,none,none,none
110,באר שבע,אברהם אבינו 29,3,52.0,5.0,1900,"4,923",none,none,none,none,none,none,none,none,none,none,none,none,none
111,באר שבע,אברהם אבינו 3,3,55.0,,1900,"6,909",7259,7191,8215,"8,769",none,12090,none,none,none,none,none,none,none
112,באר שבע,אברהם אבינו 31,3,68.0,2.0,1962,6548,"10,744",8176,7770,"9,576",none,7326,"9,692",none,none,none,none,none,none
113,באר שבע,אברהם אבינו 33,3,60.0,3.0,1970,"5,625",6316,7835,7426,"9,285","11,093",none,"9,052",none,none,12343,none,none,none
114,באר שבע,אברהם אבינו 34,3,60.0,,1900,"10,000",none,none,none,none,none,none,none,none,none,none,none,none,none
115,באר שבע,אברהם אבינו 35,3,42.0,,1900,none,none,none,"13,448","12,619",10754,none,none,none,none,none,none,none,none
116,באר שבע,אברהם אבינו 38,3,64.0,2.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
117,באר שבע,אברהם אבינו 39,3,42.0,3.0,1900,none,none,"9,687",none,none,none,none,none,none,none,none,none,none,none
118,באר שבע,אברהם אבינו 40,3,44.0,1.0,1970,"3,513",8147,9024,8973,9368,none,none,none,12503,none,"8,666",none,none,none
119,באר שבע,אברהם אבינו 41,3,42.0,,1970,8666,none,none,none,none,none,none,none,none,none,none,none,none,none
120,באר שבע,אברהם אבינו 43,3,40.0,2.0,1900,none,none,"8,750",none,none,none,none,none,none,none,none,none,none,none
121,באר שבע,אברהם אבינו 44,3,64.0,,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
122,באר שבע,אברהם אבינו 45,3,40.0,1.0,1960,none,"8,750",none,none,"7,600",none,"9,821",none,none,"9,909","16,500",none,none,none
123,באר שבע,אברהם אבינו 49,3,44.0,3.0,1900,none,none,7159,none,8611,none,"12,666","12,740",none,"14,777",none,none,none,none
124,באר שבע,אברהם אבינו 5,3,66.0,2.0,1970,,"8,363","6,545",none,none,none,none,"13,125",none,none,none,none,none,none
125,באר שבע,אברהם אבינו 50,3,54.0,1.0,1900,"5,789",none,none,none,none,none,none,none,none,none,none,none,none,none
126,באר שבע,אברהם אבינו 51,3,40.0,3.0,1900,6687,none,none,none,none,none,none,"18,375",none,none,none,none,none,none
127,באר שבע,אברהם אבינו 53,3,40.0,,1900,none,9957,none,none,none,none,none,"12,550",none,none,none,none,none,none
128,באר שבע,אברהם אבינו 54,3,53.0,1.0,1960,"5,849",none,none,none,none,"6,461",none,none,none,none,none,none,none,none
129,באר שבע,אברהם אבינו 55,3,40.0,,1900,none,8437,none,none,none,none,12555,none,none,none,none,none,none,none
130,באר שבע,אברהם אבינו 57,3,42.0,3.0,1970,none,9386,none,none,none,none,none,7295,"12,600",none,none,none,none,none
131,באר שבע,אברהם אבינו 6,3,48.0,2.0,1960,"8,095",none,none,none,"10,255",none,none,none,none,none,none,none,none,none
132,באר שבע,אברהם אבינו 60,3,65.0,2.0,1970,"7,840","3,404",none,5929,7115,none,none,none,none,"9,895",none,none,none,none
133,באר שבע,אברהם אבינו 61,3,42.0,,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
134,באר שבע,אברהם אבינו 62,3,44.0,1.0,1980,none,"6,704",none,none,none,none,none,11538,none,none,none,none,none,none
135,באר שבע,אברהם אבינו 63,3,38.0,2.0,1960,"8,076",6977,none,"8,333",none,none,none,none,none,none,none,none,none,none
136,באר שבע,אברהם אבינו 65,3,38.0,3.0,1960,none,"8,947",none,none,none,none,none,none,none,none,none,none,none,none
137,באר שבע,אברהם אבינו 67,3,47.0,2.0,1960,none,,9495,"6,770",9857,none,none,none,none,none,"11,659",none,none,none
138,באר שבע,אברהם אבינו 69,3,38.0,3.0,1969,none,none,none,none,none,"11,842",none,none,"10,476",none,none,none,none,none
139,באר שבע,אברהם אבינו 7,3,55.0,1.0,1900,none,none,7417,none,"5,737",none,none,none,none,none,none,none,none,none
140,באר שבע,אברהם אבינו 71,3,38.0,3.0,1900,none,none,none,none,none,none,none,"8,662","10,476",10707,none,none,none,none
141,באר שבע,אברהם אבינו 75,3,61.0,1.0,1980,none,none,none,"5,492",none,none,none,none,none,none,none,none,none,none
142,באר שבע,אברהם אבינו 79,3,71.0,2.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
143,באר שבע,אברהם אבינו 8,3,43.0,1.0,1970,none,none,9909,none,"11,224",none,none,none,none,none,none,none,none,none
144,באר שבע,אברהם אבינו 85,3,32.0,1.0,1970,none,none,"6,595",none,none,none,none,none,none,none,none,none,none,none
145,באר שבע,אברהם אבינו 9,3,55.0,3.0,1970,none,none,7689,none,none,none,none,"12,692","12,201",none,none,none,none,none
146,באר שבע,אברהם אבינו שכ ד',3,65.0,1.0,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
147,באר שבע,אברהם אבינו שכ ד' 1,3,57.0,2.0,1980,"6,818",8636,"10,454",none,"12,844",none,none,none,none,none,"12,631",none,none,none
148,באר שבע,אברהם אבינו שכ ד' 10,3,74.0,3.0,1900,none,"6,515",6218,none,none,7972,none,none,none,none,"10,945",none,none,none
149,באר שבע,אברהם אבינו שכ ד' 11,3,65.0,3.0,1975,none,none,none,none,none,none,none,none,none,none,none,none,none,none
150,באר שבע,אברהם אבינו שכ ד' 12,3,74.0,2.0,1982,none,"7,230",none,none,none,none,none,none,none,none,none,none,none,none
151,באר שבע,אברהם אבינו שכ ד' 13,3,55.0,1.0,1990,none,none,none,none,"8,030",12357,"9,855",none,none,none,none,none,none,none
152,באר שבע,אברהם אבינו שכ ד' 15,3,65.0,2.0,1961,6541,none,none,none,none,9318,none,none,none,none,none,none,none,none
153,באר שבע,אברהם אבינו שכ ד' 17,3,55.0,2.0,1900,none,7477,none,none,none,none,none,none,none,none,none,none,none,none
154,באר שבע,אברהם אבינו שכ ד' 18,3,75.0,4.0,1970,5423,none,5428,none,none,none,none,none,none,none,none,none,none,none
155,באר שבע,אברהם אבינו שכ ד' 19,3,1.0,4.0,1976,none,none,none,none,none,none,none,none,none,none,none,none,none,none
156,באר שבע,אברהם אבינו שכ ד' 2,3,47.0,3.0,1960,none,9687,none,"12,127",none,none,none,none,none,none,none,none,none,none
157,באר שבע,אברהם אבינו שכ ד' 20,3,75.0,2.0,1950,none,none,none,none,8266,none,none,none,none,none,none,none,none,none
158,באר שבע,אברהם אבינו שכ ד' 21,3,67.0,2.0,1967,none,none,none,none,none,none,none,none,none,none,none,none,none,none
159,באר שבע,אברהם אבינו שכ ד' 22,3,65.0,2.0,1900,none,5963,none,none,none,none,none,none,none,none,"11,261",none,none,none
160,באר שבע,אברהם אבינו שכ ד' 23,3,58.0,3.0,1965,none,none,"7,500",none,none,none,none,none,none,none,none,none,none,none
161,באר שבע,אברהם אבינו שכ ד' 27,3,55.0,2.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
162,באר שבע,אברהם אבינו שכ ד' 3,3,66.0,1.0,1960,6813,5756,none,"8,250",none,"13,265",none,none,none,none,"10,769",none,none,none
163,באר שבע,אברהם אבינו שכ ד' 31,3,80.0,4.0,1970,5729,"10,744",8540,6834,none,7625,8283,none,none,none,none,none,none,none
164,באר שבע,אברהם אבינו שכ ד' 33,3,50.0,3.0,1900,none,"6,230",9306,none,"9,285",11069,none,none,none,none,none,none,none,none
165,באר שבע,אברהם אבינו שכ ד' 34,3,30.0,,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
166,באר שבע,אברהם אבינו שכ ד' 35,3,42.0,,1900,none,none,none,none,none,"11,309",none,none,none,none,none,none,none,none
167,באר שבע,אברהם אבינו שכ ד' 37,3,50.0,2.0,1980,none,none,none,none,"12,619",none,none,none,none,none,none,none,none,none
168,באר שבע,אברהם אבינו שכ ד' 38,3,75.0,,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
169,באר שבע,אברהם אבינו שכ ד' 39,3,57.0,1.0,1960,none,none,9467,"13,448",none,"13,571",none,none,none,none,none,none,none,none
170,באר שבע,אברהם אבינו שכ ד' 40,3,56.0,1.0,1970,5165,8147,none,8135,"8,510",10058,none,none,none,none,none,none,none,none
171,באר שבע,אברהם אבינו שכ ד' 43,3,40.0,2.0,1960,none,none,none,none,none,none,none,none,none,"14,777",none,none,none,none
172,באר שבע,אברהם אבינו שכ ד' 44,3,64.0,,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
173,באר שבע,אברהם אבינו שכ ד' 45,3,40.0,,1969,none,none,none,none,"7,600","11,340",none,none,none,none,none,none,none,none
174,באר שבע,אברהם אבינו שכ ד' 47,3,60.0,,1960,none,none,none,none,none,none,none,none,none,none,"11,160",none,none,none
175,באר שבע,אברהם אבינו שכ ד' 49,3,44.0,3.0,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
176,באר שבע,אברהם אבינו שכ ד' 5,3,66.0,2.0,1970,,none,none,none,none,none,none,none,none,none,none,none,none,none
177,באר שבע,אברהם אבינו שכ ד' 55,3,40.0,2.0,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
178,באר שבע,אברהם אבינו שכ ד' 57,3,42.0,2.0,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
179,באר שבע,אברהם אבינו שכ ד' 59,3,42.0,3.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
180,באר שבע,אברהם אבינו שכ ד' 6,3,42.0,2.0,1990,none,"9,476",none,none,"10,255",none,none,none,none,none,none,none,none,none
181,באר שבע,אברהם אבינו שכ ד' 60,3,44.0,1.0,1900,none,none,"7,250","6,093","5,769",none,"8,311",none,none,none,none,none,none,none
182,באר שבע,אברהם אבינו שכ ד' 61,3,42.0,,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
183,באר שבע,אברהם אבינו שכ ד' 62,3,44.0,,1970,none,7045,none,"9,545",none,"10,851",none,none,none,none,none,none,none,none
184,באר שבע,אברהם אבינו שכ ד' 63,3,38.0,1.0,1980,none,none,none,none,none,11080,none,none,none,none,none,none,none,none
185,באר שבע,אברהם אבינו שכ ד' 65,3,38.0,2.0,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
186,באר שבע,אברהם אבינו שכ ד' 67,3,60.0,1.0,1960,none,,9495,none,"11,382",none,none,none,none,none,none,none,none,none
187,באר שבע,אברהם אבינו שכ ד' 69,3,38.0,2.0,1969,none,none,none,none,none,none,none,none,none,none,"9,782",none,none,none
188,באר שבע,אברהם אבינו שכ ד' 7,3,55.0,1.0,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
189,באר שבע,אברהם אבינו שכ ד' 71,3,38.0,3.0,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
190,באר שבע,אברהם אבינו שכ ד' 73,3,52.0,,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
191,באר שבע,אברהם אבינו שכ ד' 75,3,61.0,1.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
192,באר שבע,אברהם אבינו שכ ד' 79,3,65.0,,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
193,באר שבע,אברהם אבינו שכ ד' 8,3,80.0,2.0,1970,none,none,"10,204","4,545",none,none,none,none,none,none,none,none,none,none
194,באר שבע,אברהם אבינו שכ ד' 89,3,47.0,1.0,1955,none,none,none,none,none,none,none,none,none,none,none,none,none,none
195,באר שבע,אברהם אבינו שכ ד' 9,3,60.0,1.0,1900,none,none,"7,727",none,none,none,none,none,none,none,none,none,none,none
196,באר שבע,אברהם אמיר 21,3,80.0,4.0,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
197,באר שבע,אברהם אמיר 45,3,99.0,1.0,2004,none,6818,8232,none,none,none,none,none,none,none,none,none,none,none
198,באר שבע,אברהם אמיר 51,3,101.0,4.0,2004,none,none,none,none,none,none,none,none,none,none,none,none,none,none
199,באר שבע,אברהם אמיר 58,3,130.0,1.0,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
200,באר שבע,אברהם מאפו 10,3,70.0,3.0,2002,none,none,none,none,none,none,none,none,none,none,none,none,none,none
201,באר שבע,אברהם מאפו 11,3,62.0,,2002,none,none,8585,none,none,none,none,none,none,none,none,none,none,none
202,באר שבע,אברהם מאפו 13,3,90.0,,1999,none,none,none,none,none,none,none,none,none,none,none,none,none,none
203,באר שבע,אברהם מאפו 15,3,103.0,3.0,1998,none,none,none,none,8131,none,none,none,none,none,none,none,none,none
204,באר שבע,אברהם מאפו 17,3,74.0,,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
205,באר שבע,אברהם מאפו 2,3,83.0,3.0,1900,none,none,"9,886",none,none,none,none,none,none,none,none,none,none,none
206,באר שבע,אברהם מאפו 23,3,79.0,4.0,1999,"8,462","9,202",none,"5,909",none,none,none,none,none,none,none,none,none,none
207,באר שבע,אברהם מאפו 25,3,70.0,4.0,1999,none,none,none,none,none,none,none,none,none,none,none,none,none,none
208,באר שבע,אברהם מאפו 38,3,66.0,3.0,1990,none,none,none,none,none,none,none,none,none,none,none,none,none,none
209,באר שבע,אברהם מאפו 5,3,67.0,4.0,1999,none,none,none,none,"8,636",none,none,none,none,none,none,none,none,none
210,באר שבע,אברהם מאפו 6,3,92.0,2.0,2000,none,none,none,none,none,none,none,none,none,none,none,none,none,none
211,באר שבע,אברהם מאפו 7,3,70.0,,1999,"7,463",none,none,none,"11,923",none,none,none,none,none,none,none,none,none
212,באר שבע,אברהם מאפו 9,3,93.0,,2000,none,none,none,none,none,none,none,none,none,none,none,none,none,none
213,באר שבע,אברהם מאפו נ.זאב 11,3,63.0,4.0,1999,none,none,none,none,none,none,none,none,none,none,none,none,none,none
214,באר שבע,אברהם מאפו נ.זאב 17,3,103.0,4.0,2000,none,none,none,none,none,none,none,none,none,none,none,none,none,none
215,באר שבע,אברהם מאפו נ.זאב 19,3,102.0,3.0,1996,none,none,none,none,none,none,none,none,none,none,none,none,none,none
216,באר שבע,אברהם מאפו נ.זאב 25,3,131.0,4.0,1996,none,none,none,none,none,none,none,none,none,none,none,none,none,none
217,באר שבע,אברהם מאפו נ.זאב 6,3,66.0,3.0,2000,none,none,none,none,none,none,none,none,none,none,none,none,none,none
