,Unnamed: 0,prices,streets,cities,floors,sizes,terraces,floors_in_building,parkings,aircondition,bars,elevators,water_headers,accessibility,shelters,renovated,storages,tadiran,furnitures,status,time_enter,sea_view,sukka,construction_evacuation,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
10,10,"1,930,000 ₪",ברודצקי אשר 15,"דירה, מרכז העיר דרום, נתניה",3,72,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
11,11,"1,830,000 ₪",גבע,"דירה, מרכז העיר דרום, נתניה",5,85,none,"קומות בבנין
7","חניות
ללא",0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",1,0,0,937500,none,"900,900",941271,"980,000","1,170,000",1207834,1382500,1412500,1135916,2300000,1338333,1700000,none
12,12,"1,750,000 ₪",גבע 1,"דירה, מרכז העיר דרום, נתניה",1,85,"מרפסות
1","קומות בבנין
3","חניות
ללא",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,937500,none,"900,900",941271,"980,000","1,170,000",1207834,1382500,1412500,1135916,2300000,1338333,1700000,none
13,13,"1,600,000 ₪",גולומב אליהו 1,"דירה, צפון מזרח מרכז העיר, נתניה",2,75,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
14,14,"1,990,000 ₪",ד גורדון א 31,"דירה, צפון מערב מרכז העיר, נתניה",4,81,none,"קומות בבנין
4","חניות
ללא",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
01/07/2023",0,0,0,none,none,none,none,none,none,none,none,"1,100,000","1,300,000",none,none,none,none
15,15,"2,500,000 ₪",ד גורדון א 46,"דירה, צפון מערב מרכז העיר, נתניה",1,92,"מרפסות
1","קומות בבנין
4","חניות
ללא",1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,none,none,"1,100,000","1,300,000",none,none,none,none
16,16,"3,350,000 ₪",דיזנגוף,"דירה, נתניה",20,91,"מרפסות
1","קומות בבנין
28","חניות
1",1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",1,0,0,908750,990684,859666,none,1366666,1369119,1564704,1651250,1753150,1692074,1644055,1681718,1922666,3050000
17,17,"1,590,000 ₪",דיזנגוף 37,"דירה, מרכז העיר דרום, נתניה",3,65.0,none,"קומות בבנין
5","חניות
1",1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,1000000,none,1126000,none,none,"1,300,000",none,1480000,1420000,none,1236666,1500000,1514500,none
18,18,"1,690,000 ₪",הברבור,"דירה, קרית רבין, נתניה",2,72,none,"קומות בבנין
2","חניות
ללא",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,"960,000",836666,none,835000,1025000,"1,300,000",1225833,none,1250000,1500000,1360000,1462500,1790000,none
19,19,"4,200,000 ₪",הגילה,"דירה, נוף הטיילת, נתניה",4,155,"מרפסות
1","קומות בבנין
13","חניות
2",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
01/11/2025",1,0,0,none,none,none,none,none,none,"2,850,000",none,none,none,none,none,none,none
20,20,"2,250,000 ₪",הגליל 29,"דירה, מרכז העיר דרום, נתניה",2,90,none,"קומות בבנין
4","חניות
1",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,"1,040,000","1,290,000",none,none,none,none,none,none,none,none,none
21,21,"2,285,000 ₪",הגלעד,"דירה, קרית השרון, נתניה",4,95,"מרפסות
1","קומות בבנין
7","חניות
2",1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,"910,000",none,none,none,none,none,none,none,none,1500000,1695000,none,none,none
22,22,"2,590,000 ₪",החשמונאים 7,"דירה, צפון מזרח מרכז העיר, נתניה",17,95.0,"מרפסות
1","קומות בבנין
20","חניות
1",1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",1,0,0,none,none,none,none,none,none,none,none,none,1840000,none,1700000,none,none
23,23,"2,350,000 ₪",החשמונאים 7,"דירה, צפון מזרח מרכז העיר, נתניה",8,95.0,"מרפסות
1","קומות בבנין
20","חניות
1",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,"מצב הנכס
חדש","תאריך כניסה
15/10/2023",1,0,0,none,none,none,none,none,none,none,none,none,1840000,none,1700000,none,none
24,24,"2,300,000 ₪",החשמונאים 7,"דירה, צפון מזרח מרכז העיר, נתניה",5,95.0,"מרפסות
1","קומות בבנין
20","חניות
1",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"מצב הנכס
חדש","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,none,none,none,1840000,none,1700000,none,none
25,25,"2,980,000 ₪",היהודית הבריגדה,"דירה, גלי הים, נתניה",5,123,"מרפסות
1","קומות בבנין
9","חניות
1",1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",1,0,0,"857,900",none,none,none,none,none,1426666,1470759,1551000,1260000,1570000,none,1970000,none
26,26,"3,500,000 ₪",המעפילים 12,"דירה, צפון מערב מרכז העיר, נתניה",4,120,none,"קומות בבנין
7","חניות
1",1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",1,0,0,"1,640,000","2,100,000",none,none,none,none,none,none,none,none,none,none,none,none
27,27,"1,490,000 ₪",הנביאים,"דירה, רמת ידין, נתניה",1,67,"מרפסות
1","קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,393748,512500,620610,"500,000",595000,770000,785000,885000,362000,891666,641250,875000,1420000,none
28,28,"1,890,000 ₪",העליה 8,"דירה, רמת ידין, נתניה",4,80,"מרפסות
1","קומות בבנין
39","חניות
1",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,"1,060,000",none,none,none,none,none,none
29,29,"1,950,000 ₪",הפורצים,"דירה, נתניה",1,100,none,"קומות בבנין
4","חניות
1",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,1290000,none,1350000,1668333,2150000
30,30,"1,950,000 ₪",הרטום 10,"דירה, משכנות זבולון, נתניה",3,76,"מרפסות
2","קומות בבנין
6","חניות
ללא",1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,1,0,none,none,none,none,none,none,none,none,none,none,"1,350,000",none,none,none
31,31,"2,200,000 ₪",הרטום 30,"דירה, קרית השרון, נתניה",3,80,"מרפסות
1","קומות בבנין
8","חניות
1",1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,877400,none,1009250,1030000,1039000,1211250,1328333,none,none,"1,477,000",1402074,none,none,none
32,32,"1,990,000 ₪",הרטום 6,"דירה, משכנות זבולון, נתניה",2,75,"מרפסות
1","קומות בבנין
6","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
01/08/2023",0,1,0,none,none,none,none,"1,040,000",none,none,none,none,none,none,none,none,none
33,33,"2,500,000 ₪",זבוטינסקי 43,"דירה, מרכז העיר דרום, נתניה",1,59.0,none,"קומות בבנין
4","חניות
1",1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,"1,175,000",none,none,none,"950,000",1250000,none,none,none,none,1540000,1885000,none
34,34,"1,820,000 ₪",זומרשטין דר אמיל 5,"דירה, צפון מערב מרכז העיר, נתניה",2,55,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
35,35,"1,880,000 ₪",חים גבעת,"דירה, צפון מערב מרכז העיר, נתניה",1,77,none,"קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,"900,000",none,949983,"1,000,000",none,1315000,none,1250000,1300000,none,1585000,none
36,36,"1,880,000 ₪",חים גבעת 4,"דירה, צפון מערב מרכז העיר, נתניה",1,63.0,"מרפסות
1","קומות בבנין
3","חניות
ללא",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,none,none,"900,000",none,"955,000",none,none,"1,190,000",none,none,1300000,none,none,none
37,37,"1,790,000 ₪",חים ויצמן,"דירה, צפון מערב מרכז העיר, נתניה",3,80,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,"1,325,000",none,"1,450,000",none,none,none
38,38,"1,730,000 ₪",חים ויצמן 71,"דירה, צפון מערב מרכז העיר, נתניה",5,79,none,"קומות בבנין
5","חניות
ללא",1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
21/06/2023",0,0,0,none,none,none,none,none,none,none,none,"1,325,000",none,"1,450,000",none,none,none
39,39,"1,950,000 ₪",חן,"דירה, נתניה",6,65,none,"קומות בבנין
7","חניות
1",1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
40,40,"1,720,000 ₪",טרומפלדור,"דירה, נתניה",2,60,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,none,700000,"798,798","600,000",746523,913333,1004166,1107800,1080000,882226,1086250,1209900,1297714,none
41,41,"1,650,000 ₪",טרומפלדור,"דירה, נתניה",1,60,"מרפסות
1","קומות בבנין
2","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,none,700000,"798,798","600,000",746523,913333,1004166,1107800,1080000,882226,1086250,1209900,1297714,none
42,42,"2,100,000 ₪",טשרניחובסקי 4,"דירה, מרכז העיר דרום, נתניה",1,95,none,"קומות בבנין
8","חניות
1",1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,"1,200,000",none,none,none,none,none,none,"1,400,000",none,none,none,none,none
43,43,"1,875,000 ₪",יהודה בן אליעזר,"דירה, נתניה",6,105,,,,,,,,,,,,,,,,0,0,0,none,none,none,none,none,none,none,none,"1,380,000",none,"1,250,000",none,none,none
44,44,"1,850,000 ₪",יהודה בן אליעזר,"דירה, מרכז העיר דרום, נתניה",6,86,"מרפסות
2","קומות בבנין
7","חניות
1",1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,none,none,"1,380,000",none,"1,250,000",none,none,none
45,45,"1,820,000 ₪",יהודה הלוי,"דירה, מרכז העיר דרום, נתניה",5,85,none,"קומות בבנין
8","חניות
1",1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
01/09/2023",0,0,0,778750,"382,156",928800,"1,100,000",1022500,1187525,1313636,1398733,1384166,928666,1270224,1388416,1591949,1775000
46,46,"1,470,000 ₪",יהודה הלוי,"דירה, מרכז העיר דרום, נתניה",2,לא צוין,none,"קומות בבנין
6","חניות
1",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,778750,"382,156",928800,"1,100,000",1022500,1187525,1313636,1398733,1384166,928666,1270224,1388416,1591949,1775000
47,47,"2,090,000 ₪",יהודה הלוי,"דירה, מרכז העיר דרום, נתניה",4,90,,,,,,,,,,,,,,,,0,0,0,778750,"382,156",928800,"1,100,000",1022500,1187525,1313636,1398733,1384166,928666,1270224,1388416,1591949,1775000
48,48,"1,670,000 ₪",יהודה הלוי,"דירה, מרכז העיר דרום, נתניה",3,65,none,"קומות בבנין
6","חניות
1",1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,778750,"382,156",928800,"1,100,000",1022500,1187525,1313636,1398733,1384166,928666,1270224,1388416,1591949,1775000
49,49,"1,890,000 ₪",יהודה הלוי 25,"דירה, מרכז העיר דרום, נתניה",5,67.0,none,"קומות בבנין
7","חניות
ללא",1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,"869,000",none,none,"1,130,000",none,none,none,126000,none,none,1461875,1750000
50,50,"1,780,000 ₪",יהודה הלוי 29,"דירה, מרכז העיר דרום, נתניה",1,62.0,none,"קומות בבנין
5","חניות
3",1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,"895,000",none,none,none,none,none,none,1250000,1380000,1260000,1340000,none,1676666,none
51,51,"1,790,000 ₪",יהודה הנשיא 29,"דירה, צפון מערב מרכז העיר, נתניה",1,90,none,"קומות בבנין
1","חניות
ללא",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,none,"820,000",765375,none,none,none,none,none,1425000,1430000,1600000,1420000,1439333,1818000
52,52,"1,850,000 ₪",יהושע טהון דר 14,"דירה, צפון מערב מרכז העיר, נתניה",1,65,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
53,53,"1,850,000 ₪",יהושע טהון דר 16,"דירה, צפון מערב מרכז העיר, נתניה",3,65,none,"קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,"תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
54,54,"1,700,000 ₪",יוחנן הסנדלר 2,"דירה, נאות הרצל, נתניה",2,55,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,"473,333","636,363",none,"900,000",750000,900000,898333,900000,958333,1146333,1094166,527000
55,55,לא צוין מחיר,יוספטל גיורא 12,"דירה, נאות הרצל, נתניה",3,60,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,"874,000",none,none,none,none
56,56,"1,700,000 ₪",יוספטל גיורא 15,"דירה, נאות הרצל, נתניה",3,60,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,none,none,none,"874,000",none,none,none,none
57,57,"1,650,000 ₪",יוספטל גיורא 4,"דירה, נאות הרצל, נתניה",3,76,none,"קומות בבנין
3","חניות
ללא",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,"874,000",none,none,none,none
58,58,"2,100,000 ₪",יוספטל גיורא 43,"דירה, נאות הרצל, נתניה",1,49,none,"קומות בבנין
3","חניות
3",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,"874,000",none,none,none,none
59,59,"1,690,000 ₪",יוספטל גיורא 7,"דירה, נאות הרצל, נתניה",1,70,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,"874,000",none,none,none,none
60,60,"1,550,000 ₪",יחזקאל בן בוזי,"דירה, רמת ידין, נתניה",3,75,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
61,61,"1,550,000 ₪",יחזקאל בן בוזי,"דירה, רמת ידין, נתניה",4,73,none,"קומות בבנין
4","חניות
ללא",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
62,62,"1,870,000 ₪",יחזקאל בן בוזי,"דירה, רמת ידין, נתניה",קרקע,78,none,"קומות בבנין
4","חניות
ללא",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
63,63,"1,520,000 ₪",יחזקאל בן בוזי,"דירה, נתניה",2,65,none,"קומות בבנין
4","חניות
ללא",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
64,64,"1,550,000 ₪",יחזקאל בן בוזי,"דירה, רמת ידין, נתניה",1,60,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
65,65,"1,690,000 ₪",יחזקאל בן בוזי,"דירה, נתניה",3,64,,,,,,,,,,,,,,,,0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
66,66,"1,515,000 ₪",יחזקאל בן בוזי 14,"דירה, רמת ידין, נתניה",3,60,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
67,67,"1,390,000 ₪",יחזקאל בן בוזי 19,"דירה, רמת ידין, נתניה",3,65,none,"קומות בבנין
4","חניות
ללא",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
68,68,"1,680,000 ₪",יצחק גרינבוים,"דירה, נאות שקד, נתניה",2,60,none,"קומות בבנין
4","חניות
1",1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,935000,none,none,none,none,none
69,69,"1,750,000 ₪",יצחק גרינבוים 15,"דירה, נאות שקד, נתניה",4,70,none,"קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,935000,none,none,none,none,none
70,70,"1,520,000 ₪",יצחק גרינבוים 16,"דירה, נאות שקד, נתניה",1,65,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,none,none,none,none,none,none,none,none,935000,none,none,none,none,none
71,71,"1,500,000 ₪",יצחק גרינבוים 16,"דירה, נאות שקד, נתניה",1,70,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,935000,none,none,none,none,none
72,72,"1,650,000 ₪",יצחק גרינבוים 18,"דירה, נאות שקד, נתניה",2,70,none,"קומות בבנין
3","חניות
1",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,none,none,none,none,none,none,none,none,935000,none,none,none,none,none
73,73,"1,420,000 ₪",יצחק גרינבוים 22,"דירה, נאות שקד, נתניה",1,65,none,"קומות בבנין
3","חניות
ללא",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,935000,none,none,none,none,none
