,Unnamed: 0,prices,streets,cities,floors,sizes,terraces,floors_in_building,parkings,aircondition,bars,elevators,water_headers,accessibility,shelters,renovated,storages,tadiran,furnitures,status,time_enter,sea_view,sukka,construction_evacuation,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
10,10,"2,200,000 ₪",ארלוזורוב 5,"דירה, מרכז, קרית עבודה, חולון",4,80,"מרפסות
1","קומות בבנין
4","חניות
ללא",1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
11,11,"1,850,000 ₪",בזל 5,"דירה, חולון",4,53,none,"קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,"1,100,000",none,1000000,none,none,none,none,none
12,12,"2,050,000 ₪",בילו,"דירה, מרכז, קרית עבודה, חולון",2,68,"מרפסות
1","קומות בבנין
2","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,"890,000",1090000,none,none,1253333,1295000,1522500,none,1565333,1205700,1261666,1511500,1524714,none
13,13,לא צוין מחיר,ברנשטין 11,"דירה, נאות רחל, חולון",3,60,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,none,"תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
14,14,"2,185,000 ₪",ברקן 14,"דירה, תל גיבורים, חולון",1,82,"מרפסות
1","קומות בבנין
6","חניות
1",1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,none,none,1750000,1650000,none,none,none,none
15,15,"1,990,000 ₪",גוריון בן,"דירה, בן גוריון, חולון",5,75,none,"קומות בבנין
6","חניות
1",1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,"965,000",975000,"950,000","1,160,000","1,225,000",1235000,1347500,"1,204,819",1195000,1275800,1580000,1560166,1940833,1890000
16,16,"1,790,000 ₪",גוריון בן,"דירה, בן גוריון, חולון",5,70,none,"קומות בבנין
6","חניות
1",1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,"965,000",975000,"950,000","1,160,000","1,225,000",1235000,1347500,"1,204,819",1195000,1275800,1580000,1560166,1940833,1890000
17,17,"1,990,000 ₪",גוריון בן,"דירה, בן גוריון, חולון",2,70,"מרפסות
1","קומות בבנין
6","חניות
1",1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,"965,000",975000,"950,000","1,160,000","1,225,000",1235000,1347500,"1,204,819",1195000,1275800,1580000,1560166,1940833,1890000
18,18,"2,050,000 ₪",גוריון בן,"דירה, חולון",5,60,none,"קומות בבנין
6","חניות
1",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,"965,000",975000,"950,000","1,160,000","1,225,000",1235000,1347500,"1,204,819",1195000,1275800,1580000,1560166,1940833,1890000
19,19,"2,090,000 ₪",גוריון בן 26,"דירה, בן גוריון, חולון",2,64,"מרפסות
1","קומות בבנין
5","חניות
1",1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,none,"תאריך כניסה
16/07/2023",0,0,0,none,none,none,none,none,none,1365000,none,none,1353000,1550000,1485000,none,none
20,20,"1,890,000 ₪",גוריון בן 36,"דירה, בן גוריון, חולון",5,64,"מרפסות
1","קומות בבנין
7","חניות
1",1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,"950,000","1,160,000",none,1235000,"1,330,000",none,750000,812500,none,1683333,1862500,none
21,21,"1,690,000 ₪",הבעשט,"דירה, נאות רחל, חולון",3,70,none,"קומות בבנין
3","חניות
1",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,"1,535,000",none,none,none,none,none
22,22,"1,595,000 ₪",הבעשט,"דירה, נאות רחל, חולון",3,75,none,"קומות בבנין
3","חניות
ללא",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,"1,535,000",none,none,none,none,none
23,23,"1,790,000 ₪",הבעשט,"דירה, נאות רחל, חולון",2,82,"מרפסות
1","קומות בבנין
3","חניות
1",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,"1,535,000",none,none,none,none,none
24,24,"1,870,000 ₪",הבעשט 16,"דירה, נאות רחל, חולון",2,70,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
10/06/2023",0,0,0,none,none,none,none,none,none,none,none,"1,535,000",none,none,none,none,none
25,25,לא צוין מחיר,הבקעה,"דירה, קרית שרת מזרח, חולון",5,75,none,"קומות בבנין
7","חניות
ללא",1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
26,26,"1,800,000 ₪",הבקעה,"דירה, קרית שרת מזרח, חולון",3,70,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
01/06/2023",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
27,27,"1,850,000 ₪",הברוש,"דירה, רסקו א', חולון",2,85,none,"קומות בבנין
2","חניות
ללא",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,none,none,none,none,none,1600000,none,none
28,28,לא צוין מחיר,הגרא,"דירה, נאות רחל, חולון",3,65,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,"850,000",936666,"793,000",none,"1,000,000",1022000,"1,200,000",none,1305833,1122462,1098192,1284454,1321250,none
29,29,לא צוין מחיר,הגרא,"דירה, נאות רחל, חולון",3,70,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,"850,000",936666,"793,000",none,"1,000,000",1022000,"1,200,000",none,1305833,1122462,1098192,1284454,1321250,none
30,30,"1,795,000 ₪",הגרא,"דירה, נאות רחל, חולון",4,67,none,"קומות בבנין
4","חניות
ללא",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,"850,000",936666,"793,000",none,"1,000,000",1022000,"1,200,000",none,1305833,1122462,1098192,1284454,1321250,none
31,31,"1,690,000 ₪",הגרא,"דירה, נאות רחל, חולון",3,75,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה גמישה",0,0,0,"850,000",936666,"793,000",none,"1,000,000",1022000,"1,200,000",none,1305833,1122462,1098192,1284454,1321250,none
32,32,"1,795,000 ₪",הגרא,"דירה, נאות רחל, חולון",2,65,none,"קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,"850,000",936666,"793,000",none,"1,000,000",1022000,"1,200,000",none,1305833,1122462,1098192,1284454,1321250,none
33,33,"1,690,000 ₪",הגרא 12,"דירה, נאות רחל, חולון",2,59,,,,,,,,,,,,,,,,0,0,0,none,"870,000",none,none,none,none,none,none,none,none,none,1250000,none,none
34,34,"1,820,000 ₪",הגרא 25,"דירה, נאות רחל, חולון",2,75,none,"קומות בבנין
4","חניות
1",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,"850,000",936666,"793,000",none,"1,000,000",1022000,"1,200,000",none,1305833,1122462,1098192,1284454,1321250,none
35,35,"1,750,000 ₪",הגרא 34,"דירה, נאות רחל, חולון",3,75,none,"קומות בבנין
3","חניות
3",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,"850,000",936666,"793,000",none,"1,000,000",1022000,"1,200,000",none,1305833,1122462,1098192,1284454,1321250,none
36,36,"1,720,000 ₪",הגרא 8,"דירה, נאות רחל, חולון",3,66,none,"קומות בבנין
3","חניות
ללא",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
01/01/2024",0,0,0,none,none,none,none,none,none,none,none,none,none,none,1320000,none,none
37,37,לא צוין מחיר,ההגנה,"דירה, אגרובנק, חולון",1,90,none,"קומות בבנין
3","חניות
ללא",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,"920,000",1125000,"945,000",none,1122500,"1,200,000",none,"1,325,301",none,1361250,1445000,1570000,1742000,none
38,38,"1,720,000 ₪",ההסתדרות,"דירה, רסקו א', חולון",1,56,none,"קומות בבנין
3","חניות
ללא",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
39,39,"1,720,000 ₪",ההסתדרות,"דירה, רסקו ב', חולון",1,65,none,"קומות בבנין
3","חניות
ללא",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
40,40,"1,680,000 ₪",ההסתדרות,"דירה, רסקו ב', חולון",1,52,none,"קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
31/10/2023",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
41,41,"1,750,000 ₪",הוז דב,"דירה, תל גיבורים, חולון",3,72,none,"קומות בבנין
3","חניות
1",1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,845000,820000,none,913439,none,1040000,none,"1,100,000",1280000,1303916,1126142,1220518,1419000,none
42,42,"1,790,000 ₪",הוז דב,"דירה, תל גיבורים, חולון",2,66,none,"קומות בבנין
3","חניות
ללא",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,845000,820000,none,913439,none,1040000,none,"1,100,000",1280000,1303916,1126142,1220518,1419000,none
43,43,"2,050,000 ₪",הוז דב,"דירה, חולון",3,70,"מרפסות
1","קומות בבנין
5","חניות
1",1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0,0,845000,820000,none,913439,none,1040000,none,"1,100,000",1280000,1303916,1126142,1220518,1419000,none
44,44,"1,599,000 ₪",הוז דב,"דירה, גרין ועם, חולון",3,70,"מרפסות
1","קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,845000,820000,none,913439,none,1040000,none,"1,100,000",1280000,1303916,1126142,1220518,1419000,none
45,45,"1,950,000 ₪",הוז דב 3,"דירה, נאות רחל, חולון",2,88,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,"800,000",none,none,none,none,none,none,none,none,none,none,none,none,none
46,46,"1,770,000 ₪",הוז דב 56,"דירה, תל גיבורים, חולון",2,70,"מרפסות
1","קומות בבנין
3","חניות
ללא",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,"1,100,000",none,none,none,none,none,none,none,none
47,47,"1,950,000 ₪",הוז דב 69,"דירה, נאות רחל, חולון",2,58,none,"קומות בבנין
3","חניות
1",1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,1440000,none,1400000,none,none
48,48,"1,680,000 ₪",החים,"דירה, תל גיבורים, חולון",2,55,none,"קומות בבנין
3","חניות
1",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,1160000,1500000,1190000,1166250,1480000,none
49,49,"1,830,000 ₪",החלוץ,"דירה, נווה רמז, חולון",1,70,none,"קומות בבנין
2","חניות
ללא",1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
01/07/2023",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
50,50,לא צוין מחיר,החרמון 8,"דירה, קרית שרת מזרח, חולון",4,68,none,"קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,"1,150,000",none,none,none,none,none,none,none
51,51,"1,750,000 ₪",החשמונאים,"דירה, חולון",4,60,none,"קומות בבנין
4","חניות
ללא",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,804166,885000,none,none,none,"1,140,000",1915000,none,1350000,1401250,1417500,1332200,1398750,none
52,52,"2,520,000 ₪",המכבים 15,"דירה, מרכז, קרית עבודה, חולון",1,95,"מרפסות
2","קומות בבנין
5","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,none,"1,250,000","1,000,000",none,none,1046250,"1,580,000",none,1420000,1466666,1230000,none,1312500,none
53,53,"1,890,000 ₪",המכבים 3,"דירה, מרכז, קרית עבודה, חולון",2,62,none,"קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,1300000,1150000,none,none,none
54,54,"1,800,000 ₪",המעפילים,"דירה, גרין ועם, חולון",3,58,none,"קומות בבנין
3","חניות
ללא",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,757500,707500,765000,none,922500,none,none,none,1017200,1241750,1245000,1296474,1335000,1272000
55,55,לא צוין מחיר,הנוטרים,"דירה, אגרובנק, חולון",4,65,none,"קומות בבנין
5","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,"1,025,000","1,000,000","1,320,000",none,none,1579100,1662500,none,1485000,1566666,none
56,56,"1,790,000 ₪",הנוטרים,"דירה, אגרובנק, חולון",2,70,none,"קומות בבנין
4","חניות
ללא",1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
31/07/2023",0,0,0,none,none,none,"1,025,000","1,000,000","1,320,000",none,none,1579100,1662500,none,1485000,1566666,none
57,57,"2,350,000 ₪",הסיגלון,"דירה, נאות שושנים, חולון",6,85,"מרפסות
1","קומות בבנין
7","חניות
1",0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
58,58,"1,690,000 ₪",הסנהדרין,"דירה, ג'סי כהן, חולון",3,59,none,"קומות בבנין
3","חניות
ללא",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,"720,000",none,none,899473,"690,000","825,000",none,none,1150000,none,1000000,1396712,832000,none
59,59,לא צוין מחיר,הסנהדרין,"דירה, חולון",3,65,none,"קומות בבנין
3","חניות
ללא",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,"720,000",none,none,899473,"690,000","825,000",none,none,1150000,none,1000000,1396712,832000,none
60,60,"1,699,999 ₪",הסנהדרין,"דירה, ג'סי כהן, חולון",1,60,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,"720,000",none,none,899473,"690,000","825,000",none,none,1150000,none,1000000,1396712,832000,none
61,61,"2,050,000 ₪",העם אחד,"דירה, רסקו א', חולון",3,77,none,"קומות בבנין
4","חניות
1",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",1,0,0,none,none,925000,none,"870,000",1180000,none,none,none,1470000,1466881,1500000,1790750,none
62,62,"1,720,000 ₪",הערבה,"דירה, ג'סי כהן, חולון",4,68,none,"קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,659380,705600,676666,797500,805625,847187,"1,000,000",none,1068809,1181333,994944,1263000,1305547,1700000
63,63,"1,600,000 ₪",הערבה,"דירה, ג'סי כהן, חולון",2,62,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,659380,705600,676666,797500,805625,847187,"1,000,000",none,1068809,1181333,994944,1263000,1305547,1700000
64,64,לא צוין מחיר,הערבה,"דירה, ג'סי כהן, חולון",4,60,none,"קומות בבנין
4","חניות
ללא",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,659380,705600,676666,797500,805625,847187,"1,000,000",none,1068809,1181333,994944,1263000,1305547,1700000
65,65,"2,250,000 ₪",הצופית,"דירה, מפדה אזרחי, חולון",1,75,"מרפסות
1","קומות בבנין
1","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,1080000,none,none,"1,040,000",none,1212500,none,none,1100000,1380000,1250000,1390000,none,none
66,66,"1,960,000 ₪",הר הצופים,"דירה, קרית שרת מזרח, חולון",7,72,,,,,,,,,,,,,,,,0,0,0,820000,793421,753720,800000,972222,1002625,"1,422,000",1310000,1086000,1172142,1140000,1347923,1315500,none
67,67,"1,895,000 ₪",הר הצופים,"דירה, קרית שרת מזרח, חולון",1,70,none,"קומות בבנין
4","חניות
ללא",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,820000,793421,753720,800000,972222,1002625,"1,422,000",1310000,1086000,1172142,1140000,1347923,1315500,none
68,68,"1,690,000 ₪",הר הצופים,"דירה, קרית שרת מזרח, חולון",3,70,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,820000,793421,753720,800000,972222,1002625,"1,422,000",1310000,1086000,1172142,1140000,1347923,1315500,none
69,69,לא צוין מחיר,הר הצופים,"דירה, קרית שרת מזרח, חולון",1,65,"מרפסות
1","קומות בבנין
3","חניות
ללא",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,820000,793421,753720,800000,972222,1002625,"1,422,000",1310000,1086000,1172142,1140000,1347923,1315500,none
70,70,"1,840,000 ₪",השומר 1,"דירה, אגרובנק, חולון",3,47,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,775000,1720000,none
71,71,"2,350,000 ₪",השומרון 3,"דירה, אגרובנק, חולון",קרקע,50,none,"קומות בבנין
4","חניות
ללא",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,none,none,none,1363000,none,none,1577000,none
72,72,"2,000,000 ₪",השילוח,"דירה, קרית שרת מזרח, חולון",2,78,none,"קומות בבנין
6","חניות
ללא",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",0,0,0,685000,"700,000","800,000","1,050,000",978333,"1,100,000",none,none,1150000,1250000,1438000,1239000,1468250,1059250
73,73,"1,650,000 ₪",התותחנים,"דירה, תל גיבורים, חולון",2,60,none,"קומות בבנין
3","חניות
ללא",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,"1,350,000",none,633000,none,none,none,none,none,1031166,998500,none,1160000,1403000,1550000
74,74,"1,700,000 ₪",התותחנים,"דירה, תל גיבורים, חולון",3,60,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,"1,350,000",none,633000,none,none,none,none,none,1031166,998500,none,1160000,1403000,1550000
