,Unnamed: 0,prices,streets,cities,floors,sizes,terraces,floors_in_building,parkings,aircondition,bars,elevators,water_headers,accessibility,shelters,renovated,storages,tadiran,furnitures,status,time_enter,sea_view,sukka,construction_evacuation,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
10,10,"3,900,000 ₪",אלחריזי,"דירה, הצפון הישן - צפון, תל אביב יפו",1,64,"מרפסות
1","קומות בבנין
3","חניות
ללא",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,1452500,none,none,2148090,"1,925,000","3,350,000","3,220,000",none,none,none,none,3765000,none,none
11,11,"2,580,000 ₪",אלמגור,"דירה, נווה שרת, תל אביב יפו",2,56,,,,,,,,,,,,,,,,0,0,0,987500,1115000,"1,120,000",1138333,none,"1,650,000",none,114000,none,none,none,none,none,none
12,12,"2,580,000 ₪",אלמגור,"דירה, נווה שרת, תל אביב יפו",2,60,"מרפסות
1","קומות בבנין
4","חניות
ללא",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,987500,1115000,"1,120,000",1138333,none,"1,650,000",none,114000,none,none,none,none,none,none
13,13,"5,500,000 ₪",אלנבי,"דירה, כרם התימנים, תל אביב יפו",2,75,"מרפסות
1","קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,"1,810,000",4804674,"1,300,000",none,"5,057,969",none,"4,205,000",none,none,none,none,2255000,3620000,none
14,14,"10,500,000 ₪",אלנבי 1,"דירה, לב תל אביב, לב העיר צפון, תל אביב יפו",8,104,"מרפסות
1","קומות בבנין
20","חניות
1",1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",1,0,0,"1,810,000",4804674,"1,300,000",none,"5,057,969",none,"4,205,000",none,none,none,none,2255000,3620000,none
15,15,"6,500,000 ₪",אלנבי 9,"דירה, לב תל אביב, לב העיר צפון, תל אביב יפו",2,98,"מרפסות
1","קומות בבנין
4","חניות
ללא",1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,"4,205,000",none,none,none,none,none,none,none
16,16,"3,500,000 ₪",אמסטרדם,"דירה, הצפון הישן - צפון, תל אביב יפו",2,60,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,2202937,1776450,3050000,2436000,none,2860000,none,none,"2,720,000",none,"3,350,000",2500000,4400000,none
17,17,"2,490,000 ₪",אפלטון,"דירה, נווה גולן, יפו ג', תל אביב יפו",6,80,none,"קומות בבנין
7","חניות
ללא",1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",1,0,0,none,715000,none,none,"860,000",none,none,"1,066,066",none,none,none,1607500,2475000,none
18,18,"2,490,000 ₪",אפלטון,"דירה, נווה גולן, יפו ג', תל אביב יפו",5,80,"מרפסות
1","קומות בבנין
7","חניות
1",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",1,0,0,none,715000,none,none,"860,000",none,none,"1,066,066",none,none,none,1607500,2475000,none
19,19,"2,750,000 ₪",אפלטון,"דירה, תל אביב יפו",5,96,"מרפסות
1","קומות בבנין
7","חניות
ללא",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",1,0,0,none,715000,none,none,"860,000",none,none,"1,066,066",none,none,none,1607500,2475000,none
20,20,"3,100,000 ₪",ארלוזורוב,"דירה, הצפון החדש - כיכר המדינה, תל אביב יפו",2,70,"מרפסות
1","קומות בבנין
4","חניות
1",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",0,0,0,1626174,1680020,1799875,2212911,2741915,2359150,2955833,4049060,"2,780,000",none,3132500,3529885,3405900,2870000
21,21,"12,600,000 ₪",ארלוזורוב 17,"דירה, הצפון הישן - צפון, תל אביב יפו",4,136,"מרפסות
1","קומות בבנין
30","חניות
2",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,"מצב הנכס
חדש","תאריך כניסה
לא צוין תאריך כניסה",1,0,0,none,none,none,none,"4,746,524",none,none,"8,346,167",none,none,none,none,none,none
22,22,"3,380,000 ₪",ארנון,"דירה, הצפון הישן - דרום, תל אביב יפו",3,63,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,"2,000,000",none,none,none,"3,050,000",none,none,none,none,none,5640000,4650000,none,none
23,23,"3,150,000 ₪",ארנון 17,"דירה, הצפון הישן - דרום, תל אביב יפו",קרקע,58,"מרפסות
1","קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,"2,000,000",none,none,none,"3,050,000",none,none,none,none,none,5640000,4650000,none,none
24,24,"4,850,000 ₪",ארצות ארבע,"דירה, הצפון הישן - צפון, תל אביב יפו",3,80,"מרפסות
1","קומות בבנין
5","חניות
ללא",1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
25,25,"2,380,000 ₪",אשרמן 7,"דירה, רמת הטייסים, תל אביב יפו",3,50,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
26,26,"6,290,000 ₪",בארט 5,"דירה, נווה אביבים, תל אביב יפו",3,108,"מרפסות
1","קומות בבנין
5","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"מצב הנכס
חדש מקבלן","תאריך כניסה
01/10/2024",0,0,2,none,none,none,none,none,"2,100,000",none,none,none,none,none,none,2637500,none
27,27,"6,550,000 ₪",בבלי,"דירה, בבלי, תל אביב יפו",22,107,"מרפסות
1","קומות בבנין
32","חניות
2",1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,0,0,2191500,2054444,2133125,2247670,2250000,2701391,2332861,none,"1,423,189",none,3190000,5715526,3669036,none
28,28,"4,090,000 ₪",בבלי,"דירה, בבלי, תל אביב יפו",4,83,none,"קומות בבנין
8","חניות
1",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,2191500,2054444,2133125,2247670,2250000,2701391,2332861,none,"1,423,189",none,3190000,5715526,3669036,none
29,29,"4,100,000 ₪",בוגרשוב,"דירה, לב תל אביב, לב העיר צפון, תל אביב יפו",3,75,"מרפסות
1","קומות בבנין
3","חניות
ללא",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,1641250,1625000,1853333,1770000,2783000,none,none,none,"3,190,000","3,300,000",none,3407600,2467000,none
30,30,"5,900,000 ₪",בוגרשוב 68,"דירה, לב תל אביב, לב העיר צפון, תל אביב יפו",קרקע,79,none,"קומות בבנין
5","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,1641250,1625000,1853333,1770000,2783000,none,none,none,"3,190,000","3,300,000",none,3407600,2467000,none
31,31,"2,320,000 ₪",בושם,"דירה, לבנה, תל אביב יפו",8,75,none,"קומות בבנין
8","חניות
ללא",1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,1106875,919500,960694,878956,987939,1267449,"1,250,000",none,"1,400,000",1611250,none,692000,1490000,none
32,32,"2,300,000 ₪",בושם 28,"דירה, לבנה, תל אביב יפו",1,54,"מרפסות
1","קומות בבנין
4","חניות
ללא",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,480000,none
33,33,"2,300,000 ₪",בושם 28,"דירה, לבנה, תל אביב יפו",1,54,"מרפסות
1","קומות בבנין
4","חניות
ללא",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,480000,none
34,34,"2,680,000 ₪",בושם 74,"דירה, לבנה, תל אביב יפו",8,80,"מרפסות
1","קומות בבנין
8","חניות
1",1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
01/10/2023",0,0,0,none,none,1014166,none,1245000,none,none,none,none,"1,610,000",none,none,none,none
35,35,"4,100,000 ₪",בזל,"דירה, הצפון הישן - צפון, תל אביב יפו",3,80,"מרפסות
1","קומות בבנין
3","חניות
ללא",1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,1840000,2575000,5330000,2432500,3013876,2750000,none,"4,410,000",3656410,none,none,5762500,5120000,none
36,36,"4,500,000 ₪",בזל,"דירה, הצפון הישן - צפון, תל אביב יפו",3,75,none,"קומות בבנין
4","חניות
1",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,1840000,2575000,5330000,2432500,3013876,2750000,none,"4,410,000",3656410,none,none,5762500,5120000,none
37,37,"5,490,000 ₪",בזל,"דירה, הצפון הישן - צפון, תל אביב יפו",7,70,none,"קומות בבנין
8","חניות
1",1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,1840000,2575000,5330000,2432500,3013876,2750000,none,"4,410,000",3656410,none,none,5762500,5120000,none
38,38,"4,750,000 ₪",בזל 21,"דירה, הצפון הישן - צפון, תל אביב יפו",3,66,none,"קומות בבנין
5","חניות
ללא",1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0,2,1840000,2575000,5330000,2432500,3013876,2750000,none,"4,410,000",3656410,none,none,5762500,5120000,none
39,39,"5,000,000 ₪",בירון,"דירה, הצפון הישן - דרום, תל אביב יפו",2,76,"מרפסות
1","קומות בבנין
4","חניות
1",1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,"2,425,000","4,350,000",none,none,none,none,"3,100,000",none,4115000,none
40,40,"3,350,000 ₪",בית אל,"דירה, נווה שרת, תל אביב יפו",1,81,"מרפסות
1","קומות בבנין
24","חניות
1",1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,"מצב הנכס
חדש","תאריך כניסה
לא צוין תאריך כניסה",0,0,1,"1,400,000",1357342,1270250,1770858,1715322,1916000,2372500,none,"2,000,000",none,none,2975500,3509000,none
41,41,"3,300,000 ₪",בית אל 20,"דירה, נווה שרת, תל אביב יפו",10,87,"מרפסות
1","קומות בבנין
20","חניות
1",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"מצב הנכס
חדש","תאריך כניסה
31/07/2023",0,0,0,"1,400,000",1357342,1270250,1770858,1715322,1916000,2372500,none,"2,000,000",none,none,2975500,3509000,none
42,42,"4,070,000 ₪",בית אשל,"דירה, צפון יפו, המושבה האמריקאית-גרמנית, תל אביב יפו",1,96,none,"קומות בבנין
4","חניות
1",1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
43,43,"10,250,000 ₪",בלפור,"דירה, לב תל אביב, לב העיר צפון, תל אביב יפו",3,128,"מרפסות
1","קומות בבנין
4","חניות
2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,1850000,"3,160,000",2250000,"3,084,650",none,3290000,"4,200,000",none,none,4065000,none,3437000,3300000,none
44,44,"12,900,000 ₪",בלפור,"דירה, לב תל אביב, לב העיר צפון, תל אביב יפו",קרקע,199,none,"קומות בבנין
4","חניות
2",1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0,0,1850000,"3,160,000",2250000,"3,084,650",none,3290000,"4,200,000",none,none,4065000,none,3437000,3300000,none
45,45,"5,300,000 ₪",בלפור,"דירה, לב תל אביב, לב העיר צפון, תל אביב יפו",2,65,"מרפסות
2","קומות בבנין
4","חניות
ללא",1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,"מצב הנכס
חדש","תאריך כניסה
כניסה מיידית",0,0,0,1850000,"3,160,000",2250000,"3,084,650",none,3290000,"4,200,000",none,none,4065000,none,3437000,3300000,none
46,46,"3,700,000 ₪",בלפור,"דירה, לב תל אביב, לב העיר צפון, תל אביב יפו",2,80,none,"קומות בבנין
3","חניות
1",1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,"מצב הנכס
חדש","תאריך כניסה
כניסה מיידית",0,0,0,1850000,"3,160,000",2250000,"3,084,650",none,3290000,"4,200,000",none,none,4065000,none,3437000,3300000,none
47,47,"5,150,000 ₪",בן איתמר אבי,"דירה, גני שרונה, קרית הממשלה, תל אביב יפו",קרקע,74,"מרפסות
1","קומות בבנין
5","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,0,0,none,"2,025,000",1975000,none,none,none,none,none,"4,000,000",none,none,none,6077000,none
48,48,"6,000,000 ₪",ברלין אליהו,"דירה, אזורי חן, גימל החדשה, תל אביב יפו",1,90,none,"קומות בבנין
9","חניות
2",1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,none,none,none,none,"3,900,000",4180000,4950000,none
49,49,"3,900,000 ₪",ברנר,"דירה, לב תל אביב, לב העיר צפון, תל אביב יפו",2,67,none,"קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,none,2222069,none,none,none,"2,490,000","3,250,000",none,none,none,none,none,4137500,none
50,50,"4,850,000 ₪",ברנר 8,"דירה, לב תל אביב, לב העיר צפון, תל אביב יפו",3,90,"מרפסות
1","קומות בבנין
5","חניות
ללא",1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,"2,490,000","3,250,000",none,none,none,none,none,none,none
51,51,"4,299,000 ₪",גאולה,"דירה, כרם התימנים, תל אביב יפו",1,70,none,"קומות בבנין
3","חניות
1",1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,2433333,4393220,"3,500,000","4,100,000",none,"5,120,000",none,"4,500,000",3725000,none
52,52,"3,600,000 ₪",גאולה 41,"דירה, כרם התימנים, תל אביב יפו",1,60,none,"קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,2433333,4393220,"3,500,000","4,100,000",none,"5,120,000",none,"4,500,000",3725000,none
53,53,"3,490,000 ₪",גבירול אבן,"דירה, הצפון הישן - צפון, תל אביב יפו",1,66,none,"קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,1715376,2120266,2054000,2068829,2196016,2014995,2254650,2290000,1950293,none,3140000,3497444,3904933,4600000
54,54,"1,590,000 ₪",גואל,"דירה, התקוה, בית יעקב, נווה צה""ל, תל אביב יפו",1,45,none,"קומות בבנין
1","חניות
ללא",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,1350000,none
55,55,"1,600,000 ₪",גואל,"דירה, התקוה, בית יעקב, נווה צה""ל, תל אביב יפו",1,50,none,"קומות בבנין
2","חניות
ללא",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,1350000,none
56,56,"4,450,000 ₪",גורג אליוט,"דירה, לב תל אביב, לב העיר צפון, תל אביב יפו",1,85,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,none,1382500,none,"1,940,000",none,none,none,none,none,"3,250,000",none,5450000,5336615,none
57,57,"4,980,000 ₪",גורג אליוט,"דירה, לב תל אביב, לב העיר צפון, תל אביב יפו",1,94,"מרפסות
2","קומות בבנין
3","חניות
ללא",1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",1,0,0,none,1382500,none,"1,940,000",none,none,none,none,none,"3,250,000",none,5450000,5336615,none
58,58,"3,990,000 ₪",גורג אליוט,"דירה, לב תל אביב, לב העיר צפון, תל אביב יפו",2,69,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,none,1382500,none,"1,940,000",none,none,none,none,none,"3,250,000",none,5450000,5336615,none
59,59,"68,000 ₪",גורג אליוט,"דירה, לב תל אביב, לב העיר צפון, תל אביב יפו",4,83,none,"קומות בבנין
10","חניות
1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,0,0,none,1382500,none,"1,940,000",none,none,none,none,none,"3,250,000",none,5450000,5336615,none
60,60,"5,100,000 ₪",גורג אליוט 5,"דירה, לב תל אביב, לב העיר צפון, תל אביב יפו",קרקע,92,none,none,"חניות
ללא",1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,none,1382500,none,"1,940,000",none,none,none,none,none,"3,250,000",none,5450000,5336615,none
61,61,"4,700,000 ₪",גורדון,"דירה, הצפון הישן - דרום, תל אביב יפו",2,80,none,"קומות בבנין
4","חניות
ללא",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",1,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
62,62,"4,500,000 ₪",גוריון בן,"דירה, תל אביב יפו",2,70,,,,,,,,,,,,,,,,0,0,0,"1,997,771",2297759,2683333,3225000,2825000,"4,104,102","3,250,000","3,500,000","2,890,000",none,none,3700000,none,none
63,63,"4,000,000 ₪",גליקסון 6,"דירה, הצפון הישן - דרום, תל אביב יפו",2,70,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,"2,200,000",none,none,none,none,none,none,none,none,none
64,64,"5,250,000 ₪",גרוזנברג,"דירה, נווה צדק, תל אביב יפו",1,77,"מרפסות
1","קומות בבנין
6","חניות
1",1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,"מצב הנכס
חדש","תאריך כניסה
כניסה מיידית",0,0,0,none,"2,275,000",none,3000300,"2,805,000","2,949,999",none,none,none,none,"4,370,000",4350000,none,none
65,65,"4,050,000 ₪",דובנוב,"דירה, הצפון החדש - דרום, תל אביב יפו",2,85,,,,,,,,,,,,,,,,0,0,0,2620000,"2,351,351",none,"4,250,000",none,"2,035,000",none,none,none,none,3859264,6728100,3100000,none
66,66,"4,180,000 ₪",דיזנגוף,,17,64,none,"קומות בבנין
30","חניות
ללא",1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",1,0,0,2579506,1901240,2000320,2005000,2210421,2568750,2420000,none,none,2662500,none,3999114,4080037,none
67,67,"4,250,000 ₪",דיזנגוף,"דירה, הצפון הישן - דרום, תל אביב יפו",17,63,none,"קומות בבנין
31","חניות
ללא",1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",1,0,0,2579506,1901240,2000320,2005000,2210421,2568750,2420000,none,none,2662500,none,3999114,4080037,none
68,68,לא צוין מחיר,דיזנגוף,"דירה, הצפון הישן - צפון, תל אביב יפו",3,75,none,"קומות בבנין
3","חניות
ללא",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,2579506,1901240,2000320,2005000,2210421,2568750,2420000,none,none,2662500,none,3999114,4080037,none
