,Unnamed: 0,prices,streets,cities,floors,sizes,terraces,floors_in_building,parkings,aircondition,bars,elevators,water_headers,accessibility,shelters,renovated,storages,tadiran,furnitures,status,time_enter,sea_view,sukka,construction_evacuation,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
28,28,"2,290,000 ₪",המכבים 3,"דירה, לב המושבה / מרכז העיר, פתח תקווה",14,70,"מרפסות
1","קומות בבנין
14","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",1,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
29,29,"1,720,000 ₪",המלכה אסתר 2,"דירה, יוספטל, פתח תקווה",3,44,none,"קומות בבנין
3","חניות
ללא",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
01/01/2024",0,0,0,none,none,none,none,none,none,none,"700,000",none,1030000,988500,500000,none,none
30,30,"1,550,000 ₪",הנביאים,"דירה, שעריה, פתח תקווה",3,75,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,"740,000",1274339,1225000,"1,525,000",1004000,1155000,none,1390000,634500,488500
31,31,"2,300,000 ₪",הנביאים 14,"דירה, שעריה, פתח תקווה",3,92,"מרפסות
1","קומות בבנין
9","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,1274339,"1,405,000",none,none,none,none,none,none,none
32,32,"1,700,000 ₪",הערבה,"דירה, צמרת גנים / עין גנים דרום, פתח תקווה",3,80,none,"קומות בבנין
3","חניות
1",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
33,33,"2,150,000 ₪",הפלמח 4,"דירה, רמת ורבר, פתח תקווה",3,50,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,"890,000",none,none,none,none,585000,1257500,1456000,none,none
34,34,"2,160,000 ₪",הצנחנים,"דירה, צמרת גנים / עין גנים דרום, פתח תקווה",1,80,"מרפסות
1","קומות בבנין
6","חניות
1",1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,908533,none,none,none,1068333,1525000,none,none,1410000,1523750,1560000,1324111,1461666,none
35,35,"1,800,000 ₪",הצנחנים,"דירה, פתח תקווה",2,75,none,"קומות בבנין
4","חניות
3",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,908533,none,none,none,1068333,1525000,none,none,1410000,1523750,1560000,1324111,1461666,none
36,36,"2,100,000 ₪",הקונגרס,"דירה, תקומה / קרית חזני, פתח תקווה",1,80,"מרפסות
1","קומות בבנין
5","חניות
1",0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,none,"975,000",none,none,none,"1,177,000","1,320,000",none,none,none,1260000,none,none,none
37,37,"1,840,000 ₪",הרב אונטרמן,"דירה, קרית הרב סלומון, פתח תקווה",7,80,none,"קומות בבנין
7","חניות
ללא",1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,"550,000",840000,none,"852,500",787500,999166,none,none,1266625,1257083,1251250,1346200,1553500,1750000
38,38,"1,950,000 ₪",הרצל,"דירה, המרכז השקט / מרכז העיר, פתח תקווה",קרקע,83,none,"קומות בבנין
4","חניות
ללא",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,981018,981488,904625,none,1053770,1088750,"1,110,000",1070000,1233888,1318312,1322214,1248601,1628083,956000
39,39,"1,850,000 ₪",הרצל,"דירה, המרכז השקט / מרכז העיר, פתח תקווה",1,80,"מרפסות
1","קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,981018,981488,904625,none,1053770,1088750,"1,110,000",1070000,1233888,1318312,1322214,1248601,1628083,956000
40,40,"1,699,000 ₪",הרצל 61,"דירה, המרכז השקט / מרכז העיר, פתח תקווה",3,64,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,1230000,none,none
41,41,"1,980,000 ₪",הרצפלד,"דירה, רמת ורבר, פתח תקווה",קרקע,70,"מרפסות
1","קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,"770,000",none,none,none,none,none,none,none,none,none
42,42,"2,100,000 ₪",הרצפלד 5,"דירה, רמת ורבר, פתח תקווה",3,76,"מרפסות
1","קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,"770,000",none,none,none,none,none,none,none,none,none
43,43,"2,090,000 ₪",הרצפלד 5,"דירה, רמת ורבר, פתח תקווה",3,76,"מרפסות
1","קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,"770,000",none,none,none,none,none,none,none,none,none
44,44,"1,950,000 ₪",השופט ברנדיס 6,"דירה, שיפר, פתח תקווה",2,70,"מרפסות
1","קומות בבנין
4","חניות
1",1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,"1,370,000","1,220,000",none,"1,450,000",none,none,none,none
45,45,"2,100,000 ₪",השריון גיסות,"דירה, רמת ורבר, פתח תקווה",1,70,"מרפסות
1","קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,1285000,none,1500000,1352500,none
46,46,"1,690,000 ₪",ויסבורג דר,"דירה, יוספטל, פתח תקווה",2,60,none,"קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
47,47,"1,820,000 ₪",ולפסון דוד,"דירה, לב המושבה / מרכז העיר, פתח תקווה",4,80,"מרפסות
1","קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,"951,711",929166,"875,000",797500,"1,060,000","950,000",none,none,"1,100,000",1259000,1000000,1378232,1722514,none
48,48,"1,850,000 ₪",ולפסון דוד 46,"דירה, המרכז השקט / מרכז העיר, פתח תקווה",3,51,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,none,none,none,none,none,none,none,none,none,none,1000000,none,none,none
49,49,"2,425,000 ₪",ושלוש התשעים,"דירה, המרכז השקט / מרכז העיר, פתח תקווה",1,80,"מרפסות
1","קומות בבנין
7","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"מצב הנכס
חדש מקבלן","תאריך כניסה
31/01/2024",0,1,0,none,none,none,none,none,none,none,none,none,1375000,1458000,1783733,2060000,none
50,50,"1,890,000 ₪",זאב ברנדה,"דירה, המרכז השקט / מרכז העיר, פתח תקווה",1,90,none,"קומות בבנין
7","חניות
ללא",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",0,0,0,"870,000",1055000,"1,095,000","880,000",none,1130000,none,none,550001,1388333,1466666,1454125,1690000,none
51,51,"1,800,000 ₪",זבוטינסקי זאב דרך,"דירה, לב המושבה / מרכז העיר, פתח תקווה",2,60,none,"קומות בבנין
2","חניות
ללא",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
52,52,"2,100,000 ₪",זבוטינסקי זאב דרך,"דירה, רמת ורבר, פתח תקווה",3,68,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
53,53,"2,290,000 ₪",זבוטינסקי זאב דרך 11,"דירה, לב המושבה / מרכז העיר, פתח תקווה",1,80,none,"קומות בבנין
8","חניות
ללא",1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
54,54,"1,820,000 ₪",זבוטינסקי זאב דרך 5,"דירה, לב המושבה / מרכז העיר, פתח תקווה",1,85,none,"קומות בבנין
4","חניות
1",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
55,55,"1,940,000 ₪",זבוטינסקי זאב דרך 9,"דירה, לב המושבה / מרכז העיר, פתח תקווה",5,85,none,"קומות בבנין
8","חניות
ללא",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
56,56,"1,645,000 ₪",זמנהוף,"דירה, אחדות, פתח תקווה",3,70,"מרפסות
1","קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,"750,000",none,none,none,none,none,none,none,1150000,none,none,none
57,57,"2,149,000 ₪",זרח ברנט 22,"דירה, תקומה / קרית חזני, פתח תקווה",4,85,"מרפסות
1","קומות בבנין
4","חניות
1",1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,1,0,none,"1,200,000",none,none,none,none,none,none,none,none,none,none,none,none
58,58,"2,250,000 ₪",חבד,"דירה, מחנה יהודה, פתח תקווה",1,80,"מרפסות
1","קומות בבנין
4","חניות
1",0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
59,59,"2,050,000 ₪",חזון איש 7,"דירה, תקומה / קרית חזני, פתח תקווה",3,70,"מרפסות
1","קומות בבנין
4","חניות
ללא",1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,"1,100,000",1147500,none,1250000,none,1300000,1265000,1523333,2280000,2480000
60,60,"2,100,000 ₪",חים ארלוזורוב,"דירה, רמת ורבר, פתח תקווה",3,67,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
61,61,"2,220,000 ₪",חלב גוש 23,"דירה, קרית מטלון, פתח תקווה",2,74,"מרפסות
3","קומות בבנין
2","חניות
ללא",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,none,none,"237,500",none,none,none,none,none,none,none,none,none,none,none
62,62,"1,890,000 ₪",טבריה,"דירה, עמישב, פתח תקווה",קרקע,55,none,"קומות בבנין
3","חניות
ללא",1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,601204,721333,"725,000","690,000",none,none,none,1072500,1141250,1091679,1200000,1239000,1460000,1760000
63,63,"2,050,000 ₪",טרומפלדור 24,"דירה, רמת ורבר, פתח תקווה",3,70,"מרפסות
1","קומות בבנין
7","חניות
1",1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,684000,950000,"1,090,000",none,960642,none,none,none,1285666,1361180,1354900,1564166,1876666,none
64,64,"2,360,000 ₪",יד הבנים 4,"דירה, כפר גנים ב, פתח תקווה",1,73,"מרפסות
1","קומות בבנין
5","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,1497500,none,none
65,65,"1,790,000 ₪",יהודה הלוי,"דירה, לב המושבה / מרכז העיר, פתח תקווה",2,61,"מרפסות
1","קומות בבנין
5","חניות
ללא",1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0,0,none,"700,000","900,000",983333,848333,"1,070,000",none,"1,230,000","1,060,000",1040000,1265736,1138250,1313000,1770000
66,66,"1,750,000 ₪",יהודה הלוי 11,"דירה, לב המושבה / מרכז העיר, פתח תקווה",2,75,none,"קומות בבנין
3","חניות
ללא",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,none,"700,000",none,none,none,none,none,none,none,none,none,none,none,none
67,67,"1,969,000 ₪",יונה גרין,"דירה, קרית הרב סלומון, פתח תקווה",2,79,"מרפסות
1","קומות בבנין
5","חניות
1",1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,"840,000",none,"880,000","945,000",none,912500,none,none,none,1256333,857000,1142566,1477000,1900000
68,68,"1,955,555 ₪",יוסף אהרונוביץ,"דירה, תקומה / קרית חזני, פתח תקווה",2,73,"מרפסות
1","קומות בבנין
5","חניות
1",1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
29/02/2024",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
69,69,"2,840,000 ₪",יטקובסקי אחים 19,"דירה, כפר גנים ב, פתח תקווה",1,81,"מרפסות
1","קומות בבנין
7","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"מצב הנכס
חדש מקבלן","תאריך כניסה
30/11/2024",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
70,70,"2,550,000 ₪",יעקב זכרון 46,"דירה, הדר המושבות הותיקה / אם המושבות הותיקה, פתח תקווה",3,71,"מרפסות
1","קומות בבנין
8","חניות
2",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,1845000,none,none,none
71,71,"1,860,000 ₪",יצחק דוד בן,"דירה, מחנה יהודה, פתח תקווה",1,90,none,"קומות בבנין
3","חניות
1",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
30/06/2023",0,0,0,none,none,none,983000,"965,000",none,"1,409,945",none,1385000,none,1510000,1870000,1630000,none
