,city,streets,rooms,size,floor,date_builded,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
128,פתח תקווה,ברנר 17,3,65.0,1.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
129,פתח תקווה,ברנר 19,3,45.0,1.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
130,פתח תקווה,ברנר 23,3,43.0,4.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
131,פתח תקווה,ברנר 27,3,43.0,,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
132,פתח תקווה,ברנר 30,3,75.0,1.0,2010,none,none,"627,000",none,none,none,none,none,none,none,none,none,none,none
133,פתח תקווה,גדנע 2,3,69.0,1.0,1960,none,none,none,"800,000",none,none,none,none,none,none,none,none,none,none
134,פתח תקווה,גדרה 1,3,81.0,2.0,2000,none,none,none,none,none,none,none,none,none,none,none,none,none,none
135,פתח תקווה,גדרה 11,3,81.0,1.0,1995,none,none,none,none,none,none,none,none,none,none,none,none,none,none
136,פתח תקווה,גדרה 13,3,82.0,1.0,1998,none,none,none,none,none,none,none,none,none,none,none,none,none,none
137,פתח תקווה,גדרה 15,3,60.0,2.0,1990,"1,015,000",none,none,none,none,none,none,none,none,none,none,none,none,none
138,פתח תקווה,גדרה 4,3,67.0,2.0,2000,none,none,none,none,none,"1,530,000",none,none,none,none,none,none,none,none
139,פתח תקווה,גדרה 8,3,69.0,2.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
140,פתח תקווה,גוטמן 12,3,72.0,6.0,2011,none,"880,000",none,"1,160,000",none,none,none,none,none,none,none,none,none,none
141,פתח תקווה,גוטמן 15,3,61.0,2.0,1963,none,none,none,none,none,none,none,none,none,none,none,none,none,none
142,פתח תקווה,גוטמן 17,3,64.0,4.0,1950,none,none,none,none,"800,000",none,none,none,none,none,"1,240,000",none,none,none
143,פתח תקווה,גוטמן 8,3,57.0,2.0,2000,none,none,none,none,none,none,none,none,none,none,none,none,none,none
144,פתח תקווה,גולומב אליהו 4,3,75.0,,1981,none,none,none,none,none,none,none,none,none,none,none,none,none,none
145,פתח תקווה,גוריון בן 1,3,90.0,,2005,none,none,none,none,none,none,none,none,none,none,none,none,none,none
146,פתח תקווה,גוריון בן 26,3,85.0,3.0,2002,none,none,none,none,none,none,none,none,none,none,none,none,none,none
147,פתח תקווה,גוריון בן 29,3,73.0,1.0,1962,none,none,none,none,none,none,none,none,none,none,none,none,none,none
148,פתח תקווה,גוריון בן 30,3,82.0,7.0,2005,none,none,none,none,none,none,none,none,none,none,none,none,none,none
149,פתח תקווה,גלין 2,3,77.0,4.0,1987,none,none,none,none,none,none,none,none,none,none,none,none,none,none
150,פתח תקווה,גלין 4,3,88.0,1.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
151,פתח תקווה,גרינבוים 10,3,63.0,1.0,1977,none,none,none,"700,000",none,none,none,none,none,none,none,none,none,none
152,פתח תקווה,גרינבוים 2,3,62.0,4.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
153,פתח תקווה,גרינבוים 6,3,60.0,3.0,1987,none,none,none,none,none,none,none,none,none,none,none,none,none,none
154,פתח תקווה,גרינשטיין 11,3,52.0,1.0,1972,none,none,none,none,none,none,none,none,none,none,none,none,none,none
155,פתח תקווה,גרינשטיין 16,3,66.0,3.0,1960,none,none,881765,none,"1,015,000",none,none,none,none,none,none,none,none,none
156,פתח תקווה,גרניט 8,3,85.0,11.0,2015,none,none,none,none,none,none,none,none,none,none,none,none,none,none
157,פתח תקווה,גרשון אגרון 14,3,63.0,4.0,1974,none,none,none,none,none,none,none,none,none,none,none,none,none,none
158,פתח תקווה,גרשון אגרון 16,3,63.0,3.0,1974,none,none,none,none,"788,000",none,none,none,none,none,none,none,none,none
159,פתח תקווה,גרשון אגרון 18,3,66.0,2.0,1970,none,none,none,none,"875,000","930,000",none,none,none,none,none,none,none,none
160,פתח תקווה,גרשון אגרון 4,3,65.0,2.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
161,פתח תקווה,גרשון אגרון 8,3,66.0,1.0,1980,none,none,none,none,none,"1,060,000",none,none,none,none,none,none,none,none
162,פתח תקווה,ד ג א,3,70.0,3.0,1975,none,none,none,none,none,none,none,none,none,none,none,none,none,none
163,פתח תקווה,ד ג א 4,3,61.0,4.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
164,פתח תקווה,ד גורדון א 1,3,80.0,2.0,1995,none,none,none,none,none,none,none,none,none,none,none,none,none,none
165,פתח תקווה,דיסקין 1,3,67.0,2.0,1982,none,none,none,none,none,none,none,none,none,none,none,none,none,none
166,פתח תקווה,דיסקין בנימין 1,3,75.0,1.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
167,פתח תקווה,דיסקין בנימין 5,3,75.0,,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
168,פתח תקווה,דיסקין בנימין 56,3,64.0,2.0,1973,none,"720,000",none,none,none,none,none,none,none,none,none,none,none,none
169,פתח תקווה,האורים 11,3,64.0,3.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
170,פתח תקווה,האחים בכר 2,3,90.0,2.0,1983,none,none,none,none,none,none,none,none,none,none,none,none,none,none
171,פתח תקווה,הבנים 2,3,78.0,3.0,2015,none,none,none,none,none,"1,370,000",none,none,none,none,none,none,none,none
172,פתח תקווה,הבעשט 55,3,85.0,1.0,2011,none,none,none,none,none,none,none,none,none,none,none,none,none,none
173,פתח תקווה,הדרור 12,3,109.0,1.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
174,פתח תקווה,הדרור 14,3,37.0,,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
175,פתח תקווה,ההגנה 10,3,93.0,3.0,1968,none,none,none,none,"900,000",none,none,none,none,none,none,none,none,none
176,פתח תקווה,ההגנה 11,3,59.0,1.0,1953,none,none,none,none,none,none,none,none,none,none,none,none,none,none
177,פתח תקווה,ההגנה 12,3,50.0,3.0,1961,none,none,none,none,none,none,none,"1,220,000",none,none,none,none,none,none
178,פתח תקווה,ההגנה 13,3,62.0,1.0,1964,none,none,none,none,none,none,none,none,none,none,none,none,none,none
179,פתח תקווה,ההגנה 14,3,53.0,3.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
180,פתח תקווה,ההגנה 15,3,75.0,3.0,1965,none,none,none,none,none,none,none,none,none,none,none,none,none,none
181,פתח תקווה,ההגנה 17,3,67.0,4.0,1970,"750,000",none,none,none,none,"1,100,000",none,none,none,none,none,none,none,none
182,פתח תקווה,ההגנה 18,3,107.0,,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
183,פתח תקווה,ההגנה 25,3,87.0,2.0,1960,"850,000",none,"775,000",965000,none,none,none,none,none,none,1272500,none,none,none
184,פתח תקווה,ההגנה 9,3,55.0,3.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
185,פתח תקווה,ההסתדרות 13,3,72.0,,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
186,פתח תקווה,ההסתדרות 16,3,65.0,,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
187,פתח תקווה,ההסתדרות 17,3,65.0,4.0,1968,none,none,none,none,none,none,none,none,none,none,none,none,none,none
188,פתח תקווה,ההסתדרות 30,3,77.0,3.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
189,פתח תקווה,ההסתדרות 5,3,66.0,1.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
190,פתח תקווה,ההסתדרות 7,3,53.0,1.0,1954,none,none,none,none,none,none,none,none,none,none,none,none,none,none
191,פתח תקווה,ההסתדרות 8,3,48.0,4.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
192,פתח תקווה,הזהר 18,3,57.0,2.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
193,פתח תקווה,הזוהר 18,3,57.0,2.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
194,פתח תקווה,הזוהר 26,3,56.0,3.0,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
195,פתח תקווה,החצב 3,3,65.0,6.0,1972,none,none,none,none,none,none,none,none,none,none,none,none,none,none
196,פתח תקווה,החצב 5,3,58.0,1.0,1972,none,none,none,none,none,none,none,none,none,none,none,none,none,none
197,פתח תקווה,החרמון 6,3,48.0,4.0,1965,none,none,none,none,none,none,none,none,none,none,none,none,none,none
198,פתח תקווה,היבנר 36,3,64.0,1.0,1998,none,none,none,none,none,none,none,none,none,none,none,none,none,none
199,פתח תקווה,היבנר 7,3,75.0,3.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
200,פתח תקווה,היומי הדף 2,3,70.0,1.0,1960,none,none,"720,000",none,none,none,none,none,none,none,none,none,none,none
201,פתח תקווה,היומי הדף 4,3,78.0,2.0,1959,none,none,none,none,none,none,none,none,none,none,none,none,none,none
202,פתח תקווה,היומי הדף 8,3,70.0,,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
203,פתח תקווה,היסמין 1,3,75.0,2.0,1973,none,none,none,none,none,none,none,none,none,none,none,none,none,none
204,פתח תקווה,הירקונים 10,3,61.0,1.0,2001,none,none,none,none,none,none,none,none,none,none,none,none,none,none
205,פתח תקווה,הירקונים 8,3,75.0,3.0,1988,none,none,none,none,none,none,none,none,none,none,none,none,none,none
206,פתח תקווה,הלוי 1,3,52.0,3.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
207,פתח תקווה,הלפרין 2,3,50.0,2.0,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
208,פתח תקווה,המגיד 4,3,70.0,3.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
209,פתח תקווה,המגינים 10,3,81.0,3.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
210,פתח תקווה,המגינים 12,3,81.0,2.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
211,פתח תקווה,המגינים 14,3,70.0,,2021,none,none,none,none,none,none,none,none,none,none,none,none,none,none
212,פתח תקווה,המורים 14,3,88.0,1.0,1987,none,none,none,none,none,none,none,none,none,none,none,none,none,none
213,פתח תקווה,המורים 5,3,65.0,1.0,1990,none,none,none,none,none,none,none,none,none,none,none,none,none,none
214,פתח תקווה,המכבים 2,3,75.0,,1999,"900,000",none,none,none,none,none,none,none,none,none,none,none,none,none
215,פתח תקווה,המכבים 28,3,65.0,,1998,"900,000",none,none,none,none,1008750,none,none,none,"1,176,174",none,none,none,none
216,פתח תקווה,המכבים 3,3,69.0,14.0,2000,none,none,none,none,none,none,none,none,none,none,none,none,none,none
217,פתח תקווה,המלכה אסתר 10,3,46.0,3.0,1970,"400,000",none,none,none,none,none,none,none,none,none,none,none,none,none
218,פתח תקווה,המלכה אסתר 14,3,40.0,2.0,1968,none,none,none,none,none,none,none,none,none,none,none,none,none,none
219,פתח תקווה,המלכה אסתר 16,3,51.0,,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
220,פתח תקווה,המלכה אסתר 2,3,51.0,4.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
221,פתח תקווה,המלכה אסתר 5,3,45.0,1.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
222,פתח תקווה,הנביאים 11,3,75.0,,2017,none,none,none,none,none,none,none,none,none,none,none,none,none,none
223,פתח תקווה,הנביאים 14,3,76.0,8.0,2015,none,none,none,none,none,1274339,"1,405,000",none,none,none,none,none,none,none
224,פתח תקווה,הנביאים 24,3,52.0,2.0,1960,none,none,none,none,none,none,"1,045,000",none,none,none,none,none,none,none
225,פתח תקווה,הנביאים 37,3,56.0,3.0,1961,none,none,none,none,none,none,none,none,none,none,none,none,none,none
226,פתח תקווה,הנציב 3,3,70.0,,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
227,פתח תקווה,הנשיאים 27,3,75.0,5.0,2010,none,none,none,none,none,none,none,none,none,none,none,none,none,none
228,פתח תקווה,הנשיאים 29,3,67.0,3.0,1976,none,none,none,none,none,none,none,none,none,none,none,none,none,none
229,פתח תקווה,הנשיאים 31,3,62.0,1.0,1998,none,none,none,none,none,none,none,none,none,none,none,none,none,none
230,פתח תקווה,הנשיאים 47,3,61.0,3.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
