,city,streets,rooms,size,floor,date_builded,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
35,תל אביב יפו,אדר 1,3,70.0,,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
36,תל אביב יפו,אדר 13,3,70.0,1.0,1954,"1,100,000",none,none,none,none,none,none,none,none,none,none,none,none,none
37,תל אביב יפו,אהרונוביץ 5,3,70.0,,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
38,תל אביב יפו,אהרונוביץ 6,3,74.0,2.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
39,תל אביב יפו,אהרונוביץ 9,3,57.0,,1935,none,none,none,"2,150,000",none,none,none,none,none,none,none,none,none,none
40,תל אביב יפו,אהרונסון 12,3,51.0,1.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
41,תל אביב יפו,אהרונסון 3,3,100.0,15.0,2000,none,none,none,none,none,none,none,none,none,none,none,none,none,none
42,תל אביב יפו,אהרונסון 42,3,70.0,12.0,1999,none,none,none,none,none,none,none,none,none,none,none,none,none,none
43,תל אביב יפו,אוזשקובה 8,3,88.0,,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
44,תל אביב יפו,אוליפנט 3,3,86.0,3.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
45,תל אביב יפו,אונקלוס 11,3,75.0,1.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
46,תל אביב יפו,אונקלוס 15,3,59.0,,1980,"1,870,000",none,none,"2,130,000",none,none,none,none,none,none,none,none,none,none
47,תל אביב יפו,אונקלוס 32,3,49.0,1.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
48,תל אביב יפו,אונקלוס 4,3,70.0,3.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
49,תל אביב יפו,אונקלוס 5,3,67.0,1.0,1970,"1,900,000",none,none,none,none,none,none,none,none,none,none,none,none,none
50,תל אביב יפו,אונקלוס 9,3,64.0,1.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
51,תל אביב יפו,אוסישקין 100,3,70.0,,1960,none,"2,378,000",none,none,none,none,none,none,3983333,none,none,none,none,none
52,תל אביב יפו,אוסישקין 16,3,75.0,5.0,2017,none,none,none,none,"1,700,000",none,none,none,none,none,none,none,none,none
53,תל אביב יפו,אוסישקין 28,3,57.0,,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
54,תל אביב יפו,אוסישקין 42,3,58.0,,2006,none,none,none,none,none,none,none,none,none,none,none,none,none,none
55,תל אביב יפו,אוסישקין 54,3,54.0,3.0,1949,none,none,none,none,none,none,none,none,none,none,none,none,none,none
56,תל אביב יפו,אוסישקין 92,3,65.0,4.0,1960,"2,208,831",none,none,none,none,none,none,none,none,none,none,none,none,none
57,תל אביב יפו,אוסישקין 94,3,68.0,3.0,1966,none,none,none,none,"2,950,000",none,none,none,none,none,none,none,none,none
58,תל אביב יפו,אוסישקין 96,3,39.0,,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
59,תל אביב יפו,אוסישקין 98,3,53.0,2.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
60,תל אביב יפו,אורי 14,3,86.0,2.0,1950,none,none,none,none,none,"2,900,000",none,none,none,none,none,none,none,none
61,תל אביב יפו,אורי 16,3,70.0,,1990,none,none,none,none,none,none,none,none,none,none,none,none,none,none
62,תל אביב יפו,אורי 20,3,57.0,3.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
63,תל אביב יפו,אורי 4,3,98.0,6.0,1980,none,"4,580,000",none,"3,250,000",none,none,none,none,none,none,none,none,none,none
64,תל אביב יפו,אורי 6,3,97.0,4.0,1970,none,none,none,none,"4,850,000",none,none,none,none,none,none,none,none,none
65,תל אביב יפו,אורי 8,3,97.0,1.0,1977,3231000,"5,750,000",none,"4,370,000",none,none,none,none,none,none,none,none,none,none
66,תל אביב יפו,אורים 51,3,55.0,1.0,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
67,תל אביב יפו,אחימאיר אבא 1,3,78.0,2.0,2019,none,none,none,none,none,none,none,none,none,none,none,none,none,none
68,תל אביב יפו,אחימאיר אבא 10,3,61.0,8.0,1970,none,none,"2,373,333",none,none,"2,450,000",none,none,none,none,none,none,none,none
69,תל אביב יפו,אחימאיר אבא 12,3,59.0,2.0,1970,none,none,none,"1,960,000",none,none,none,none,none,none,none,none,none,none
70,תל אביב יפו,אחימאיר אבא 14,3,61.0,1.0,1995,none,none,none,none,none,none,none,none,none,none,none,none,none,none
71,תל אביב יפו,אחימאיר אבא 4,3,63.0,2.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
72,תל אביב יפו,אחימאיר אבא 8,3,80.0,2.0,2004,none,none,none,none,"2,050,000",none,none,none,none,none,none,none,none,none
73,תל אביב יפו,אחימעץ 10,3,80.0,1.0,1993,none,940000,none,none,none,none,none,none,none,none,none,none,none,none
74,תל אביב יפו,אחימעץ 30,3,60.0,1.0,1966,none,none,none,none,none,none,none,none,none,none,none,none,none,none
75,תל אביב יפו,אחימעץ 36,3,90.0,1.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
76,תל אביב יפו,אחיעזר 1,3,70.0,1.0,2012,none,"150,000",none,none,862857,none,none,none,none,none,none,none,none,none
77,תל אביב יפו,אחיעזר 10,3,75.0,1.0,1950,none,"1,204,819",none,none,none,none,none,none,none,none,none,none,none,none
78,תל אביב יפו,אחיעזר 14,3,52.0,,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
79,תל אביב יפו,אחיעזר 15,3,96.0,2.0,2012,none,none,594750,none,none,none,none,none,none,none,none,none,none,none
80,תל אביב יפו,אחיעזר 16,3,75.0,1.0,2000,none,none,912500,none,none,none,none,none,none,none,none,none,none,none
81,תל אביב יפו,אחיעזר 18,3,60.0,2.0,1970,none,none,none,none,none,none,"780,000",none,none,none,none,none,none,none
82,תל אביב יפו,אחיעזר 3,3,75.0,3.0,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
83,תל אביב יפו,אחיעזר 4,3,85.0,,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
84,תל אביב יפו,אחיעזר 7,3,75.0,1.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
85,תל אביב יפו,אידלסון 10,3,82.0,2.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
86,תל אביב יפו,אידלסון 18,3,69.0,2.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
87,תל אביב יפו,אידלסון 27,3,71.0,2.0,1965,none,none,none,none,none,none,none,none,none,none,none,none,none,none
88,תל אביב יפו,אידלסון 32,3,67.0,2.0,1934,none,none,none,none,none,none,none,none,none,none,none,none,none,none
89,תל אביב יפו,אידמית 14,3,57.0,1.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
90,תל אביב יפו,אידמית 22,3,110.0,3.0,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
91,תל אביב יפו,אייבשיץ 10,3,75.0,2.0,1979,none,none,none,none,none,none,none,none,none,none,none,none,none,none
92,תל אביב יפו,אייבשיץ 6,3,69.0,4.0,2014,none,none,none,none,none,none,none,none,none,none,none,none,none,none
93,תל אביב יפו,אייגר 17,3,54.0,,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
94,תל אביב יפו,אייר 33,3,121.0,,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
95,תל אביב יפו,אילת,3,84.0,3.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
96,תל אביב יפו,אילת 22,3,64.0,6.0,2008,none,none,none,none,none,none,none,none,none,none,none,none,none,none
97,תל אביב יפו,אילת 32,3,84.0,1.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
98,תל אביב יפו,אילת 38,3,61.0,,2010,none,none,none,none,none,none,none,none,none,none,none,none,none,none
99,תל אביב יפו,אילת 40,3,70.0,2.0,1989,none,none,none,none,none,none,none,none,none,none,none,none,none,none
100,תל אביב יפו,אילת 56,3,93.0,7.0,2014,none,none,none,none,none,none,none,none,none,none,none,none,none,none
101,תל אביב יפו,אילת 58,3,82.0,3.0,2013,none,none,none,none,2002607,none,none,none,none,none,none,none,none,none
102,תל אביב יפו,אילת 61,3,86.0,23.0,1999,none,"2,750,000","3,910,000",none,none,none,none,none,none,none,"4,522,000",none,none,none
103,תל אביב יפו,אינשטיין 51,3,54.0,4.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
104,תל אביב יפו,אינשטיין 69,3,61.0,2.0,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
105,תל אביב יפו,אינשטין 10,3,75.0,1.0,2013,none,none,none,none,none,none,none,none,none,none,none,none,none,none
106,תל אביב יפו,איסרליש 14,3,75.0,3.0,2008,none,none,none,none,none,none,none,none,none,none,none,none,none,none
107,תל אביב יפו,אירוס 10,3,75.0,3.0,1969,none,none,none,none,none,none,none,none,none,none,none,none,none,none
108,תל אביב יפו,אירוס 2,3,49.0,,1940,none,none,none,none,none,none,none,none,none,none,none,none,none,none
109,תל אביב יפו,אירוס 6,3,70.0,4.0,1966,none,none,none,none,none,none,none,none,none,none,none,none,none,none
110,תל אביב יפו,איתיאל 1,3,75.0,1.0,2008,none,none,none,none,none,none,none,none,none,none,none,none,none,none
111,תל אביב יפו,איתיאל 15,3,121.0,1.0,2018,none,none,none,none,none,none,none,none,none,none,none,none,none,none
112,תל אביב יפו,איתיאל 32,3,55.0,2.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
113,תל אביב יפו,אלול 1,3,65.0,1.0,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
114,תל אביב יפו,אלול 30,3,50.0,1.0,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
115,תל אביב יפו,אלוף 1,3,60.0,2.0,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
116,תל אביב יפו,אלוף 11,3,60.0,2.0,1957,none,none,none,none,none,none,none,none,none,none,none,none,none,none
117,תל אביב יפו,אלוף 2,3,60.0,,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
118,תל אביב יפו,אלחריזי 1,3,60.0,3.0,1948,none,none,none,none,none,none,none,none,none,none,none,none,none,none
119,תל אביב יפו,אלחריזי 11,3,99.0,2.0,1940,none,none,none,none,none,none,none,none,none,none,none,none,none,none
120,תל אביב יפו,אלחריזי 13,3,61.0,3.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
121,תל אביב יפו,אלחריזי 15,3,10.0,3.0,1957,none,none,none,none,none,none,none,none,none,none,none,none,none,none
122,תל אביב יפו,אלחריזי 19,3,55.0,3.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
123,תל אביב יפו,אלחריזי 3,3,75.0,2.0,1949,none,none,none,none,none,none,none,none,none,none,none,none,none,none
124,תל אביב יפו,אלחריזי 7,3,56.0,3.0,1946,none,none,none,none,none,none,none,none,none,none,none,none,none,none
125,תל אביב יפו,אלחריזי 8,3,79.0,1.0,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
126,תל אביב יפו,אליפלט 23,3,60.0,6.0,2008,none,none,"1,850,000",none,none,none,none,none,none,none,none,none,none,none
127,תל אביב יפו,אליפלט 26,3,90.0,10.0,2014,none,none,none,none,none,none,none,none,none,none,none,none,none,none
128,תל אביב יפו,אליקום 13,3,70.0,,1940,none,none,none,none,none,none,none,none,none,none,none,none,none,none
129,תל אביב יפו,אלישיב 23,3,60.0,1.0,1922,none,none,none,1255366,none,none,none,none,none,none,none,none,none,none
130,תל אביב יפו,אלמגור,3,46.0,3.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
131,תל אביב יפו,אלמגור 10,3,52.0,3.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
132,תל אביב יפו,אלמגור 12,3,53.0,1.0,1970,none,none,none,none,none,"1,650,000",none,none,none,none,none,none,none,none
133,תל אביב יפו,אלמגור 14,3,52.0,3.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
134,תל אביב יפו,אלמגור 16,3,53.0,,1970,"895,000",none,none,"1,165,000",none,none,none,none,none,none,none,none,none,none
135,תל אביב יפו,אלמגור 8,3,57.0,3.0,1999,none,1115000,none,none,none,none,none,none,none,none,none,none,none,none
136,תל אביב יפו,אלנבי 11,3,75.0,1.0,2014,none,none,none,none,none,none,none,none,none,none,none,none,none,none
137,תל אביב יפו,אלנבי 111,3,196.0,17.0,2011,none,none,none,none,none,none,none,none,none,none,none,none,none,none
138,תל אביב יפו,אלנבי 120,3,75.0,5.0,2011,none,none,none,none,none,none,none,none,none,none,none,none,none,none
139,תל אביב יפו,אלנבי 36,3,58.0,1.0,1999,none,none,none,none,none,none,none,none,none,none,none,none,none,none
140,תל אביב יפו,אלנבי 73,3,63.0,6.0,2000,none,none,none,none,none,none,none,none,none,none,none,none,none,none
141,תל אביב יפו,אלנבי 9,3,85.0,2.0,2015,none,none,none,none,none,none,none,none,none,none,none,none,none,none
142,תל אביב יפו,אלנקוה 11,3,74.0,3.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
143,תל אביב יפו,אלנקוה 16,3,61.0,6.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
144,תל אביב יפו,אלנקוה 35,3,58.0,2.0,1970,"850,000",none,"1,100,000",none,none,"1,410,000","1,350,000",none,none,none,"1,630,000",none,none,none
145,תל אביב יפו,אלנקוה 5,3,60.0,4.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
146,תל אביב יפו,אלנקוה 6,3,60.0,3.0,1975,none,none,none,none,none,none,none,none,none,none,none,none,none,none
147,תל אביב יפו,אמסטרדם 1,3,55.0,1.0,1957,none,none,none,none,none,none,none,none,none,none,none,none,none,none
148,תל אביב יפו,אמסטרדם 11,3,57.0,1.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
149,תל אביב יפו,אמסטרדם 14,3,70.0,8.0,1963,2665875,"2,126,000","4,000,000","2,542,000",none,none,none,none,"2,720,000",none,none,none,none,none
150,תל אביב יפו,אמסטרדם 20,3,83.0,3.0,1950,none,"56,250",none,none,none,none,none,none,none,none,none,none,none,none
151,תל אביב יפו,אמסטרדם 22,3,61.0,2.0,1958,none,none,none,none,none,none,none,none,none,none,none,none,none,none
152,תל אביב יפו,אמסטרדם 28,3,64.0,3.0,1953,none,none,none,none,none,"3,650,000",none,none,none,none,none,none,none,none
153,תל אביב יפו,אמסטרדם 3,3,61.0,,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
154,תל אביב יפו,אמסטרדם 4,3,60.0,3.0,1947,none,none,none,none,none,none,none,none,none,none,none,none,none,none
155,תל אביב יפו,אמסטרדם 53,3,82.0,,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
156,תל אביב יפו,אמסטרדם 6,3,72.0,4.0,1974,none,none,none,none,none,none,none,none,none,none,none,none,none,none
157,תל אביב יפו,אמסטרדם 7,3,79.0,1.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
158,תל אביב יפו,אנדרוס 2,3,62.0,1.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
159,תל אביב יפו,אנדרסן 10,3,89.0,2.0,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
160,תל אביב יפו,אנדרסן 16,3,89.0,,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
161,תל אביב יפו,אנדרסן 21,3,79.0,1.0,1999,none,none,none,none,none,none,none,none,none,none,none,none,none,none
162,תל אביב יפו,אנדרסן 4,3,63.0,1.0,1971,none,none,none,none,none,none,none,none,none,none,none,none,none,none
163,תל אביב יפו,אנדרסן 5,3,108.0,3.0,1981,none,none,none,none,none,none,none,none,none,none,none,none,none,none
164,תל אביב יפו,אנטוקולסקי 1,3,101.0,3.0,2010,3379519,none,none,none,none,none,none,none,none,none,none,none,none,none
165,תל אביב יפו,אנטוקולסקי 13,3,106.0,3.0,1955,none,none,none,none,none,none,none,none,none,none,none,none,none,none
166,תל אביב יפו,אנטוקולסקי 15,3,70.0,3.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
167,תל אביב יפו,אנטוקולסקי 19,3,90.0,2.0,1961,none,none,none,none,none,none,none,none,none,none,none,none,none,none
168,תל אביב יפו,אנטוקולסקי 21,3,76.0,1.0,1956,"2,300,000",none,none,none,none,none,"3,900,000",none,none,none,none,none,none,none
169,תל אביב יפו,אנטוקולסקי 3,3,101.0,2.0,2011,none,none,none,4448062,none,none,none,none,none,none,none,none,none,none
170,תל אביב יפו,אנטוקולסקי 6,3,54.0,,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
171,תל אביב יפו,אנטוקולסקי 7,3,100.0,3.0,2010,none,none,none,none,none,none,none,none,none,none,none,none,none,none
172,תל אביב יפו,אנטוקולסקי 8,3,83.0,1.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
173,תל אביב יפו,אנטיגונוס 10,3,57.0,2.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
174,תל אביב יפו,אנטיגונוס 13,3,57.0,1.0,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
175,תל אביב יפו,אנטיגונוס 16,3,70.0,1.0,1961,none,none,none,none,none,none,none,none,none,none,none,none,none,none
176,תל אביב יפו,אנטיגונוס 2,3,70.0,3.0,1950,2145000,"2,252,252",none,2402402,none,none,none,none,none,none,none,none,none,none
177,תל אביב יפו,אנטיגונוס 22,3,63.0,1.0,1951,none,none,none,none,none,none,none,none,none,none,none,none,none,none
178,תל אביב יפו,אנילביץ 17,3,70.0,1.0,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
179,תל אביב יפו,אנילביץ 20,3,75.0,1.0,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
180,תל אביב יפו,אנסקי 7,3,49.0,1.0,1951,none,none,none,none,none,none,none,none,none,none,none,none,none,none
181,תל אביב יפו,אפלטון 10,3,88.0,1.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
182,תל אביב יפו,אפלטון 20,3,80.0,2.0,1965,none,none,none,none,none,none,none,none,none,none,none,none,none,none
183,תל אביב יפו,אפלטון 30,3,61.0,3.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
184,תל אביב יפו,אפלטון 32,3,62.0,,1975,none,none,none,none,none,none,none,none,none,none,none,none,none,none
185,תל אביב יפו,אפשטיין 1,3,70.0,,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
186,תל אביב יפו,אפשטיין 13,3,79.0,1.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
187,תל אביב יפו,אפשטיין 3,3,52.0,4.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
188,תל אביב יפו,אפשטיין 4,3,78.0,1.0,1959,none,none,none,none,none,none,none,none,none,none,none,none,none,none
189,תל אביב יפו,אפשטיין 5,3,53.0,3.0,1970,none,none,"2,600,000",none,none,none,none,none,none,none,none,none,none,none
190,תל אביב יפו,אפשטיין 6,3,69.0,5.0,1950,none,none,none,none,"3,640,000",none,none,none,none,none,none,none,none,none
191,תל אביב יפו,אפשטיין 8,3,68.0,5.0,1965,"1,800,000",2565000,2736351,none,2851475,none,none,none,none,none,none,none,none,none
192,תל אביב יפו,אפשטיין 9,3,44.0,1.0,1956,1712500,none,none,none,none,none,none,none,none,none,none,none,none,none
193,תל אביב יפו,אצל,3,74.0,6.0,2023,none,none,none,none,none,none,none,none,none,none,none,none,none,none
194,תל אביב יפו,אצל 11,3,70.0,,1950,"88,889",none,"340,000",none,none,"845,000",none,none,none,none,none,none,none,none
195,תל אביב יפו,אצל 17,3,85.0,,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
196,תל אביב יפו,אצל 18,3,61.0,4.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
197,תל אביב יפו,אצל 2,3,90.0,2.0,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
198,תל אביב יפו,אצל 26,3,49.0,2.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
199,תל אביב יפו,אצל 26,3,49.0,4.0,1967,none,none,none,none,none,none,none,none,none,none,none,none,none,none
200,תל אביב יפו,אצל 28,3,40.0,,1959,none,none,none,none,none,none,none,none,none,none,none,none,none,none
201,תל אביב יפו,אצל 30,3,80.0,,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
202,תל אביב יפו,אצל 38,3,74.0,,2023,none,none,none,none,none,none,none,none,none,none,none,none,none,none
203,תל אביב יפו,אצל 40,3,76.0,1.0,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
204,תל אביב יפו,אצל 41,3,80.0,1.0,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
205,תל אביב יפו,אצל 42,3,57.0,1.0,1996,none,none,none,none,none,none,none,none,none,none,none,none,none,none
206,תל אביב יפו,אצל 48,3,74.0,1.0,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
207,תל אביב יפו,אצל 72,3,60.0,,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
208,תל אביב יפו,אצל 75,3,48.0,1.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
209,תל אביב יפו,אצל 87,3,75.0,1.0,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
210,תל אביב יפו,אצל 95,3,65.0,2.0,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
211,תל אביב יפו,אצל 97,3,50.0,3.0,1995,none,none,none,none,none,none,none,none,none,none,none,none,none,none
212,תל אביב יפו,ארבר 14,3,55.0,1.0,1977,none,none,none,none,none,none,none,none,none,none,none,none,none,none
213,תל אביב יפו,ארבר 33,3,82.0,,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
214,תל אביב יפו,ארבר 43,3,60.0,1.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
215,תל אביב יפו,ארבר 7,3,74.0,1.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
216,תל אביב יפו,אריאל 11,3,59.0,2.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
217,תל אביב יפו,אריאל 3,3,56.0,2.0,1950,none,none,none,none,none,"1,280,000",none,none,none,none,none,none,none,none
218,תל אביב יפו,אריאל 5,3,55.0,1.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
219,תל אביב יפו,אריאל 7,3,56.0,,1960,none,none,none,none,none,none,"1,715,000",none,none,none,none,none,none,none
220,תל אביב יפו,אריאל 9,3,59.0,,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
221,תל אביב יפו,אריסטו 10,3,78.0,4.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
222,תל אביב יפו,אריסטובול 3,3,82.0,1.0,1956,none,none,none,none,none,none,none,none,none,none,none,none,none,none
223,תל אביב יפו,ארלוזורוב,3,75.0,,2022,none,none,none,none,none,none,none,none,none,none,none,none,none,none
224,תל אביב יפו,ארלוזורוב 1,3,1.0,19.0,2011,none,none,none,none,none,none,none,none,none,none,none,none,none,none
225,תל אביב יפו,ארלוזורוב 100,3,97.0,1.0,1956,none,none,none,"2,165,000",none,none,none,none,none,none,none,none,none,none
226,תל אביב יפו,ארלוזורוב 101,3,158.0,2.0,2013,none,none,none,"6,000,000",none,none,none,none,none,none,none,none,none,none
