,city,streets,rooms,size,floor,date_builded,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
124,באר שבע,אטד 10,3,140.0,,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
125,באר שבע,אטד 12,3,140.0,,1960,"850,000",none,none,none,none,none,none,none,none,none,none,none,none,none
126,באר שבע,אטד 34,3,69.0,,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
127,באר שבע,אייזנשטדט 28,3,75.0,2.0,1994,none,"680,000",none,none,"760,000",none,"950,000",none,none,none,none,none,none,none
128,באר שבע,איילה 1,3,65.0,2.0,1900,"283,000",none,none,none,none,none,none,none,none,none,none,none,none,none
129,באר שבע,איילה 11,3,65.0,4.0,1970,"361,360",none,none,none,none,none,none,none,none,none,none,none,none,none
130,באר שבע,איילה 17,3,76.0,,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
131,באר שבע,איילה 181,3,75.0,1.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
132,באר שבע,איילה 19,3,65.0,4.0,1980,none,none,none,none,"575,000",none,none,none,none,none,none,none,none,none
133,באר שבע,איילה 23,3,75.0,4.0,1978,none,"395,000",none,none,none,none,"620,000",none,none,"740,000",none,none,none,none
134,באר שבע,איילה 3,3,65.0,4.0,1900,none,none,none,none,none,none,none,"655,000",none,none,none,none,none,none
135,באר שבע,איילה 4,3,94.0,,1993,none,none,none,none,none,none,none,none,none,none,none,none,none,none
136,באר שבע,איילה 5,3,65.0,4.0,1980,none,"400,000",none,none,none,none,none,none,none,none,none,none,none,none
137,באר שבע,איילה 9,3,63.0,,1970,none,"445,000",none,none,none,none,none,none,none,none,none,none,none,none
138,באר שבע,איינשטיין 14,3,64.0,,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
139,באר שבע,אילת 11 (דרך),3,65.0,,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
140,באר שבע,אימבר 20,3,96.0,5.0,2004,637500,none,none,none,none,none,none,none,none,none,none,none,none,none
141,באר שבע,אימבר 3,3,1.0,2.0,2004,none,none,none,none,none,none,none,none,none,none,none,none,none,none
142,באר שבע,אינשטיין 12,3,64.0,1.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
143,באר שבע,אינשטיין 15,3,46.0,,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
144,באר שבע,אינשטיין 17,3,40.0,1.0,1960,none,none,none,"568,375",none,none,none,none,"810,000",none,none,none,none,none
145,באר שבע,אינשטיין 20,3,34.0,,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
146,באר שבע,אינשטיין 22,3,53.0,2.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
147,באר שבע,אינשטיין 34,3,56.0,2.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
148,באר שבע,אינשטיין 6,3,94.0,,1955,none,"650,000",none,none,none,none,none,none,none,none,none,none,none,none
149,באר שבע,אינשטיין 8,3,59.0,1.0,1980,none,none,none,none,none,816403,none,none,none,none,none,none,none,none
150,באר שבע,אלכסנדרוני 1,3,72.0,3.0,1980,none,"375,000","330,330",none,none,none,none,none,none,none,"620,000",none,none,none
151,באר שבע,אלכסנדרוני 11,3,72.0,3.0,1900,none,none,388500,none,none,none,none,none,none,none,none,none,none,none
152,באר שבע,אלכסנדרוני 13,3,58.0,2.0,1988,none,none,none,none,none,none,none,none,none,none,none,none,none,none
153,באר שבע,אלכסנדרוני 15,3,59.0,2.0,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
154,באר שבע,אלכסנדרוני 5,3,58.0,2.0,1970,319000,none,none,none,none,none,none,"600,000",none,none,none,none,none,none
155,באר שבע,אלפסי,3,64.0,3.0,1980,none,none,none,none,none,none,none,none,none,none,580000,none,none,none
156,באר שבע,אלפסי 1,3,74.0,1.0,1980,"300,000",none,none,none,none,"480,000",none,none,none,none,none,none,none,none
157,באר שבע,אלפסי 10,3,71.0,2.0,1980,none,none,"340,000",none,none,467500,none,none,none,none,none,none,none,none
158,באר שבע,אלפסי 11,3,59.0,1.0,1970,none,none,none,none,none,none,none,605000,none,none,none,none,none,none
159,באר שבע,אלפסי 13,3,72.0,1.0,1960,none,"460,000","425,000","385,000",518500,"555,000",none,"512,000",none,none,none,none,none,none
160,באר שבע,אלפסי 131,3,60.0,3.0,1965,301700,362500,466666,"425,000","453,000",none,none,none,none,none,none,none,none,none
161,באר שבע,אלפסי 16,3,64.0,,1970,none,none,none,none,none,none,none,none,"650,000","630,000",none,none,none,none
162,באר שבע,אלפסי 17,3,72.0,2.0,1980,none,"385,384",none,none,none,none,none,none,none,none,none,none,none,none
163,באר שבע,אלפסי 18,3,60.0,,1970,309500,380750,none,"350,000",499125,"550,000",none,none,none,none,none,none,none,none
164,באר שבע,אלפסי 19,3,60.0,4.0,1980,331000,none,none,none,none,none,none,"600,000","600,000",none,none,none,none,none
165,באר שבע,אלפסי 2,3,70.0,4.0,1970,none,"615,000",none,401000,477500,"465,000",none,"650,000",none,none,none,none,none,none
166,באר שבע,אלפסי 20,3,64.0,5.0,1980,320333,none,none,none,none,none,none,none,none,none,none,none,none,none
167,באר שבע,אלפסי 21,3,71.0,3.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
168,באר שבע,אלפסי 22,3,68.0,1.0,1900,none,none,none,"375,000",none,532500,none,none,none,none,none,none,none,none
169,באר שבע,אלפסי 226,3,75.0,3.0,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
170,באר שבע,אלפסי 23,3,60.0,4.0,1980,336000,none,"330,000","430,000","530,000",none,none,none,none,none,none,none,none,none
171,באר שבע,אלפסי 232,3,69.0,4.0,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
172,באר שבע,אלפסי 24,3,78.0,2.0,1970,none,none,none,none,553000,none,none,none,none,none,none,none,none,none
173,באר שבע,אלפסי 25,3,60.0,3.0,1980,"345,000",none,none,none,none,none,none,"700,000",none,none,none,none,none,none
174,באר שבע,אלפסי 26,3,72.0,3.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
175,באר שבע,אלפסי 27,3,75.0,,1983,none,none,none,none,none,"530,000","615,000",none,none,none,"560,000",none,none,none
176,באר שבע,אלפסי 29,3,71.0,1.0,1980,none,"340,000",none,none,none,none,none,none,none,none,none,none,none,none
177,באר שבע,אלפסי 3,3,59.0,3.0,1980,none,none,none,417333,"485,000","600,000",none,none,"610,000","605,000",none,none,none,none
178,באר שבע,אלפסי 31,3,60.0,3.0,1980,"150,000",362500,none,none,none,none,none,none,none,none,none,none,none,none
179,באר שבע,אלפסי 33,3,60.0,4.0,1970,none,"425,000","400,000",none,none,none,none,none,"580,000",none,"600,000",none,none,none
180,באר שבע,אלפסי 37,3,60.0,1.0,1970,292500,"360,360",none,421500,"465,000","650,000",none,none,none,none,none,none,none,none
181,באר שבע,אלפסי 5,3,59.0,3.0,1900,286000,"260,000",none,none,none,none,none,none,none,none,"560,000",none,none,none
182,באר שבע,אלפסי 6,3,78.0,,1978,315000,none,none,none,none,none,none,none,none,none,none,none,none,none
183,באר שבע,אלפסי 7,3,74.0,4.0,1900,none,none,none,none,none,none,none,510666,none,none,none,none,none,none
184,באר שבע,אלפסי 9,3,73.0,1.0,1970,none,"349,000",none,none,504453,none,none,none,none,none,none,none,none,none
185,באר שבע,אלתרמן 16,3,70.0,1.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
186,באר שבע,אמיר אברהם 21,3,80.0,4.0,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
187,באר שבע,אמיר אברהם 45,3,99.0,1.0,2004,none,"675,000",none,none,none,none,none,none,none,none,none,none,none,none
188,באר שבע,אמיר אברהם 51,3,101.0,4.0,2004,none,none,none,none,none,none,none,none,none,none,none,none,none,none
189,באר שבע,אמיר אברהם 58,3,130.0,1.0,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
190,באר שבע,אמציה 12,3,61.0,,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
191,באר שבע,אמציה 15,3,61.0,2.0,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
192,באר שבע,אמציה 17,3,75.0,1.0,1970,none,none,none,none,none,none,"545,000","660,000",none,none,none,none,none,none
193,באר שבע,אמציה 4,3,71.0,3.0,1980,"335,000",none,none,none,"470,000",485000,none,none,none,none,none,none,none,none
194,באר שבע,אמציה 6,3,70.0,1.0,1970,none,none,"370,000",none,none,none,"577,000",none,none,none,none,none,none,none
195,באר שבע,אסא 20,3,160.0,1.0,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
196,באר שבע,אסא 34,3,75.0,,1970,none,none,none,"465,000","450,000",none,none,none,"625,000",none,none,none,none,none
197,באר שבע,אסף 14,3,61.0,3.0,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
198,באר שבע,אסף 16,3,120.0,2.0,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
199,באר שבע,אסף 24,3,71.0,2.0,1994,none,none,none,none,none,none,none,none,none,none,none,none,none,none
200,באר שבע,אסתר 27,3,78.0,,1990,none,none,none,none,none,none,none,none,none,none,none,none,none,none
201,באר שבע,אפרים 12,3,100.0,,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
202,באר שבע,אפרת 13,3,60.0,1.0,2000,none,none,none,none,none,none,none,none,none,none,none,none,none,none
203,באר שבע,אריה 2,3,66.0,,1990,none,none,none,none,none,none,none,none,none,none,none,none,none,none
204,באר שבע,ארלוזורוב 14,3,34.0,1.0,1960,none,none,none,none,none,none,none,605000,none,none,none,none,none,none
205,באר שבע,ארלוזורוב 18,3,53.0,1.0,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
206,באר שבע,ארלוזורוב 2,3,76.0,3.0,1970,none,none,"447,000",none,none,none,none,none,none,none,none,none,none,none
207,באר שבע,ארלוזורוב 21,3,70.0,,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
208,באר שבע,ארלוזורוב 22,3,104.0,1.0,1951,none,none,none,none,none,none,none,none,none,none,none,none,none,none
209,באר שבע,ארלוזורוב 24,3,88.0,1.0,1964,none,none,none,none,none,none,none,none,none,none,none,none,none,none
210,באר שבע,ארלוזורוב 28,3,50.0,1.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
211,באר שבע,ארלוזורוב 29,3,79.0,1.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
212,באר שבע,ארלוזורוב 4,3,65.0,1.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
213,באר שבע,ארלוזורוב 67,3,10.0,1.0,1900,none,"380,000","415,000",none,none,none,none,none,none,none,none,none,none,none
214,באר שבע,ארניה אוסבלדו 10,3,51.0,2.0,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
215,באר שבע,ארניה אוסבלדו 11,3,67.0,3.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
216,באר שבע,ארניה אוסבלדו 11,3,54.0,,1960,none,none,none,none,none,"295,000",none,"810,000",none,none,722500,none,none,none
217,באר שבע,ארניה אוסבלדו 12,3,58.0,,1960,none,none,none,none,none,none,none,none,none,"247,731",none,none,none,none
218,באר שבע,ארניה אוסבלדו 19,3,47.0,2.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
219,באר שבע,ארניה אוסבלדו 21,3,46.0,4.0,1965,none,none,none,none,none,none,none,none,none,none,none,none,none,none
220,באר שבע,ארניה אוסבלדו 8,3,57.0,3.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
221,באר שבע,ארניה אוסוולדו 10,3,58.0,3.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
222,באר שבע,ארניה אוסוולדו 11,3,46.0,,1970,none,none,none,none,none,"537,500",none,none,none,none,none,none,none,none
223,באר שבע,ארניה אוסוולדו 14,3,57.0,1.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
224,באר שבע,ארניה אוסוולדו 17,3,57.0,3.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
225,באר שבע,ארניה אוסוולדו 18,3,57.0,3.0,1963,none,none,none,none,none,none,none,none,none,none,none,none,none,none
226,באר שבע,ארניה אוסוולדו 19,3,44.0,1.0,1940,none,none,none,none,none,none,none,none,none,none,none,none,none,none
227,באר שבע,ארניה אוסוולדו 22,3,72.0,1.0,1960,none,none,none,"500,000",none,none,none,none,none,none,none,none,none,none
