,city,street,rooms,size,floor,date_builded,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
16,אשדוד,"אבוחצירה,הרב 10",3,59.0,3.0,1969,420187,none,none,none,"920,000",none,"1,201,201",none,none,none,none,none,none,none
17,אשדוד,"אבוחצירה,הרב 12",3,58.0,1.0,1970,none,none,735000,none,669827,"800,000","1,020,000",none,none,none,none,none,none,none
18,אשדוד,"אבוחצירה,הרב 14",3,68.0,4.0,1973,none,none,none,none,none,"880,000",none,"1,080,000",none,none,none,none,none,none
19,אשדוד,"אבוחצירה,הרב 16",3,58.0,4.0,1974,none,none,none,none,655344,"392,941",none,none,none,none,none,none,none,none
20,אשדוד,"אבוחצירה,הרב 2",3,65.0,4.0,1970,none,"600,000",none,"808,000",none,none,none,"1,300,000",none,none,none,none,none,none
21,אשדוד,"אבוחצירה,הרב 4",3,58.0,2.0,1975,none,"735,000",none,744000,none,none,none,"1,050,000",none,none,none,none,none,none
22,אשדוד,"אבוחצירה,הרב 5",3,60.0,4.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
23,אשדוד,"אבוחצירה,הרב 6",3,75.0,2.0,1960,none,none,"660,000",none,none,"965,000",none,none,none,none,none,none,none,none
24,אשדוד,"אבוחצירה,הרב 8",3,59.0,1.0,1974,"500,000",none,"700,000","785,000",none,none,none,none,none,none,none,none,none,none
25,אשדוד,אבות ישורון,3,81.0,4.0,2020,none,none,none,none,none,none,none,none,none,none,none,none,none,none
26,אשדוד,אבות ישורון 10,3,68.0,6.0,1994,none,none,none,none,none,none,none,none,none,none,none,none,none,none
27,אשדוד,אבות ישורון 11,3,66.0,3.0,1993,"750,000","788,000",804393,none,850000,none,none,"1,240,000",1220000,963559,1235000,none,none,none
28,אשדוד,אבות ישורון 12,3,85.0,1.0,1997,none,none,none,"915,000",none,"940,939",none,none,none,none,none,none,none,none
29,אשדוד,אבות ישורון 2,3,75.0,10.0,1996,none,755259,"1,000,000",none,none,none,1330000,none,none,none,none,none,none,none
30,אשדוד,אבות ישורון 3,3,50.0,2.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
31,אשדוד,אבות ישורון 4,3,115.0,,1996,none,none,none,none,none,none,none,"1,400,000",none,1527500,none,none,none,none
32,אשדוד,אבות ישורון 5,3,86.0,5.0,1996,none,none,"788,000",none,none,"1,085,000",1100000,none,1196598,"1,255,000",none,none,none,none
33,אשדוד,אבות ישורון 6,3,68.0,5.0,1993,527500,none,none,none,none,none,"1,230,000",none,1143093,none,none,none,none,none
34,אשדוד,אבות ישורון 7,3,80.0,8.0,1990,"750,000",none,none,none,none,none,none,none,"1,260,000","1,255,000",none,none,none,none
35,אשדוד,אבות ישורון 8,3,68.0,5.0,1980,none,none,none,none,none,none,"1,220,000",none,none,none,none,none,none,none
36,אשדוד,אבות ישורון 9,3,66.0,2.0,1991,none,"775,000",none,795738,832000,none,none,none,none,1177500,none,none,none,none
37,אשדוד,אבטליון 17,3,115.0,1.0,1998,none,none,none,none,none,none,none,none,none,none,none,none,none,none
38,אשדוד,אביי 20,3,91.0,4.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
39,אשדוד,אביי 21,3,75.0,2.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
40,אשדוד,אבן גבירול 1,3,55.0,4.0,1970,"570,000","625,000",705000,"730,000",680500,"800,801",none,none,none,none,none,none,none,none
41,אשדוד,אבן גבירול 11,3,39.0,1.0,1964,none,none,none,none,none,none,none,none,none,none,none,none,none,none
42,אשדוד,אבן גבירול 12,3,48.0,,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
43,אשדוד,אבן גבירול 15,3,54.0,2.0,1960,"520,000",700000,none,none,"660,000","755,000",none,none,927500,none,"900,000",none,none,none
44,אשדוד,אבן גבירול 17,3,54.0,2.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
45,אשדוד,אבן גבירול 21,3,62.0,,1960,500500,none,"510,000","560,000",none,"675,000",none,429507,165513,none,none,none,none,none
46,אשדוד,אבן גבירול 23,3,65.0,,1968,none,477500,548666,"630,000",619500,none,none,936666,none,none,none,none,none,none
47,אשדוד,אבן גבירול 25,3,60.0,2.0,1960,486666,none,515000,"600,000","720,000",none,890000,none,none,none,none,none,none,none
48,אשדוד,אבן גבירול 27,3,60.0,,1960,none,none,none,none,none,none,"920,000",none,none,none,none,none,none,none
49,אשדוד,אבן גבירול 45,3,55.0,4.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
50,אשדוד,אבן גבירול 7,3,39.0,,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
51,אשדוד,אבן גבירול 9,3,40.0,2.0,1965,none,none,none,none,none,770000,none,none,none,none,"890,000",none,none,none
52,אשדוד,אבן דנן,3,61.0,2.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
53,אשדוד,אבן דנן 10,3,61.0,3.0,1970,none,none,none,"750,000",none,none,none,none,none,none,none,none,none,none
54,אשדוד,אבן דנן 3,3,70.0,4.0,1984,none,none,"710,000",none,none,"943,000",none,none,none,none,none,none,none,none
55,אשדוד,אבן דנן 5,3,60.0,3.0,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
56,אשדוד,אבן דנן 7,3,60.0,1.0,1977,none,none,none,none,none,none,none,none,none,none,1185000,none,none,none
57,אשדוד,אבן דנן 8,3,61.0,4.0,1970,694000,none,none,none,none,none,none,none,none,none,"1,240,000",none,none,none
58,אשדוד,אבן דנן 9,3,70.0,3.0,1972,none,none,none,none,none,none,none,none,none,none,none,none,none,none
59,אשדוד,"אבן דנן,רב 10",3,71.0,2.0,1974,none,none,none,none,none,none,none,none,none,none,none,none,none,none
60,אשדוד,"אבן דנן,רב 3",3,60.0,1.0,1960,none,none,none,none,none,none,none,684300,none,none,none,none,none,none
61,אשדוד,"אבן דנן,רב 5",3,70.0,4.0,1972,none,none,none,none,none,none,none,none,none,none,none,none,none,none
62,אשדוד,"אבן דנן,רב 6",3,78.0,3.0,1970,"650,000",none,none,none,none,none,none,none,none,none,none,none,none,none
63,אשדוד,"אבן דנן,רב 7",3,70.0,1.0,1972,none,none,none,none,none,none,none,none,none,none,"1,190,000",none,none,none
64,אשדוד,אבן עזרא 10,3,64.0,1.0,1990,657500,"600,000","570,000",none,"260,000",725150,"1,050,000",1073025,1126666,none,none,none,none,none
65,אשדוד,אבן עזרא 13,3,104.0,6.0,1995,none,none,none,none,none,none,none,none,none,none,none,none,none,none
66,אשדוד,אבן עזרא 26,3,75.0,6.0,1940,none,none,none,none,none,none,none,none,none,none,none,none,none,none
67,אשדוד,אבן עזרא 29,3,60.0,2.0,1970,none,none,none,none,none,none,none,none,none,"1,410,000","1,270,000",none,none,none
68,אשדוד,אבן עזרא 31,3,60.0,3.0,1978,none,none,"760,000",none,none,none,none,none,none,none,none,none,none,none
69,אשדוד,אבן עזרא 34,3,70.0,6.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
70,אשדוד,אבן עזרא 35,3,52.0,3.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
71,אשדוד,אבן עזרא 37,3,70.0,4.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
72,אשדוד,אבן עזרא 4,3,62.0,4.0,1975,none,"615,000",none,none,"780,000",none,none,none,none,none,none,none,none,none
73,אשדוד,אבן עזרא 6,3,64.0,3.0,1994,647500,"670,000",none,none,"302,075",none,"860,000","1,150,000","1,115,000",1061060,"1,250,000",none,none,none
74,אשדוד,אבן עזרא 8,3,76.0,1.0,1970,none,"480,000",none,none,"860,861",1033333,none,"1,180,000","1,000,000",none,"1,061,063",none,none,none
75,אשדוד,אבנר בן נר 126,3,83.0,11.0,2019,none,none,none,none,none,none,none,none,none,none,none,none,none,none
76,אשדוד,אברהם סופר 11,3,90.0,,1985,none,none,none,none,none,none,none,none,1090000,none,none,none,none,none
77,אשדוד,אברהם עופר 1,3,70.0,,1970,"660,000",none,none,"870,000",none,none,"800,000",1300000,none,none,"800,000",none,none,none
78,אשדוד,אברהם עופר 3,3,110.0,,1982,none,none,none,none,none,none,none,none,none,none,none,none,none,none
79,אשדוד,אברהם שפירא 1,3,54.0,,1976,none,none,none,none,none,"1,150,000",none,none,"1,250,000",none,"1,330,000",none,none,none
80,אשדוד,אברהם שפירא 11,3,69.0,,1970,"610,000",none,none,none,none,none,none,1192500,1270000,none,none,none,none,none
81,אשדוד,אברהם שפירא 17,3,93.0,5.0,2016,none,none,none,none,none,none,none,none,none,none,none,none,none,none
82,אשדוד,אברהם שפירא 19,3,60.0,,1990,none,none,none,"780,000",none,"1,060,000",none,none,"1,050,000",none,none,none,none,none
83,אשדוד,אברהם שפירא 21,3,59.0,,1980,none,none,none,none,none,"700,000",none,1180000,"1,235,000",none,"1,270,000",none,none,none
84,אשדוד,אברהם שפירא 3,3,61.0,,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
85,אשדוד,אברהם שפירא 33,3,63.0,,1970,none,none,none,"650,000",none,none,"1,170,000",1145000,1275800,1240000,1243600,none,none,none
86,אשדוד,אברהם שפירא 35,3,86.0,,1970,none,none,none,none,none,none,none,none,1260000,none,none,none,none,none
87,אשדוד,אברהם שפירא 37,3,86.0,,2018,none,none,none,none,none,none,none,none,none,1312000,none,none,none,none
88,אשדוד,אברהם שפירא 38,3,59.0,,1980,none,none,"615,000",none,none,none,none,none,"1,070,000",none,1201750,none,none,none
89,אשדוד,אברהם שפירא 9,3,62.0,,2017,none,none,none,none,none,none,none,none,none,none,none,none,none,none
90,אשדוד,"אברמסקי,הרב 105",3,75.0,3.0,1948,none,none,none,none,none,none,none,none,none,none,none,none,none,none
91,אשדוד,"אברמסקי,הרב 14",3,87.0,2.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
92,אשדוד,"אברמסקי,הרב 18",3,87.0,2.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
93,אשדוד,אגדיר 9,3,70.0,3.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
94,אשדוד,אגוז 44,3,71.0,4.0,1990,none,none,none,none,none,none,none,none,none,none,none,none,none,none
95,אשדוד,אגוז 6,3,68.0,2.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
96,אשדוד,אגת שבו,3,90.0,1.0,2013,none,none,1187500,none,none,none,none,none,none,none,none,none,none,none
97,אשדוד,אגת שבו 9,3,75.0,1.0,2012,none,none,none,none,none,none,none,none,none,none,none,none,none,none
98,אשדוד,אגת שבו 99,3,88.0,1.0,2012,none,none,none,1500000,none,none,none,none,none,none,none,none,none,none
99,אשדוד,אדוננו ברוך 21,3,60.0,4.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
100,אשדוד,"אדמו""ר מפיטסבורג 35",3,70.0,1.0,1977,312700,none,none,726250,"878,000",none,none,none,none,none,none,none,none,none
101,אשדוד,"אדמו""ר מפיטסבורג 36",3,102.0,1.0,1960,none,none,none,none,"1,000,000",none,none,none,none,none,none,none,none,none
102,אשדוד,"אדמו""ר מפיטסבורג 39",3,70.0,1.0,1970,none,"680,000",none,none,none,none,none,none,none,none,none,none,none,none
103,אשדוד,"אדמו""ר מפיטסבורג 41",3,80.0,5.0,1974,none,none,"830,000",none,none,none,none,none,none,none,none,none,none,none
104,אשדוד,"אדמו""ר מפיטסבורג 43",3,71.0,2.0,1973,none,"770,000",none,none,none,none,none,none,none,none,none,none,none,none
105,אשדוד,"אדמו""ר מפיטסבורג 45",3,61.0,1.0,1980,none,none,none,none,none,none,none,none,"1,151,150","1,132,500",none,none,none,none
106,אשדוד,"אדמו""ר מפיטסבורג 49",3,61.0,4.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
107,אשדוד,"אדמו""ר מפיטסבורג 5",3,59.0,3.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
108,אשדוד,אדר 13,3,94.0,1.0,2001,none,none,none,none,none,none,none,none,none,none,none,none,none,none
109,אשדוד,אדר 2,3,137.0,11.0,2006,995000,none,"1,050,000",none,1236666,"1,350,000",none,none,1465000,none,1600000,none,none,none
110,אשדוד,אדר 3,3,86.0,4.0,2008,none,none,none,none,none,none,none,none,none,none,none,none,none,none
111,אשדוד,אדר 5,3,105.0,,1999,none,none,none,none,none,none,none,none,none,none,none,none,none,none
112,אשדוד,אדר 7,3,99.0,,2002,"1,115,000",none,none,none,none,none,none,none,none,none,none,none,none,none
113,אשדוד,אדר 9,3,86.0,3.0,2000,1087500,none,none,none,"1,170,000",none,1535000,none,none,1858399,none,none,none,none
114,אשדוד,אהוד מנור 3,3,93.0,1.0,2015,none,none,none,none,none,none,none,none,none,1685000,none,none,none,none
115,אשדוד,אהרון נגרו 3,3,80.0,,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
116,אשדוד,אהרון נגרו 6,3,62.0,,1971,none,none,"750,000",none,none,none,none,none,"1,080,000",1057500,"1,295,000",none,none,none
117,אשדוד,אודם 13,3,91.0,1.0,1997,none,none,none,none,none,none,none,none,none,none,none,none,none,none
118,אשדוד,אודם 2,3,68.0,4.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
119,אשדוד,אודם 24,3,59.0,,1998,none,"965,000",none,none,none,none,none,none,none,none,none,none,none,none
120,אשדוד,אוסישקין מנחם 21,3,78.0,1.0,2000,none,none,none,none,none,"1,272,000",none,none,none,"1,550,000",none,none,none,none
121,אשדוד,אוסישקין מנחם 24,3,97.0,3.0,2001,none,none,none,none,none,none,none,none,none,none,none,none,none,none
122,אשדוד,אורט 2,3,68.0,,1970,none,none,none,none,none,none,none,none,"1,000,000",none,"1,043,543",none,none,none
123,אשדוד,אוריה החיתי 11,3,70.0,2.0,1992,none,"960,000",none,none,none,none,none,none,none,none,none,none,none,none
124,אשדוד,אוריה החיתי 13,3,55.0,,1993,none,none,none,none,none,"940,000",none,none,none,"1,250,000",none,none,none,none
125,אשדוד,אוריה החיתי 153,3,67.0,3.0,1991,none,none,none,none,none,none,none,none,none,none,none,none,none,none
126,אשדוד,אוריה החיתי 18,3,80.0,2.0,1992,none,none,none,none,none,none,none,none,none,none,none,none,none,none
127,אשדוד,אוריה החיתי 19,3,80.0,2.0,1994,none,none,none,none,none,none,none,none,none,none,none,none,none,none
128,אשדוד,אוריה החיתי 21,3,67.0,,1991,none,none,none,none,none,"1,040,000",none,none,none,none,none,none,none,none
129,אשדוד,אוריה החיתי 23,3,80.0,,1996,none,none,none,"1,100,000",none,none,none,none,1260000,none,none,none,none,none
130,אשדוד,אוריה החיתי 25,3,87.0,3.0,1991,none,"845,000",none,"950,000",none,"1,200,000","1,430,000",none,1260000,none,none,none,none,none
131,אשדוד,אוריה החיתי 27,3,70.0,1.0,1992,none,none,none,"720,000",none,none,none,none,none,none,none,none,none,none
132,אשדוד,אוריה החיתי 33,3,85.0,3.0,1991,none,none,none,none,none,none,none,none,none,none,none,none,none,none
133,אשדוד,אוריה החיתי 7,3,80.0,2.0,1992,none,none,none,none,"950,000","1,115,000",none,none,none,none,none,none,none,none
134,אשדוד,אוריה החיתי 9,3,89.0,3.0,1992,none,none,none,none,none,none,none,none,"1,040,000",none,none,none,none,none
135,אשדוד,אח''י אילת 13,3,54.0,,1975,457500,none,none,none,none,none,none,none,"1,130,000","1,115,000",none,none,none,none
136,אשדוד,אח''י אילת 14,3,81.0,,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
137,אשדוד,אח''י אילת 2,3,75.0,,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
138,אשדוד,אח''י אילת 23,3,54.0,,1970,"140,400",none,none,none,none,"860,000","900,000",none,none,none,none,none,none,none
139,אשדוד,אח''י אילת 3,3,60.0,,1960,none,none,none,none,none,none,none,"1,050,000","1,150,000",none,none,none,none,none
140,אשדוד,אח''י אילת 5,3,62.0,,1970,none,none,none,none,none,none,none,none,"1,065,000",none,none,none,none,none
141,אשדוד,"אח""י אילת",3,62.0,1.0,1964,none,none,none,none,none,none,none,none,none,none,none,none,none,none
142,אשדוד,"אח""י אילת 11",3,54.0,,1970,565000,"620,000",none,none,none,none,none,none,none,none,"1,010,000",none,none,none
143,אשדוד,"אח""י אילת 12",3,70.0,,1950,"525,000",none,none,none,none,none,none,none,none,none,none,none,none,none
144,אשדוד,"אח""י אילת 13",3,54.0,3.0,2000,457500,none,none,none,518835,none,none,none,"1,130,000","1,115,000",none,none,none,none
145,אשדוד,"אח""י אילת 133",3,54.0,4.0,1975,none,none,none,none,none,none,none,none,none,none,none,none,none,none
146,אשדוד,"אח""י אילת 15",3,54.0,1.0,1970,"555,000","575,000",none,660000,none,"680,000",none,none,none,"283,050",none,none,none,none
147,אשדוד,"אח""י אילת 17",3,51.0,3.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
148,אשדוד,"אח""י אילת 18",3,33.0,1.0,2007,none,none,none,none,none,none,none,none,none,none,none,none,none,none
149,אשדוד,"אח""י אילת 19",3,62.0,3.0,1960,385300,none,none,"700,699","251,600",none,none,none,"1,110,000",none,"168,663",none,none,none
150,אשדוד,"אח""י אילת 2",3,68.0,3.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
151,אשדוד,"אח""י אילת 21",3,54.0,2.0,1970,none,none,"550,000",none,"800,000",none,"800,000",none,none,none,none,none,none,none
152,אשדוד,"אח""י אילת 23",3,70.0,4.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
153,אשדוד,"אח""י אילת 24",3,40.0,1.0,2013,none,none,none,none,none,none,none,none,none,none,none,none,none,none
154,אשדוד,"אח""י אילת 26",3,40.0,2.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
155,אשדוד,"אח""י אילת 3",3,63.0,2.0,1963,none,none,none,none,none,none,"372,030",none,1052851,none,none,none,none,none
156,אשדוד,"אח""י אילת 5",3,62.0,3.0,1999,none,none,none,"640,000",none,none,none,1055000,"1,150,000",none,"1,038,750",none,none,none
157,אשדוד,"אח""י אילת 6",3,122.0,2.0,1990,none,none,none,none,none,none,none,none,none,none,none,none,none,none
158,אשדוד,"אח""י אילת 7",3,54.0,2.0,2000,none,359966,none,none,none,"710,000",none,none,1032500,none,"1,200,000",none,none,none
159,אשדוד,"אח""י אילת 9",3,42.0,,2000,none,none,none,none,none,"690,000",none,none,none,none,none,none,none,none
160,אשדוד,אחאב המלך 4,3,63.0,,1992,none,none,none,none,none,"1,000,000",none,"1,375,000",none,none,none,none,none,none
161,אשדוד,אחאב המלך 8,3,63.0,,1992,none,none,none,none,none,none,none,"1,000,000","1,350,000",none,"1,370,000",none,none,none
162,אשדוד,אחד העם 12,3,97.0,,1970,none,none,"735,000","900,000",none,866666,"1,170,000",1257500,none,none,none,none,none,none
163,אשדוד,אחד העם 14,3,85.0,3.0,1980,none,none,none,none,none,none,1085000,none,1225000,none,1290000,none,none,none
164,אשדוד,אחד העם 16,3,85.0,1.0,1975,"550,000",742500,none,none,none,905000,none,"950,000","1,090,000",1181666,none,none,none,none
165,אשדוד,אחד העם 18,3,75.0,1.0,1970,458200,584007,610000,none,"895,000",900000,"1,110,000",none,1090000,none,none,none,none,none
166,אשדוד,אחד העם 2,3,80.0,,1983,"600,000",none,"570,000","700,000",none,none,977500,"1,095,000",none,none,"1,080,000",none,none,none
167,אשדוד,אחד העם 20,3,51.0,3.0,1999,562500,none,430000,none,"785,000","815,000","822,500","1,054,500",none,none,none,none,none,none
168,אשדוד,אחד העם 24,3,51.0,,1970,none,none,none,none,none,none,"822,500",none,none,none,none,none,none,none
169,אשדוד,אחד העם 6,3,85.0,,1999,none,none,none,none,none,none,none,none,none,none,none,none,none,none
170,אשדוד,אחימאיר אבא 2,3,58.0,7.0,2000,none,none,"890,000",none,none,none,none,none,none,none,none,none,none,none
171,אשדוד,אחימאיר אבא 24,3,66.0,2.0,2002,"780,000",921000,929583,944750,1030000,1087500,none,none,none,none,none,none,none,none
172,אשדוד,אייר 10,3,102.0,3.0,2000,none,none,none,none,none,none,none,none,none,none,none,none,none,none
173,אשדוד,אייר 12,3,80.0,2.0,1999,930000,none,none,"1,100,000",none,none,none,none,"1,580,000",none,none,none,none,none
174,אשדוד,אייר 14,3,73.0,7.0,2002,"985,000","980,000",none,none,none,none,none,none,"1,500,000",none,none,none,none,none
175,אשדוד,אייר 16,3,74.0,3.0,2005,"980,000","1,135,000","1,220,000",1147000,none,1355000,none,1542500,none,none,none,none,none,none
176,אשדוד,אייר 18,3,81.0,6.0,1998,"990,000",none,"1,200,000","1,260,000",none,none,none,none,none,"1,650,000",none,none,none,none
177,אשדוד,אייר 3,3,84.0,,2000,none,none,none,none,none,none,none,none,none,none,none,none,none,none
178,אשדוד,אייר 4,3,80.0,3.0,2000,none,none,none,none,none,none,none,none,"1,650,000",none,none,none,none,none
179,אשדוד,"אילן רמון,כיכר 10",3,70.0,1.0,1992,none,none,none,none,none,none,none,none,none,none,none,none,none,none
180,אשדוד,אילת 11,3,62.0,1.0,1963,none,none,none,none,none,none,none,none,none,none,none,none,none,none
181,אשדוד,אינו ידוע 1,3,80.0,6.0,1996,none,none,none,none,none,none,none,none,none,none,none,none,none,none
182,אשדוד,אינו ידוע 11,3,78.0,2.0,1993,none,none,none,none,none,none,none,none,none,none,none,none,none,none
183,אשדוד,אינו ידוע 14,3,50.0,2.0,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
184,אשדוד,אינו ידוע 3,3,75.0,2.0,2019,none,none,none,none,none,none,none,none,none,none,none,none,none,none
185,אשדוד,אלבז,3,59.0,1.0,1975,none,none,none,none,none,none,none,none,none,none,none,none,none,none
186,אשדוד,אלבז 1,3,82.0,4.0,1970,none,none,none,none,none,"830,000",none,none,none,none,none,none,none,none
187,אשדוד,אלבז 15,3,44.0,4.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
188,אשדוד,אלבז 20,3,49.0,4.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
189,אשדוד,אלבז 26,3,46.0,4.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
190,אשדוד,אלבז 28,3,67.0,4.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
191,אשדוד,אלבז 31,3,80.0,1.0,1971,none,none,none,none,none,none,none,none,none,none,none,none,none,none
192,אשדוד,אלבז 32,3,67.0,5.0,1975,none,none,none,none,"505,202",none,none,none,none,none,none,none,none,none
193,אשדוד,אלבז 4,3,49.0,4.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
194,אשדוד,אלבז 6,3,59.0,1.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
195,אשדוד,אלבז נתן,3,58.0,2.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
196,אשדוד,אלבז נתן 10,3,50.0,3.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
197,אשדוד,אלבז נתן 15,3,53.0,4.0,1983,none,none,none,none,"600,000",none,none,none,none,none,none,none,none,none
198,אשדוד,אלבז נתן 18,3,44.0,4.0,1983,none,none,none,none,none,none,none,none,none,none,none,none,none,none
199,אשדוד,אלבז נתן 2,3,55.0,3.0,1980,none,none,none,none,none,"787,000","845,000",none,none,none,1095000,none,none,none
200,אשדוד,אלבז נתן 20,3,58.0,2.0,1970,none,none,none,none,"720,000",none,none,none,"910,000",none,none,none,none,none
201,אשדוד,אלבז נתן 22,3,60.0,4.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
202,אשדוד,אלבז נתן 24,3,73.0,6.0,2019,none,none,none,none,none,none,none,none,none,none,1271250,none,none,none
203,אשדוד,אלבז נתן 26,3,47.0,1.0,1970,none,none,none,"550,000",none,none,none,none,none,950000,none,none,none,none
204,אשדוד,אלבז נתן 28,3,64.0,1.0,1970,none,none,none,none,632500,none,none,none,none,none,none,none,none,none
205,אשדוד,אלבז נתן 31,3,89.0,6.0,2020,none,none,none,none,none,none,none,none,none,none,1157500,none,none,none
206,אשדוד,אלבז נתן 32,3,78.0,4.0,1970,none,none,none,none,none,none,"980,000",1105000,none,"1,110,000",none,none,none,none
207,אשדוד,אלבז נתן 33,3,90.0,6.0,1970,none,none,"576,000",none,none,none,none,none,none,"1,160,000",none,none,none,none
208,אשדוד,אלבז נתן 34,3,82.0,8.0,1970,none,none,none,none,none,"935,000",none,1050000,none,"1,114,457",none,none,none,none
209,אשדוד,אלבז נתן 36,3,67.0,5.0,1975,none,none,none,none,none,none,none,none,none,none,none,none,none,none
210,אשדוד,אלבז נתן 4,3,46.0,3.0,1965,none,none,none,none,none,none,none,none,none,none,none,none,none,none
211,אשדוד,אלבז נתן 6,3,45.0,4.0,1983,none,none,none,none,none,"730,000",none,none,"930,000",none,none,none,none,none
212,אשדוד,אלבז נתן 8,3,46.0,4.0,1970,none,"600,000",none,none,none,"780,000",none,none,none,none,none,none,none,none
213,אשדוד,אלול 1,3,77.0,2.0,2005,911000,none,"1,065,000",1210390,none,1280000,none,none,"1,500,000",none,"1,670,000",none,none,none
214,אשדוד,אלול 12,3,92.0,,2001,none,none,none,none,none,none,none,none,none,"1,450,000",1575671,none,none,none
215,אשדוד,אלול 14,3,65.0,2.0,1974,"860,000",none,none,none,none,none,none,"1,416,417",none,"1,450,000","1,565,000",none,none,none
216,אשדוד,אלול 16,3,75.0,2.0,2000,none,"1,025,000","1,000,000",990000,none,none,none,none,none,none,"1,586,343",none,none,none
217,אשדוד,אלול 18,3,67.0,4.0,1999,none,none,none,none,none,none,none,none,none,none,none,none,none,none
218,אשדוד,אלול 3,3,119.0,2.0,2000,none,none,none,"1,160,000",none,none,none,none,none,"1,518,000",none,none,none,none
