,city,streets,rooms,size,floor,date_builded,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
83,ראשון לציון,אזר 7,3,62.0,,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
84,ראשון לציון,אזר 7,3,63.0,2.0,1964,none,none,"805,000",none,none,none,none,"1,312,500",none,none,none,none,none,none
85,ראשון לציון,אזר 8,3,73.0,1.0,1963,none,none,none,none,"1,160,000",none,none,none,"1,080,645","1,530,000",none,none,none,none
86,ראשון לציון,אזר 8,3,83.0,2.0,1960,none,none,none,none,"1,160,000",none,"1,160,000",none,none,none,1525725,none,none,none
87,ראשון לציון,אחיעזר,3,78.0,14.0,2020,none,none,none,none,none,none,none,none,none,none,none,none,none,none
88,ראשון לציון,אחיעזר 3,3,79.0,4.0,1970,none,none,"980,000",none,"900,000",none,none,none,"1,210,000",none,none,none,none,none
89,ראשון לציון,אחיעזר 4,3,58.0,1.0,1990,"875,000",none,none,"950,000",898500,"910,000",none,1450000,none,"1,390,000",1102481,none,none,none
90,ראשון לציון,אחיעזר 5,3,78.0,2.0,1990,"685,000",none,872500,none,none,none,none,1295000,none,"1,525,000",none,none,none,none
91,ראשון לציון,אייזנבנד 7,3,78.0,5.0,1982,"852,500",none,"960,000","960,000",none,"1,410,000",none,none,none,none,none,none,none,none
92,ראשון לציון,אילון 10,3,63.0,3.0,1990,none,none,none,none,none,none,none,none,none,none,none,none,none,none
93,ראשון לציון,אילון 8,3,70.0,3.0,1995,none,none,none,none,"1,200,000",none,none,none,none,none,none,none,none,none
94,ראשון לציון,אילון 9,3,63.0,3.0,1991,none,none,none,none,none,none,none,none,none,none,none,none,none,none
95,ראשון לציון,אלחריזי 10,3,72.0,3.0,1996,none,none,none,none,none,none,none,none,none,none,none,none,none,none
96,ראשון לציון,אלחריזי 26,3,110.0,2.0,2000,none,"1,740,000",none,none,none,none,none,none,none,none,none,none,none,none
97,ראשון לציון,אלקבץ 1,3,65.0,3.0,1990,"1,170,000",none,"1,220,000","1,330,000","1,280,000",none,none,none,none,none,none,none,none,none
98,ראשון לציון,אלקבץ 13,3,66.0,1.0,2000,"1,110,000",none,none,none,none,none,none,none,none,none,none,none,none,none
99,ראשון לציון,אלקבץ 15,3,65.0,1.0,1996,none,"1,220,000","1,175,000",none,none,none,none,none,none,none,none,none,none,none
100,ראשון לציון,אלקבץ 17,3,65.0,8.0,2000,none,none,none,none,none,none,none,none,none,none,none,none,none,none
101,ראשון לציון,אלקבץ 3,3,65.0,1.0,1998,none,none,1257500,none,"1,350,000",none,none,none,none,none,"1,780,000",none,none,none
102,ראשון לציון,אלקבץ 5,3,73.0,3.0,2001,none,none,none,none,none,none,"1,625,000",none,none,none,none,none,none,none
103,ראשון לציון,אלקבץ 7,3,65.0,4.0,2000,none,"1,200,000",none,none,none,none,"1,480,000",none,none,none,none,none,none,none
104,ראשון לציון,אלקבץ 9,3,66.0,3.0,2000,none,none,1125000,"1,350,000",none,none,none,none,none,none,none,none,none,none
105,ראשון לציון,אלקלעי 18,3,64.0,2.0,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
106,ראשון לציון,אלקלעי 22,3,76.0,2.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
107,ראשון לציון,אלקלעי 28,3,66.0,3.0,1960,none,none,"160,000",none,"830,000",none,none,"173,250",none,none,none,none,none,none
108,ראשון לציון,אלקלעי 29,3,70.0,1.0,1940,none,none,none,none,none,none,none,none,none,none,none,none,none,none
109,ראשון לציון,אלקלעי 31,3,72.0,1.0,1975,none,none,none,none,none,"1,320,000",none,none,none,none,none,none,none,none
110,ראשון לציון,אלקלעי 39,3,66.0,1.0,2000,none,none,none,none,none,none,none,none,none,none,none,none,none,none
111,ראשון לציון,אלקלעי 43,3,62.0,1.0,2013,none,none,none,1087500,none,none,none,none,none,none,none,none,none,none
112,ראשון לציון,אלקלעי 50,3,70.0,,2000,none,none,none,none,none,none,none,none,none,none,none,none,none,none
113,ראשון לציון,אלרואי,3,48.0,1.0,1972,none,none,none,none,none,none,none,none,none,none,none,none,none,none
114,ראשון לציון,אלרואי 1,3,65.0,3.0,1968,none,none,none,none,none,none,none,none,none,none,none,none,none,none
115,ראשון לציון,אלרואי 10,3,51.0,2.0,1980,780000,none,none,720000,none,none,"950,000",none,none,none,none,none,none,none
116,ראשון לציון,אלרואי 11,3,48.0,3.0,1970,"750,000",none,none,none,910000,none,"1,000,000",none,"1,125,000",none,"1,050,000",none,none,none
117,ראשון לציון,אלרואי 12,3,51.0,2.0,1969,605000,none,none,"800,000",none,none,none,none,none,none,none,none,none,none
118,ראשון לציון,אלרואי 13,3,48.0,3.0,1967,none,none,825000,none,"830,000",none,none,none,none,none,none,none,none,none
119,ראשון לציון,אלרואי 14,3,48.0,1.0,1970,none,"670,000",none,none,none,none,none,none,none,none,"1,250,000",none,none,none
120,ראשון לציון,אלרואי 15,3,62.0,2.0,1960,none,none,none,"773,000",none,none,"253,850",none,none,"513,441",none,none,none,none
121,ראשון לציון,אלרואי 16,3,50.0,3.0,1970,none,none,none,none,none,none,none,none,"1,080,000",none,none,none,none,none
122,ראשון לציון,אלרואי 19,3,44.0,1.0,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
123,ראשון לציון,אלרואי 4,3,48.0,3.0,2000,none,none,none,762500,none,none,none,none,"396,536",none,1310000,none,none,none
124,ראשון לציון,אלרואי 5,3,49.0,1.0,1975,none,none,none,none,none,none,none,none,none,none,none,none,none,none
125,ראשון לציון,אלרואי 6,3,48.0,2.0,1950,"660,000",none,none,none,none,none,none,none,none,none,none,none,none,none
126,ראשון לציון,אלרואי 7,3,80.0,1.0,1965,none,none,none,none,none,none,"965,000",none,none,none,none,none,none,none
127,ראשון לציון,אלרואי 8,3,48.0,1.0,1972,none,none,none,none,none,none,none,none,none,none,none,none,none,none
128,ראשון לציון,אלרואי 9,3,49.0,4.0,1970,none,"790,000",none,702500,none,"791,000",none,none,none,none,none,none,none,none
129,ראשון לציון,אלתרמן 12,3,65.0,,2000,none,none,none,none,none,none,none,none,none,none,none,none,none,none
130,ראשון לציון,אלתרמן 14,3,65.0,1.0,1998,none,none,none,none,none,none,none,none,none,none,none,none,none,none
131,ראשון לציון,אלתרמן 22,3,64.0,1.0,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
132,ראשון לציון,אלתרמן 4,3,65.0,1.0,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
133,ראשון לציון,אלתרמן 5,3,64.0,1.0,1998,"1,172,500",none,none,none,none,none,none,none,none,none,none,none,none,none
134,ראשון לציון,אלתרמן 6,3,65.0,1.0,1995,none,none,none,none,none,none,none,none,none,none,none,none,none,none
135,ראשון לציון,אלתרמן 8,3,65.0,1.0,1998,none,none,none,none,none,none,none,none,none,none,none,none,none,none
136,ראשון לציון,אמזלג 2,3,87.0,6.0,2013,none,none,none,1302500,none,none,none,none,none,none,none,none,none,none
137,ראשון לציון,אמזלג 3,3,71.0,3.0,1970,none,"970,000",none,none,"1,070,000",none,none,none,"1,320,000",none,none,none,none,none
138,ראשון לציון,אמזלג 5,3,76.0,2.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
139,ראשון לציון,אנילביץ,3,63.0,2.0,1970,none,none,none,none,none,855000,none,none,none,none,none,none,none,none
140,ראשון לציון,אנילביץ 10,3,58.0,2.0,2013,none,none,none,"735,000",none,none,none,none,none,none,none,none,none,none
141,ראשון לציון,אנילביץ 16,3,57.0,4.0,1975,none,"695,000",none,"730,729",none,none,none,none,none,none,none,none,none,none
142,ראשון לציון,אנילביץ 17,3,35.0,3.0,2000,none,none,none,none,none,none,none,none,none,none,none,none,none,none
143,ראשון לציון,אנילביץ 19,3,36.0,2.0,1975,none,none,none,none,none,none,none,none,none,none,none,none,none,none
144,ראשון לציון,אנילביץ 28,3,64.0,3.0,1975,none,none,none,none,none,none,none,none,none,none,none,none,none,none
145,ראשון לציון,אנילביץ 33,3,47.0,1.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
146,ראשון לציון,אנילביץ 39,3,56.0,1.0,1975,none,none,none,none,none,none,none,none,none,none,none,none,none,none
147,ראשון לציון,אנילביץ 45,3,57.0,2.0,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
148,ראשון לציון,אנילביץ 47,3,57.0,,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
149,ראשון לציון,אנילביץ 5,3,48.0,2.0,1970,none,none,none,770000,none,none,none,none,none,none,none,none,none,none
150,ראשון לציון,אנילביץ 8,3,63.0,3.0,1970,none,none,none,"770,000",none,none,none,none,none,none,none,none,none,none
151,ראשון לציון,אסא 5,3,68.0,3.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
152,ראשון לציון,אסא 8,3,62.0,1.0,1971,none,none,none,none,none,none,none,none,none,none,none,none,none,none
153,ראשון לציון,ארלוזורוב 108,3,65.0,2.0,1970,769333,none,none,none,none,none,none,none,none,none,none,none,none,none
154,ראשון לציון,ארלוזורוב 3,3,61.0,1.0,2000,"900,000",none,none,"875,000",none,none,none,none,none,none,none,none,none,none
155,ראשון לציון,ארלוזורוב 37,3,78.0,3.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
156,ראשון לציון,ארלוזורוב 4,3,63.0,3.0,2019,none,none,none,none,none,none,none,none,none,1635000,none,none,none,none
157,ראשון לציון,ארלוזורוב 5,3,79.0,1.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
158,ראשון לציון,ארלוזורוב 6,3,72.0,3.0,1999,none,none,none,none,none,none,none,none,none,none,none,none,none,none
159,ראשון לציון,ארנון 5,3,61.0,2.0,1963,none,none,none,none,none,none,none,none,none,none,none,none,none,none
160,ראשון לציון,אשר אורנבך 1,3,90.0,7.0,2012,none,none,none,none,none,none,none,none,none,none,none,none,none,none
161,ראשון לציון,אשר אורנבך 2,3,90.0,3.0,2012,none,none,none,"1,791,000",none,"1,920,000",none,none,none,none,none,none,none,none
162,ראשון לציון,ביאליק 10,3,61.0,2.0,1969,"830,000","935,000","350,000","1,075,000",none,none,none,none,none,none,none,none,none,none
163,ראשון לציון,ביאליק 11,3,70.0,2.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
164,ראשון לציון,ביאליק 12,3,62.0,1.0,1967,none,none,none,none,none,"1,020,000",none,none,none,none,none,none,none,none
165,ראשון לציון,ביאליק 13,3,66.0,12.0,2010,none,none,none,none,none,"1,350,000",none,none,none,none,none,none,none,none
166,ראשון לציון,ביאליק 14,3,61.0,,1969,none,none,none,none,none,none,none,none,none,none,none,none,none,none
167,ראשון לציון,ביאליק 17,3,83.0,2.0,2015,none,none,none,"1,620,000","1,610,000",none,none,none,none,none,none,none,none,none
168,ראשון לציון,ביאליק 2,3,64.0,7.0,1974,none,none,none,none,none,"1,500,000",none,none,none,none,none,none,none,none
169,ראשון לציון,ביאליק 3,3,63.0,5.0,1970,none,none,none,none,none,"1,020,000",none,none,none,none,none,none,none,none
170,ראשון לציון,ביאליק 42,3,63.0,4.0,1972,none,none,none,none,none,none,none,none,none,none,none,none,none,none
171,ראשון לציון,ביאליק 9,3,46.0,1.0,1959,none,none,none,none,none,none,none,none,none,none,none,none,none,none
172,ראשון לציון,בילו 1,3,59.0,,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
173,ראשון לציון,בילו 1,3,59.0,4.0,1970,806500,none,none,none,"990,000",none,none,1307500,none,none,none,none,none,none
174,ראשון לציון,בילו 1,3,69.0,2.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
175,ראשון לציון,בילו 15,3,69.0,3.0,1980,none,none,"890,000",none,1072500,none,none,none,none,none,none,none,none,none
176,ראשון לציון,בילו 15,3,69.0,3.0,1976,none,none,none,none,none,none,none,none,none,none,none,none,none,none
177,ראשון לציון,בילו 17,3,61.0,1.0,1975,none,none,none,none,none,"1,280,000",none,none,none,none,none,none,none,none
178,ראשון לציון,בילו 17,3,60.0,,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
179,ראשון לציון,בילו 2,3,70.0,2.0,1997,none,none,none,none,none,none,none,none,none,none,none,none,none,none
180,ראשון לציון,בילו 20,3,69.0,4.0,1980,none,none,none,"1,150,000",none,none,none,none,none,none,none,none,none,none
181,ראשון לציון,בילו 20,3,69.0,3.0,1985,none,none,none,none,none,none,none,none,none,none,none,none,none,none
182,ראשון לציון,בילו 22,3,81.0,7.0,2010,none,none,none,none,none,"1,090,000",none,none,none,none,none,none,none,none
183,ראשון לציון,בילו 48,3,80.0,1.0,1952,none,none,none,none,none,none,none,none,none,none,none,none,none,none
184,ראשון לציון,ביתר 12,3,57.0,6.0,1974,none,none,"970,000",none,none,none,none,none,none,none,none,none,none,none
185,ראשון לציון,ביתר 12,3,57.0,6.0,1974,none,none,none,none,none,none,"1,200,000",none,none,none,none,none,none,none
186,ראשון לציון,ביתר 2,3,61.0,3.0,1966,none,none,none,none,none,none,none,none,none,none,none,none,none,none
187,ראשון לציון,ביתר 4,3,62.0,3.0,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
188,ראשון לציון,ביתר 5,3,57.0,1.0,1976,"850,000",none,none,none,none,none,none,none,none,none,none,none,none,none
189,ראשון לציון,ביתר 5,3,60.0,2.0,1975,none,none,none,"845,000",none,none,none,none,none,none,none,none,none,none
190,ראשון לציון,ביתר 9,3,56.0,4.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
191,ראשון לציון,בלבן אליעזר 1,3,60.0,2.0,1900,none,none,none,"1,075,000",none,1286250,none,none,none,none,none,none,none,none
192,ראשון לציון,בלבן אליעזר 2,3,70.0,4.0,2000,none,none,none,none,"1,130,000",none,none,none,none,none,none,none,none,none
193,ראשון לציון,בלפור 14,3,89.0,4.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
194,ראשון לציון,בלפור 17,3,76.0,,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
195,ראשון לציון,בלפור 19,3,71.0,3.0,1973,none,none,none,"1,000,000",none,none,none,"1,450,000",none,none,none,none,none,none
196,ראשון לציון,בלפור 7,3,81.0,1.0,2015,none,none,none,none,none,none,none,none,none,none,none,none,none,none
197,ראשון לציון,בלפור 9,3,70.0,4.0,2017,none,none,none,none,none,none,1413333,none,1211394,none,none,none,none,none
198,ראשון לציון,בלקינד 1,3,65.0,2.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
199,ראשון לציון,בלקינד 16,3,74.0,3.0,1976,none,none,none,"950,000",none,none,"1,450,000",none,none,none,none,none,none,none
200,ראשון לציון,בלקינד 18,3,60.0,1.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
201,ראשון לציון,בלקינד 22,3,59.0,1.0,1976,none,none,none,none,none,none,none,none,none,none,"1,400,000",none,none,none
202,ראשון לציון,בלקינד 26,3,80.0,3.0,2016,none,none,none,none,none,none,none,none,none,none,none,none,none,none
203,ראשון לציון,בלקינד 7,3,63.0,2.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
204,ראשון לציון,בן איתמר אבי 13,3,59.0,3.0,2000,none,none,none,none,none,none,none,none,none,none,none,none,none,none
205,ראשון לציון,בן איתמר אבי 13,3,58.0,,1975,none,none,"920,000",none,none,none,none,none,none,none,none,none,none,none
206,ראשון לציון,בן איתמר אבי 16,3,75.0,1.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
207,ראשון לציון,בן איתמר אבי 2,3,65.0,4.0,2002,none,none,none,none,none,none,none,none,none,none,none,none,none,none
208,ראשון לציון,בן איתמר אבי 2,3,84.0,,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
209,ראשון לציון,בן איתמר אבי 2,3,65.0,3.0,1971,none,none,none,none,none,none,none,"1,201,201",none,none,none,none,none,none
210,ראשון לציון,בן איתמר אבי 4,3,75.0,1.0,2018,none,none,none,none,none,none,none,none,none,1756666,none,none,none,none
211,ראשון לציון,בן איתמר אבי 6,3,59.0,2.0,1996,none,none,none,none,none,none,none,none,none,none,none,none,none,none
212,ראשון לציון,בן איתמר אבי 6,3,66.0,,2018,none,none,none,none,none,none,none,none,none,none,none,none,none,none
213,ראשון לציון,בן איתמר אבי 9,3,67.0,2.0,1985,none,none,none,none,none,none,none,none,none,none,none,none,none,none
214,ראשון לציון,בן אליעזר 11,3,63.0,2.0,1978,none,none,none,none,"589,166",none,none,none,none,"1,320,000",none,none,none,none
215,ראשון לציון,בן אליעזר 21,3,63.0,4.0,1978,970500,none,none,none,none,none,"1,370,000",none,none,none,none,none,none,none
216,ראשון לציון,בן אליעזר 26,3,62.0,2.0,1994,none,"1,100,000",none,none,none,none,none,none,none,none,none,none,none,none
217,ראשון לציון,בן אליעזר 4,3,72.0,3.0,1973,none,none,none,none,none,none,none,none,none,none,none,none,none,none
218,ראשון לציון,בן אליעזר 43,3,62.0,2.0,1973,none,none,none,none,none,none,none,none,none,none,none,none,none,none
219,ראשון לציון,בן אריה אליעזר 27,3,90.0,,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
220,ראשון לציון,בצלאל 4,3,73.0,,1935,none,none,972500,none,none,none,none,none,none,none,none,none,none,none
